symbol,date,period,delay_s,status,fill_price,t_star,pnl_replay
SMCZ,2025-11-17,2025H2-2026-09,20,filled,5.79,24.30698626,-24.758329094790852
SMCZ,2025-11-17,2025H2-2026-09,30,filled,5.78,24.30698626,-24.757662428040852
SMCZ,2025-11-17,2025H2-2026-09,45,skipped_guard,,24.30698626,0.0
SMCZ,2025-11-17,2025H2-2026-09,60,filled,5.77,24.30698626,-24.756995761290852
SMCZ,2025-11-17,2025H2-2026-09,90,filled,5.73,24.30698626,-24.75432909429085
DGNX,2025-11-17,2025H2-2026-09,0,filled,12.0,129.175045919,324.3480641435035
DGNX,2025-11-17,2025H2-2026-09,1,filled,12.0,129.175045919,324.3480641435035
DGNX,2025-11-17,2025H2-2026-09,2,filled,12.0,129.175045919,324.3480641435035
DGNX,2025-11-17,2025H2-2026-09,3,filled,12.0,129.175045919,324.3480641435035
DGNX,2025-11-17,2025H2-2026-09,5,filled,12.0,129.175045919,324.3480641435035
DGNX,2025-11-17,2025H2-2026-09,10,filled,12.0,129.175045919,324.3480641435035
DGNX,2025-11-17,2025H2-2026-09,15,filled,12.0,129.175045919,324.3480641435035
DGNX,2025-11-17,2025H2-2026-09,20,filled,12.0,129.175045919,324.3480641435035
DGNX,2025-11-17,2025H2-2026-09,30,filled,12.0,129.175045919,324.3480641435035
DGNX,2025-11-17,2025H2-2026-09,45,filled,12.0,129.175045919,324.3480641435035
DGNX,2025-11-17,2025H2-2026-09,60,filled,12.0,129.175045919,324.3480641435035
DGNX,2025-11-17,2025H2-2026-09,90,filled,12.0,129.175045919,324.3480641435035
SOLT,2025-11-18,2025H2-2026-09,0,filled,8.82,191.307803177,-33.98900524862454
SOLT,2025-11-18,2025H2-2026-09,1,filled,8.82,191.307803177,-33.98900524862454
SOLT,2025-11-18,2025H2-2026-09,2,filled,8.82,191.307803177,-33.98900524862454
SOLT,2025-11-18,2025H2-2026-09,3,filled,8.82,191.307803177,-33.98900524862454
SOLT,2025-11-18,2025H2-2026-09,5,filled,8.82,191.307803177,-33.98900524862454
SOLT,2025-11-18,2025H2-2026-09,10,filled,8.82,191.307803177,-33.98900524862454
SOLT,2025-11-18,2025H2-2026-09,15,filled,8.82,191.307803177,-33.98900524862454
SOLT,2025-11-18,2025H2-2026-09,20,filled,8.82,191.307803177,-33.98900524862454
SOLT,2025-11-18,2025H2-2026-09,30,filled,8.82,191.307803177,-33.98900524862454
SOLT,2025-11-18,2025H2-2026-09,45,filled,8.82,191.307803177,-33.98900524862454
SOLT,2025-11-18,2025H2-2026-09,60,filled,8.82,191.307803177,-33.98900524862454
SOLT,2025-11-18,2025H2-2026-09,90,filled,8.82,191.307803177,-33.98900524862454
NKLR,2025-11-20,2025H2-2026-09,0,filled,5.19,132.965298012,150.47598004816115
NKLR,2025-11-20,2025H2-2026-09,1,filled,5.19,132.965298012,150.47598004816115
NKLR,2025-11-20,2025H2-2026-09,2,filled,5.19,132.965298012,150.47598004816115
NKLR,2025-11-20,2025H2-2026-09,3,filled,5.19,132.965298012,150.47598004816115
NKLR,2025-11-20,2025H2-2026-09,5,filled,5.19,132.965298012,150.47598004816115
NKLR,2025-11-20,2025H2-2026-09,10,filled,5.19,132.965298012,150.47598004816115
NKLR,2025-11-20,2025H2-2026-09,15,filled,5.19,132.965298012,150.47598004816115
NKLR,2025-11-20,2025H2-2026-09,20,filled,5.19,132.965298012,150.47598004816115
NKLR,2025-11-20,2025H2-2026-09,30,filled,5.19,132.965298012,150.47598004816115
NKLR,2025-11-20,2025H2-2026-09,45,filled,5.19,132.965298012,150.47598004816115
NKLR,2025-11-20,2025H2-2026-09,60,filled,5.19,132.965298012,150.47598004816115
NKLR,2025-11-20,2025H2-2026-09,90,filled,5.19,132.965298012,150.47598004816115
IRE,2025-11-20,2025H2-2026-09,0,filled,12.54,13.190507756,-219.7832194728986
IRE,2025-11-20,2025H2-2026-09,1,filled,12.54,13.190507756,-219.7832194728986
IRE,2025-11-20,2025H2-2026-09,2,filled,12.54,13.190507756,-219.7832194728986
IRE,2025-11-20,2025H2-2026-09,3,filled,12.54,13.190507756,-219.7832194728986
IRE,2025-11-20,2025H2-2026-09,5,filled,12.54,13.190507756,-219.7832194728986
IRE,2025-11-20,2025H2-2026-09,10,filled,12.54,13.190507756,-219.7832194728986
IRE,2025-11-20,2025H2-2026-09,15,filled,12.55,13.190507756,-219.7838861396486
IRE,2025-11-20,2025H2-2026-09,20,skipped_guard,,13.190507756,0.0
IRE,2025-11-20,2025H2-2026-09,30,skipped_guard,,13.190507756,0.0
IRE,2025-11-20,2025H2-2026-09,45,skipped_guard,,13.190507756,0.0
IRE,2025-11-20,2025H2-2026-09,60,skipped_guard,,13.190507756,0.0
IRE,2025-11-20,2025H2-2026-09,90,filled,12.24,13.190507756,-219.76321947039858
ASTX,2025-11-21,2025H2-2026-09,0,filled,26.13,108.694740653,-246.64660355353595
ASTX,2025-11-21,2025H2-2026-09,1,filled,26.13,108.694740653,-246.64660355353595
ASTX,2025-11-21,2025H2-2026-09,2,filled,26.13,108.694740653,-246.64660355353595
ASTX,2025-11-21,2025H2-2026-09,3,filled,26.13,108.694740653,-246.64660355353595
ASTX,2025-11-21,2025H2-2026-09,5,filled,26.13,108.694740653,-246.64660355353595
ASTX,2025-11-21,2025H2-2026-09,10,filled,26.13,108.694740653,-246.64660355353595
ASTX,2025-11-21,2025H2-2026-09,15,filled,26.13,108.694740653,-246.64660355353595
ASTX,2025-11-21,2025H2-2026-09,20,filled,26.13,108.694740653,-246.64660355353595
ASTX,2025-11-21,2025H2-2026-09,30,filled,26.13,108.694740653,-246.64660355353595
ASTX,2025-11-21,2025H2-2026-09,45,filled,26.13,108.694740653,-246.64660355353595
ASTX,2025-11-21,2025H2-2026-09,60,filled,26.13,108.694740653,-246.64660355353595
ASTX,2025-11-21,2025H2-2026-09,90,filled,26.13,108.694740653,-246.64660355353595
OPEX,2025-11-21,2025H2-2026-09,0,skipped_guard,,50.371399609,0.0
OPEX,2025-11-21,2025H2-2026-09,1,skipped_guard,,50.371399609,0.0
OPEX,2025-11-21,2025H2-2026-09,2,skipped_guard,,50.371399609,0.0
OPEX,2025-11-21,2025H2-2026-09,3,skipped_guard,,50.371399609,0.0
OPEX,2025-11-21,2025H2-2026-09,5,skipped_guard,,50.371399609,0.0
OPEX,2025-11-21,2025H2-2026-09,10,skipped_guard,,50.371399609,0.0
OPEX,2025-11-21,2025H2-2026-09,15,skipped_guard,,50.371399609,0.0
OPEX,2025-11-21,2025H2-2026-09,20,skipped_guard,,50.371399609,0.0
OPEX,2025-11-21,2025H2-2026-09,30,skipped_guard,,50.371399609,0.0
OPEX,2025-11-21,2025H2-2026-09,45,skipped_guard,,50.371399609,0.0
OPEX,2025-11-21,2025H2-2026-09,60,skipped_guard,,50.371399609,0.0
OPEX,2025-11-21,2025H2-2026-09,90,skipped_guard,,50.371399609,0.0
MRAL,2025-11-24,2025H2-2026-09,0,filled,6.79,11.322816388,-189.56330236207637
MRAL,2025-11-24,2025H2-2026-09,1,filled,6.79,11.322816388,-189.56330236207637
MRAL,2025-11-24,2025H2-2026-09,2,filled,6.79,11.322816388,-189.56330236207637
MRAL,2025-11-24,2025H2-2026-09,3,filled,6.79,11.322816388,-189.56330236207637
MRAL,2025-11-24,2025H2-2026-09,5,filled,6.79,11.322816388,-189.56330236207637
MRAL,2025-11-24,2025H2-2026-09,10,filled,6.79,11.322816388,-189.56330236207637
MRAL,2025-11-24,2025H2-2026-09,15,skipped_guard,,11.322816388,0.0
MRAL,2025-11-24,2025H2-2026-09,20,filled,6.73,11.322816388,-189.55930236157639
MRAL,2025-11-24,2025H2-2026-09,30,filled,6.75,11.322816388,-189.56063569507637
MRAL,2025-11-24,2025H2-2026-09,45,skipped_guard,,11.322816388,0.0
MRAL,2025-11-24,2025H2-2026-09,60,skipped_guard,,11.322816388,0.0
MRAL,2025-11-24,2025H2-2026-09,90,filled,6.78,11.322816388,-189.56263569532638
NBIL,2025-11-24,2025H2-2026-09,0,skipped_guard,,8.006120785,0.0
NBIL,2025-11-24,2025H2-2026-09,1,skipped_guard,,8.006120785,0.0
NBIL,2025-11-24,2025H2-2026-09,2,skipped_guard,,8.006120785,0.0
NBIL,2025-11-24,2025H2-2026-09,3,skipped_guard,,8.006120785,0.0
NBIL,2025-11-24,2025H2-2026-09,5,skipped_guard,,8.006120785,0.0
NBIL,2025-11-24,2025H2-2026-09,10,skipped_guard,,8.006120785,0.0
NBIL,2025-11-24,2025H2-2026-09,15,skipped_guard,,8.006120785,0.0
NBIL,2025-11-24,2025H2-2026-09,20,filled,10.75,8.006120785,309.43074434550516
NBIL,2025-11-24,2025H2-2026-09,30,skipped_guard,,8.006120785,0.0
NBIL,2025-11-24,2025H2-2026-09,45,skipped_guard,,8.006120785,0.0
NBIL,2025-11-24,2025H2-2026-09,60,skipped_guard,,8.006120785,0.0
NBIL,2025-11-24,2025H2-2026-09,90,skipped_guard,,8.006120785,0.0
RGTZ,2025-11-25,2025H2-2026-09,0,filled,24.25,158.325358722,47.98942815311069
RGTZ,2025-11-25,2025H2-2026-09,1,filled,24.25,158.325358722,47.98942815311069
RGTZ,2025-11-25,2025H2-2026-09,2,filled,24.25,158.325358722,47.98942815311069
RGTZ,2025-11-25,2025H2-2026-09,3,filled,24.25,158.325358722,47.98942815311069
RGTZ,2025-11-25,2025H2-2026-09,5,filled,24.25,158.325358722,47.98942815311069
RGTZ,2025-11-25,2025H2-2026-09,10,filled,24.25,158.325358722,47.98942815311069
RGTZ,2025-11-25,2025H2-2026-09,15,filled,24.25,158.325358722,47.98942815311069
RGTZ,2025-11-25,2025H2-2026-09,20,filled,24.25,158.325358722,47.98942815311069
RGTZ,2025-11-25,2025H2-2026-09,30,filled,24.25,158.325358722,47.98942815311069
RGTZ,2025-11-25,2025H2-2026-09,45,filled,24.25,158.325358722,47.98942815311069
RGTZ,2025-11-25,2025H2-2026-09,60,filled,24.25,158.325358722,47.98942815311069
RGTZ,2025-11-25,2025H2-2026-09,90,filled,24.25,158.325358722,47.98942815311069
BMNZ,2025-11-25,2025H2-2026-09,0,unfilled_no_tstar,,,0.0
BMNZ,2025-11-25,2025H2-2026-09,1,unfilled_no_tstar,,,0.0
BMNZ,2025-11-25,2025H2-2026-09,2,unfilled_no_tstar,,,0.0
BMNZ,2025-11-25,2025H2-2026-09,3,unfilled_no_tstar,,,0.0
BMNZ,2025-11-25,2025H2-2026-09,5,unfilled_no_tstar,,,0.0
BMNZ,2025-11-25,2025H2-2026-09,10,unfilled_no_tstar,,,0.0
BMNZ,2025-11-25,2025H2-2026-09,15,unfilled_no_tstar,,,0.0
BMNZ,2025-11-25,2025H2-2026-09,20,unfilled_no_tstar,,,0.0
BMNZ,2025-11-25,2025H2-2026-09,30,unfilled_no_tstar,,,0.0
BMNZ,2025-11-25,2025H2-2026-09,45,unfilled_no_tstar,,,0.0
BMNZ,2025-11-25,2025H2-2026-09,60,unfilled_no_tstar,,,0.0
BMNZ,2025-11-25,2025H2-2026-09,90,unfilled_no_tstar,,,0.0
BMNG,2025-11-26,2025H2-2026-09,0,unfilled_no_tstar,,,0.0
BMNG,2025-11-26,2025H2-2026-09,1,unfilled_no_tstar,,,0.0
BMNG,2025-11-26,2025H2-2026-09,2,unfilled_no_tstar,,,0.0
BMNG,2025-11-26,2025H2-2026-09,3,unfilled_no_tstar,,,0.0
BMNG,2025-11-26,2025H2-2026-09,5,unfilled_no_tstar,,,0.0
BMNG,2025-11-26,2025H2-2026-09,10,unfilled_no_tstar,,,0.0
BMNG,2025-11-26,2025H2-2026-09,15,unfilled_no_tstar,,,0.0
BMNG,2025-11-26,2025H2-2026-09,20,unfilled_no_tstar,,,0.0
BMNG,2025-11-26,2025H2-2026-09,30,unfilled_no_tstar,,,0.0
BMNG,2025-11-26,2025H2-2026-09,45,unfilled_no_tstar,,,0.0
BMNG,2025-11-26,2025H2-2026-09,60,unfilled_no_tstar,,,0.0
BMNG,2025-11-26,2025H2-2026-09,90,unfilled_no_tstar,,,0.0
BMNU,2025-11-26,2025H2-2026-09,0,unfilled_no_tstar,,,0.0
BMNU,2025-11-26,2025H2-2026-09,1,unfilled_no_tstar,,,0.0
BMNU,2025-11-26,2025H2-2026-09,2,unfilled_no_tstar,,,0.0
BMNU,2025-11-26,2025H2-2026-09,3,unfilled_no_tstar,,,0.0
BMNU,2025-11-26,2025H2-2026-09,5,unfilled_no_tstar,,,0.0
BMNU,2025-11-26,2025H2-2026-09,10,unfilled_no_tstar,,,0.0
BMNU,2025-11-26,2025H2-2026-09,15,unfilled_no_tstar,,,0.0
BMNU,2025-11-26,2025H2-2026-09,20,unfilled_no_tstar,,,0.0
BMNU,2025-11-26,2025H2-2026-09,30,unfilled_no_tstar,,,0.0
BMNU,2025-11-26,2025H2-2026-09,45,unfilled_no_tstar,,,0.0
BMNU,2025-11-26,2025H2-2026-09,60,unfilled_no_tstar,,,0.0
BMNU,2025-11-26,2025H2-2026-09,90,unfilled_no_tstar,,,0.0
CRWU,2025-11-26,2025H2-2026-09,0,skipped_guard,,75.360169553,0.0
CRWU,2025-11-26,2025H2-2026-09,1,skipped_guard,,75.360169553,0.0
CRWU,2025-11-26,2025H2-2026-09,2,skipped_guard,,75.360169553,0.0
CRWU,2025-11-26,2025H2-2026-09,3,skipped_guard,,75.360169553,0.0
CRWU,2025-11-26,2025H2-2026-09,5,skipped_guard,,75.360169553,0.0
CRWU,2025-11-26,2025H2-2026-09,10,skipped_guard,,75.360169553,0.0
CRWU,2025-11-26,2025H2-2026-09,15,skipped_guard,,75.360169553,0.0
CRWU,2025-11-26,2025H2-2026-09,20,skipped_guard,,75.360169553,0.0
CRWU,2025-11-26,2025H2-2026-09,30,skipped_guard,,75.360169553,0.0
CRWU,2025-11-26,2025H2-2026-09,45,skipped_guard,,75.360169553,0.0
CRWU,2025-11-26,2025H2-2026-09,60,skipped_guard,,75.360169553,0.0
CRWU,2025-11-26,2025H2-2026-09,90,filled,6.7,75.360169553,-161.9426802428326
MSTX,2025-11-28,2025H2-2026-09,0,unfilled_no_tstar,,,0.0
MSTX,2025-11-28,2025H2-2026-09,1,unfilled_no_tstar,,,0.0
MSTX,2025-11-28,2025H2-2026-09,2,unfilled_no_tstar,,,0.0
MSTX,2025-11-28,2025H2-2026-09,3,unfilled_no_tstar,,,0.0
MSTX,2025-11-28,2025H2-2026-09,5,unfilled_no_tstar,,,0.0
MSTX,2025-11-28,2025H2-2026-09,10,unfilled_no_tstar,,,0.0
MSTX,2025-11-28,2025H2-2026-09,15,unfilled_no_tstar,,,0.0
MSTX,2025-11-28,2025H2-2026-09,20,unfilled_no_tstar,,,0.0
MSTX,2025-11-28,2025H2-2026-09,30,unfilled_no_tstar,,,0.0
MSTX,2025-11-28,2025H2-2026-09,45,unfilled_no_tstar,,,0.0
MSTX,2025-11-28,2025H2-2026-09,60,unfilled_no_tstar,,,0.0
MSTX,2025-11-28,2025H2-2026-09,90,unfilled_no_tstar,,,0.0
BMNG,2025-11-28,2025H2-2026-09,0,unfilled_no_tstar,,,0.0
BMNG,2025-11-28,2025H2-2026-09,1,unfilled_no_tstar,,,0.0
BMNG,2025-11-28,2025H2-2026-09,2,unfilled_no_tstar,,,0.0
BMNG,2025-11-28,2025H2-2026-09,3,unfilled_no_tstar,,,0.0
BMNG,2025-11-28,2025H2-2026-09,5,unfilled_no_tstar,,,0.0
BMNG,2025-11-28,2025H2-2026-09,10,unfilled_no_tstar,,,0.0
BMNG,2025-11-28,2025H2-2026-09,15,unfilled_no_tstar,,,0.0
BMNG,2025-11-28,2025H2-2026-09,20,unfilled_no_tstar,,,0.0
BMNG,2025-11-28,2025H2-2026-09,30,unfilled_no_tstar,,,0.0
BMNG,2025-11-28,2025H2-2026-09,45,unfilled_no_tstar,,,0.0
BMNG,2025-11-28,2025H2-2026-09,60,unfilled_no_tstar,,,0.0
BMNG,2025-11-28,2025H2-2026-09,90,unfilled_no_tstar,,,0.0
CCUP,2025-11-28,2025H2-2026-09,0,unfilled_no_tstar,,,0.0
CCUP,2025-11-28,2025H2-2026-09,1,unfilled_no_tstar,,,0.0
CCUP,2025-11-28,2025H2-2026-09,2,unfilled_no_tstar,,,0.0
CCUP,2025-11-28,2025H2-2026-09,3,unfilled_no_tstar,,,0.0
CCUP,2025-11-28,2025H2-2026-09,5,unfilled_no_tstar,,,0.0
CCUP,2025-11-28,2025H2-2026-09,10,unfilled_no_tstar,,,0.0
CCUP,2025-11-28,2025H2-2026-09,15,unfilled_no_tstar,,,0.0
CCUP,2025-11-28,2025H2-2026-09,20,unfilled_no_tstar,,,0.0
CCUP,2025-11-28,2025H2-2026-09,30,unfilled_no_tstar,,,0.0
CCUP,2025-11-28,2025H2-2026-09,45,unfilled_no_tstar,,,0.0
CCUP,2025-11-28,2025H2-2026-09,60,unfilled_no_tstar,,,0.0
CCUP,2025-11-28,2025H2-2026-09,90,unfilled_no_tstar,,,0.0
RIOX,2025-11-28,2025H2-2026-09,0,skipped_guard,,108.813462854,0.0
RIOX,2025-11-28,2025H2-2026-09,1,skipped_guard,,108.813462854,0.0
RIOX,2025-11-28,2025H2-2026-09,2,skipped_guard,,108.813462854,0.0
RIOX,2025-11-28,2025H2-2026-09,3,skipped_guard,,108.813462854,0.0
RIOX,2025-11-28,2025H2-2026-09,5,skipped_guard,,108.813462854,0.0
RIOX,2025-11-28,2025H2-2026-09,10,skipped_guard,,108.813462854,0.0
RIOX,2025-11-28,2025H2-2026-09,15,skipped_guard,,108.813462854,0.0
RIOX,2025-11-28,2025H2-2026-09,20,skipped_guard,,108.813462854,0.0
RIOX,2025-11-28,2025H2-2026-09,30,skipped_guard,,108.813462854,0.0
RIOX,2025-11-28,2025H2-2026-09,45,skipped_guard,,108.813462854,0.0
RIOX,2025-11-28,2025H2-2026-09,60,skipped_guard,,108.813462854,0.0
RIOX,2025-11-28,2025H2-2026-09,90,skipped_guard,,108.813462854,0.0
OLOX,2025-12-01,2025H2-2026-09,0,missing_tick_data,,,
OLOX,2025-12-01,2025H2-2026-09,1,missing_tick_data,,,
OLOX,2025-12-01,2025H2-2026-09,2,missing_tick_data,,,
OLOX,2025-12-01,2025H2-2026-09,3,missing_tick_data,,,
OLOX,2025-12-01,2025H2-2026-09,5,missing_tick_data,,,
OLOX,2025-12-01,2025H2-2026-09,10,missing_tick_data,,,
OLOX,2025-12-01,2025H2-2026-09,15,missing_tick_data,,,
OLOX,2025-12-01,2025H2-2026-09,20,missing_tick_data,,,
OLOX,2025-12-01,2025H2-2026-09,30,missing_tick_data,,,
OLOX,2025-12-01,2025H2-2026-09,45,missing_tick_data,,,
OLOX,2025-12-01,2025H2-2026-09,60,missing_tick_data,,,
OLOX,2025-12-01,2025H2-2026-09,90,missing_tick_data,,,
BMNU,2025-12-02,2025H2-2026-09,0,filled,7.0,36.767657679,-114.27957052494463
BMNU,2025-12-02,2025H2-2026-09,1,filled,7.0,36.767657679,-114.27957052494463
BMNU,2025-12-02,2025H2-2026-09,2,filled,7.0,36.767657679,-114.27957052494463
BMNU,2025-12-02,2025H2-2026-09,3,filled,7.0,36.767657679,-114.27957052494463
BMNU,2025-12-02,2025H2-2026-09,5,filled,7.0,36.767657679,-114.27957052494463
BMNU,2025-12-02,2025H2-2026-09,10,filled,7.0,36.767657679,-114.27957052494463
BMNU,2025-12-02,2025H2-2026-09,15,filled,7.0,36.767657679,-114.27957052494463
BMNU,2025-12-02,2025H2-2026-09,20,filled,7.0,36.767657679,-114.27957052494463
BMNU,2025-12-02,2025H2-2026-09,30,filled,7.0,36.767657679,-114.27957052494463
BMNU,2025-12-02,2025H2-2026-09,45,skipped_guard,,36.767657679,0.0
BMNU,2025-12-02,2025H2-2026-09,60,filled,6.97,36.767657679,-114.27757052469464
BMNU,2025-12-02,2025H2-2026-09,90,filled,6.95,36.767657679,-114.27623719119464
CCUP,2025-12-02,2025H2-2026-09,0,filled,4.55,144.926596154,-93.73237038321149
CCUP,2025-12-02,2025H2-2026-09,1,filled,4.55,144.926596154,-93.73237038321149
CCUP,2025-12-02,2025H2-2026-09,2,filled,4.55,144.926596154,-93.73237038321149
CCUP,2025-12-02,2025H2-2026-09,3,filled,4.55,144.926596154,-93.73237038321149
CCUP,2025-12-02,2025H2-2026-09,5,filled,4.55,144.926596154,-93.73237038321149
CCUP,2025-12-02,2025H2-2026-09,10,filled,4.55,144.926596154,-93.73237038321149
CCUP,2025-12-02,2025H2-2026-09,15,filled,4.55,144.926596154,-93.73237038321149
CCUP,2025-12-02,2025H2-2026-09,20,filled,4.55,144.926596154,-93.73237038321149
CCUP,2025-12-02,2025H2-2026-09,30,filled,4.55,144.926596154,-93.73237038321149
CCUP,2025-12-02,2025H2-2026-09,45,filled,4.55,144.926596154,-93.73237038321149
CCUP,2025-12-02,2025H2-2026-09,60,filled,4.55,144.926596154,-93.73237038321149
CCUP,2025-12-02,2025H2-2026-09,90,filled,4.55,144.926596154,-93.73237038321149
CRCA,2025-12-02,2025H2-2026-09,0,unfilled_no_tstar,,,0.0
CRCA,2025-12-02,2025H2-2026-09,1,unfilled_no_tstar,,,0.0
CRCA,2025-12-02,2025H2-2026-09,2,unfilled_no_tstar,,,0.0
CRCA,2025-12-02,2025H2-2026-09,3,unfilled_no_tstar,,,0.0
CRCA,2025-12-02,2025H2-2026-09,5,unfilled_no_tstar,,,0.0
CRCA,2025-12-02,2025H2-2026-09,10,unfilled_no_tstar,,,0.0
CRCA,2025-12-02,2025H2-2026-09,15,unfilled_no_tstar,,,0.0
CRCA,2025-12-02,2025H2-2026-09,20,unfilled_no_tstar,,,0.0
CRCA,2025-12-02,2025H2-2026-09,30,unfilled_no_tstar,,,0.0
CRCA,2025-12-02,2025H2-2026-09,45,unfilled_no_tstar,,,0.0
CRCA,2025-12-02,2025H2-2026-09,60,unfilled_no_tstar,,,0.0
CRCA,2025-12-02,2025H2-2026-09,90,unfilled_no_tstar,,,0.0
SMU,2025-12-02,2025H2-2026-09,0,skipped_guard,,81.534627048,0.0
SMU,2025-12-02,2025H2-2026-09,1,skipped_guard,,81.534627048,0.0
SMU,2025-12-02,2025H2-2026-09,2,skipped_guard,,81.534627048,0.0
SMU,2025-12-02,2025H2-2026-09,3,skipped_guard,,81.534627048,0.0
SMU,2025-12-02,2025H2-2026-09,5,skipped_guard,,81.534627048,0.0
SMU,2025-12-02,2025H2-2026-09,10,skipped_guard,,81.534627048,0.0
SMU,2025-12-02,2025H2-2026-09,15,skipped_guard,,81.534627048,0.0
SMU,2025-12-02,2025H2-2026-09,20,skipped_guard,,81.534627048,0.0
SMU,2025-12-02,2025H2-2026-09,30,skipped_guard,,81.534627048,0.0
SMU,2025-12-02,2025H2-2026-09,45,skipped_guard,,81.534627048,0.0
SMU,2025-12-02,2025H2-2026-09,60,skipped_guard,,81.534627048,0.0
SMU,2025-12-02,2025H2-2026-09,90,skipped_guard,,81.534627048,0.0
XXI,2025-12-03,2025H2-2026-09,0,missing_tick_data,,,
XXI,2025-12-03,2025H2-2026-09,1,missing_tick_data,,,
XXI,2025-12-03,2025H2-2026-09,2,missing_tick_data,,,
XXI,2025-12-03,2025H2-2026-09,3,missing_tick_data,,,
XXI,2025-12-03,2025H2-2026-09,5,missing_tick_data,,,
XXI,2025-12-03,2025H2-2026-09,10,missing_tick_data,,,
XXI,2025-12-03,2025H2-2026-09,15,missing_tick_data,,,
XXI,2025-12-03,2025H2-2026-09,20,missing_tick_data,,,
XXI,2025-12-03,2025H2-2026-09,30,missing_tick_data,,,
XXI,2025-12-03,2025H2-2026-09,45,missing_tick_data,,,
XXI,2025-12-03,2025H2-2026-09,60,missing_tick_data,,,
XXI,2025-12-03,2025H2-2026-09,90,missing_tick_data,,,
RUBI,2025-12-03,2025H2-2026-09,0,unfilled_no_tstar,,,0.0
RUBI,2025-12-03,2025H2-2026-09,1,unfilled_no_tstar,,,0.0
RUBI,2025-12-03,2025H2-2026-09,2,unfilled_no_tstar,,,0.0
RUBI,2025-12-03,2025H2-2026-09,3,unfilled_no_tstar,,,0.0
RUBI,2025-12-03,2025H2-2026-09,5,unfilled_no_tstar,,,0.0
RUBI,2025-12-03,2025H2-2026-09,10,unfilled_no_tstar,,,0.0
RUBI,2025-12-03,2025H2-2026-09,15,unfilled_no_tstar,,,0.0
RUBI,2025-12-03,2025H2-2026-09,20,unfilled_no_tstar,,,0.0
RUBI,2025-12-03,2025H2-2026-09,30,unfilled_no_tstar,,,0.0
RUBI,2025-12-03,2025H2-2026-09,45,unfilled_no_tstar,,,0.0
RUBI,2025-12-03,2025H2-2026-09,60,unfilled_no_tstar,,,0.0
RUBI,2025-12-03,2025H2-2026-09,90,unfilled_no_tstar,,,0.0
CMCT,2025-12-03,2025H2-2026-09,0,unfilled_no_tstar,,,0.0
CMCT,2025-12-03,2025H2-2026-09,1,unfilled_no_tstar,,,0.0
CMCT,2025-12-03,2025H2-2026-09,2,unfilled_no_tstar,,,0.0
CMCT,2025-12-03,2025H2-2026-09,3,unfilled_no_tstar,,,0.0
CMCT,2025-12-03,2025H2-2026-09,5,unfilled_no_tstar,,,0.0
CMCT,2025-12-03,2025H2-2026-09,10,unfilled_no_tstar,,,0.0
CMCT,2025-12-03,2025H2-2026-09,15,unfilled_no_tstar,,,0.0
CMCT,2025-12-03,2025H2-2026-09,20,unfilled_no_tstar,,,0.0
CMCT,2025-12-03,2025H2-2026-09,30,unfilled_no_tstar,,,0.0
CMCT,2025-12-03,2025H2-2026-09,45,unfilled_no_tstar,,,0.0
CMCT,2025-12-03,2025H2-2026-09,60,unfilled_no_tstar,,,0.0
CMCT,2025-12-03,2025H2-2026-09,90,unfilled_no_tstar,,,0.0
XXI,2025-12-05,2025H2-2026-09,0,missing_tick_data,,,
XXI,2025-12-05,2025H2-2026-09,1,missing_tick_data,,,
XXI,2025-12-05,2025H2-2026-09,2,missing_tick_data,,,
XXI,2025-12-05,2025H2-2026-09,3,missing_tick_data,,,
XXI,2025-12-05,2025H2-2026-09,5,missing_tick_data,,,
XXI,2025-12-05,2025H2-2026-09,10,missing_tick_data,,,
XXI,2025-12-05,2025H2-2026-09,15,missing_tick_data,,,
XXI,2025-12-05,2025H2-2026-09,20,missing_tick_data,,,
XXI,2025-12-05,2025H2-2026-09,30,missing_tick_data,,,
XXI,2025-12-05,2025H2-2026-09,45,missing_tick_data,,,
XXI,2025-12-05,2025H2-2026-09,60,missing_tick_data,,,
XXI,2025-12-05,2025H2-2026-09,90,missing_tick_data,,,
OKLS,2025-12-05,2025H2-2026-09,0,skipped_guard,,140.813948972,0.0
OKLS,2025-12-05,2025H2-2026-09,1,skipped_guard,,140.813948972,0.0
OKLS,2025-12-05,2025H2-2026-09,2,skipped_guard,,140.813948972,0.0
OKLS,2025-12-05,2025H2-2026-09,3,skipped_guard,,140.813948972,0.0
OKLS,2025-12-05,2025H2-2026-09,5,skipped_guard,,140.813948972,0.0
OKLS,2025-12-05,2025H2-2026-09,10,skipped_guard,,140.813948972,0.0
OKLS,2025-12-05,2025H2-2026-09,15,skipped_guard,,140.813948972,0.0
OKLS,2025-12-05,2025H2-2026-09,20,skipped_guard,,140.813948972,0.0
OKLS,2025-12-05,2025H2-2026-09,30,skipped_guard,,140.813948972,0.0
OKLS,2025-12-05,2025H2-2026-09,45,skipped_guard,,140.813948972,0.0
OKLS,2025-12-05,2025H2-2026-09,60,skipped_guard,,140.813948972,0.0
OKLS,2025-12-05,2025H2-2026-09,90,skipped_guard,,140.813948972,0.0
LGHL,2025-12-05,2025H2-2026-09,0,unfilled_no_tstar,,,0.0
LGHL,2025-12-05,2025H2-2026-09,1,unfilled_no_tstar,,,0.0
LGHL,2025-12-05,2025H2-2026-09,2,unfilled_no_tstar,,,0.0
