day,symbol,entry_m
2026-05-11,LASR,579
2026-05-11,LNOK,673
2026-05-11,MBX,592
2026-05-11,MPLT,623
2026-05-11,MRAM,648
2026-05-11,NBIL,578
2026-05-11,NETG,577
2026-05-11,NUAI,635
2026-05-11,NUGT,583
2026-05-11,PLU,605
2026-05-11,PS,577
2026-05-11,RKLB,578
2026-05-11,SHAZ,588
2026-05-11,SNDQ,577
2026-05-11,SSRM,583
2026-05-11,TSLL,682
2026-05-11,VICR,597
2026-05-11,WYFI,580
2026-05-11,YSS,591
2026-05-12,AAOI,577
2026-05-12,AAOX,577
2026-05-12,AMBQ,578
2026-05-12,APLX,577
2026-05-12,ARMG,577
2026-05-12,ASPN,577
2026-05-12,ASTN,719
2026-05-12,AXTX,584
2026-05-12,BEX,585
2026-05-12,BKSY,582
2026-05-12,BNAI,578
2026-05-12,CLPT,799
2026-05-12,CLSK,577
2026-05-12,CLSX,577
2026-05-12,FLYT,577
2026-05-12,HIMZ,606
2026-05-12,HLIO,587
2026-05-12,IONL,582
2026-05-12,IONX,582
2026-05-12,IREZ,632
2026-05-12,KORU,584
2026-05-12,LINT,582
2026-05-12,LITZ,673
2026-05-12,LUNL,577
2026-05-12,NOVT,583
2026-05-12,OUST,583
2026-05-12,PACS,579
2026-05-12,POEL,578
2026-05-12,QBTZ,686
2026-05-12,QURE,769
2026-05-12,RIGL,577
2026-05-12,RKLB,577
2026-05-12,RKLX,577
2026-05-12,RVI,632
2026-05-12,SGML,580
2026-05-12,TIGO,610
2026-05-12,USAX,584
2026-05-12,WOLF,615
2026-05-12,WQTM,585
2026-05-13,AMBQ,655
2026-05-13,ARMG,626
2026-05-13,BABA,591
2026-05-13,CORD,578
2026-05-13,CWEB,587
2026-05-13,DT,577
2026-05-13,FIVN,650
2026-05-13,IREZ,577
2026-05-13,JOBX,625
2026-05-13,KC,577
2026-05-13,KRMN,597
2026-05-13,MIRM,586
2026-05-13,MRVL,585
2026-05-13,NBIG,650
2026-05-13,QUIK,583
2026-05-13,RIGL,579
2026-05-13,SNDQ,578
2026-05-13,SNOU,704
2026-05-13,SOXS,588
2026-05-13,VELO,605
2026-05-13,VEON,602
2026-05-13,VOYG,596
2026-05-13,YINN,596
2026-05-14,AEVA,577
2026-05-14,AEYE,601
2026-05-14,AMRC,791
2026-05-14,AVGG,577
2026-05-14,AVGX,577
2026-05-14,AVL,577
2026-05-14,AXTU,747
2026-05-14,CCUP,732
2026-05-14,CRCA,732
2026-05-14,DLLL,583
2026-05-14,IONX,587
2026-05-14,KNX,635
2026-05-14,LUNL,587
2026-05-14,LUNR,587
2026-05-14,MRVU,583
2026-05-14,MVLL,586
2026-05-14,MXL,583
2026-05-14,NBIG,585
2026-05-14,NBIL,587
2026-05-14,NEBX,587
2026-05-14,NVMI,579
2026-05-14,NVTS,593
2026-05-14,OKLS,583
2026-05-14,ONDG,676
2026-05-14,ONDL,676
2026-05-14,POEL,578
2026-05-14,POET,578
2026-05-14,SILC,585
2026-05-14,SMCX,605
2026-05-14,SNXX,583
2026-05-14,VCX,587
2026-05-14,WATT,579
2026-05-15,AAOX,615
2026-05-15,ALMU,577
2026-05-15,APPX,590
2026-05-15,AVEX,582
2026-05-15,BOT,683
2026-05-15,CVV,599
2026-05-15,DOCS,578
2026-05-15,FCEL,596
2026-05-15,FIGG,591
2026-05-15,GLOB,581
2026-05-15,IREZ,579
2026-05-15,LABX,582
2026-05-15,MRVU,594
2026-05-15,MSTZ,586
2026-05-15,MXL,590
2026-05-15,NBIL,591
2026-05-15,QBTZ,588
2026-05-15,QCML,596
2026-05-15,QNTM,577
2026-05-15,RDWU,578
2026-05-15,RELL,606
2026-05-15,RGTZ,600
2026-05-15,SHPU,637
2026-05-15,SNXX,583
2026-05-15,STFS,675
2026-05-15,SWMR,580
2026-05-15,UMAC,577
2026-05-15,WOLF,578
2026-05-18,AGL,616
2026-05-18,CAI,589
2026-05-18,CORD,577
2026-05-18,CPSH,577
2026-05-18,CVV,577
2026-05-18,GGLL,597
2026-05-18,IRDM,579
2026-05-18,IREZ,580
2026-05-18,LABD,664
2026-05-18,LPTH,774
2026-05-18,MSTZ,636
2026-05-18,NAIL,598
2026-05-18,PL,578
2026-05-18,PLU,577
2026-05-18,SMZ,583
2026-05-18,SNDQ,577
2026-05-18,SOXS,580
2026-05-18,SPOG,605
2026-05-18,WGS,590
2026-05-19,ACMR,578
2026-05-19,AS,580
2026-05-19,AXTI,577
2026-05-19,AZTA,687
2026-05-19,CLSK,679
2026-05-19,CMBT,677
2026-05-19,CRDO,578
2026-05-19,CSEX,754
2026-05-19,CTEV,582
2026-05-19,IONX,578
2026-05-19,IONZ,617
2026-05-19,IREZ,607
2026-05-19,LABX,578
2026-05-19,MSTU,595
2026-05-19,MUU,577
2026-05-19,NBIL,578
2026-05-19,NEBX,578
2026-05-19,NVTX,581
2026-05-19,PBT,650
2026-05-19,PIII,577
2026-05-19,PURR,593
2026-05-19,QTTB,760
2026-05-19,RDWU,578
2026-05-19,RVI,597
2026-05-19,SNOU,587
2026-05-19,TIC,581
2026-05-19,WATT,579
2026-05-20,APLZ,578
2026-05-20,ARM,577
2026-05-20,ASTX,587
2026-05-20,BOT,603
2026-05-20,BRUN,605
2026-05-20,CEGX,708
2026-05-20,CORD,577
2026-05-20,IMVT,579
2026-05-20,INTW,603
2026-05-20,IRE,618
2026-05-20,IREX,618
2026-05-20,KORU,618
2026-05-20,LINT,603
2026-05-20,LITZ,590
2026-05-20,LMRI,578
2026-05-20,MRVU,579
2026-05-20,MVLL,580
2026-05-20,NVTX,582
2026-05-20,PALU,579
2026-05-20,PIII,581
2026-05-20,QBTX,633
2026-05-20,RNAC,621
2026-05-20,ROIV,590
2026-05-20,TKR,582
2026-05-20,VIAV,607
2026-05-21,AAOX,582
2026-05-21,ANET,581
2026-05-21,ARM,582
2026-05-21,ARMG,578
2026-05-21,AXTI,598
2026-05-21,BIRK,597
2026-05-21,BRUN,598
2026-05-21,CRDU,578
2026-05-21,HROW,613
2026-05-21,IONX,578
2026-05-21,IRE,579
2026-05-21,IREG,578
2026-05-21,JOBX,594
2026-05-21,LABX,602
2026-05-21,NBIG,588
2026-05-21,NBIL,590
2026-05-21,NEBX,589
2026-05-21,OKLL,577
2026-05-21,POEL,657
2026-05-21,QUBX,577
2026-05-21,RDWU,655
2026-05-21,RGTI,577
2026-05-21,SEDG,577
2026-05-21,SHMD,621
2026-05-21,SMU,577
2026-05-21,SPOT,628
2026-05-21,TEN,599
2026-05-21,THYP,677
2026-05-21,USGG,577
2026-05-22,AA,585
2026-05-22,AKTX,577
2026-05-22,AMPU,687
2026-05-22,ARQQ,586
2026-05-22,ASPI,577
2026-05-22,ASTX,584
2026-05-22,CRDO,577
2026-05-22,CRDU,577
2026-05-22,CTRN,589
2026-05-22,DELL,582
2026-05-22,DLLL,581
2026-05-22,DXYZ,579
2026-05-22,FLY,585
2026-05-22,FLYT,583
2026-05-22,FUTU,577
2026-05-22,HLIT,708
2026-05-22,HPQ,577
2026-05-22,IONL,577
2026-05-22,IONQ,577
2026-05-22,IONX,577
2026-05-22,JOBX,579
2026-05-22,LUNL,583
2026-05-22,NNE,583
2026-05-22,NTAP,577
2026-05-22,NVTS,578
2026-05-22,ONDU,808
2026-05-22,PXLW,640
2026-05-22,QBTS,577
2026-05-22,QBTX,577
2026-05-22,QCML,577
2026-05-22,QCMU,577
2026-05-22,QPUX,577
2026-05-22,QUBX,577
2026-05-22,RDWU,578
2026-05-22,RGTI,577
2026-05-22,RGTU,577
2026-05-22,RGTX,577
2026-05-22,RILY,666
2026-05-22,RKLX,597
2026-05-22,SMU,809
2026-05-22,SOUX,579
2026-05-22,SWMR,582
2026-05-22,WOLF,577
2026-05-26,ACMR,587
2026-05-26,AIRO,577
2026-05-26,AMPU,606
2026-05-26,AMRC,581
2026-05-26,APPX,591
2026-05-26,ASTS,578
2026-05-26,BGDE,577
2026-05-26,BKSY,582
2026-05-26,BLDP,577
2026-05-26,FCEL,594
2026-05-26,FLY,577
2026-05-26,FLYT,577
2026-05-26,FUTU,577
2026-05-26,HCC,578
2026-05-26,JOBX,579
2026-05-26,JOYY,649
2026-05-26,KORU,585
2026-05-26,LUNL,577
2026-05-26,LUNR,586
2026-05-26,METC,577
2026-05-26,MOD,601
2026-05-26,MUU,579
2026-05-26,NEGG,598
2026-05-26,NVTS,580
2026-05-26,ONDG,577
2026-05-26,POWI,577
2026-05-26,QCOM,646
2026-05-26,RDW,585
2026-05-26,RJET,578
2026-05-26,SBMT,619
2026-05-26,SNDU,581
2026-05-26,SNXX,581
2026-05-26,STFS,672
2026-05-26,SWMR,590
2026-05-26,VOYG,593
2026-05-26,WATT,596
2026-05-26,WIX,582
2026-05-26,XE,577
2026-05-26,YSS,586
2026-05-27,AAOG,596
2026-05-27,APGE,582
2026-05-27,APPX,584
2026-05-27,BBWI,611
2026-05-27,BRCB,578
2026-05-27,CBIO,599
2026-05-27,CBRG,580
2026-05-27,ELF,583
2026-05-27,GGAL,682
2026-05-27,HIMZ,580
2026-05-27,IBX,587
2026-05-27,IRE,602
2026-05-27,IREZ,581
2026-05-27,JOYY,593
2026-05-27,LABU,617
2026-05-27,LUNL,642
2026-05-27,MANU,585
2026-05-27,MRAM,605
2026-05-27,NAIL,577
2026-05-27,POEL,602
2026-05-27,QCMD,585
2026-05-27,RDTL,578
2026-05-27,SG,577
2026-05-27,SHPU,586
2026-05-27,SWMR,674
2026-05-27,VICR,597
2026-05-28,APPX,589
2026-05-28,ARXS,614
2026-05-28,ASTC,580
2026-05-28,ASTX,577
2026-05-28,AVAV,601
2026-05-28,BAIG,602
2026-05-28,BBY,594
2026-05-28,BOT,613
2026-05-28,BURL,577
2026-05-28,BWET,719
2026-05-28,CHRN,577
2026-05-28,COIG,619
2026-05-28,DAVE,625
2026-05-28,FCEL,579
2026-05-28,FSLR,577
2026-05-28,HOOX,597
2026-05-28,IBX,618
2026-05-28,ICLR,594
2026-05-28,JEDI,579
2026-05-28,JOBX,584
2026-05-28,JTAI,675
2026-05-28,LUNL,577
2026-05-28,LUNR,577
2026-05-28,MSFU,600
2026-05-28,MSTZ,577
2026-05-28,MVLL,584
2026-05-28,NUTX,658
2026-05-28,ONDG,577
2026-05-28,ONDL,577
2026-05-28,PLTW,602
2026-05-28,QBTX,590
2026-05-28,RCAX,577
2026-05-28,RDW,578
2026-05-28,RDWU,578
2026-05-28,RGTX,642
2026-05-28,SGML,677
2026-05-28,SMST,585
2026-05-28,UMAC,579
2026-05-29,AVGG,586
2026-05-29,AVGX,584
2026-05-29,AVL,585
2026-05-29,BNAI,590
2026-05-29,CODX,577
2026-05-29,CRDU,579
2026-05-29,CRSR,599
2026-05-29,CRWL,577
2026-05-29,ESTC,598
2026-05-29,EXYN,801
2026-05-29,FSTR,686
2026-05-29,HOOG,582
2026-05-29,HUBG,579
2026-05-29,IBM,636
2026-05-29,IBX,601
2026-05-29,IREZ,581
2026-05-29,LITZ,577
2026-05-29,MOV,582
2026-05-29,MSFU,654
2026-05-29,NTAP,587
2026-05-29,ORCX,581
2026-05-29,PATX,593
2026-05-29,PLTU,583
2026-05-29,PLTW,604
2026-05-29,RCAX,714
2026-05-29,ROBN,579
2026-05-29,SAIL,683
2026-05-29,SMCI,581
2026-05-29,SPCE,676
2026-05-29,TBBB,590
2026-05-29,TRNS,620
2026-05-29,TSSI,577
2026-05-29,ZETA,584
