symbol,tradable,shortable,easy_to_borrow,exchange
AQLT,True,False,False,AssetExchange.BATS
DARE,True,False,False,AssetExchange.NASDAQ
DALI,True,False,False,AssetExchange.NASDAQ
DAIC,True,False,False,AssetExchange.NASDAQ
SLM,True,True,True,AssetExchange.NASDAQ
DABS,True,False,False,AssetExchange.ARCA
CYN,True,False,False,AssetExchange.NASDAQ
CYCU,True,False,False,AssetExchange.NASDAQ
AFK,True,True,True,AssetExchange.ARCA
CYAB,True,False,False,AssetExchange.NASDAQ
AFRM,True,True,True,AssetExchange.NASDAQ
SPSB,True,True,True,AssetExchange.ARCA
SPXC,True,True,True,AssetExchange.NYSE
AG,True,True,True,AssetExchange.NYSE
CXSE,True,False,False,AssetExchange.NASDAQ
AGEN,True,True,True,AssetExchange.NASDAQ
AGG,True,True,True,AssetExchange.ARCA
AGIX,True,True,True,AssetExchange.NASDAQ
AGM,True,True,True,AssetExchange.NYSE
CXIIW,True,False,False,AssetExchange.NASDAQ
TLK,True,True,True,AssetExchange.NYSE
TRP,True,True,True,AssetExchange.NYSE
VABK,True,True,True,AssetExchange.NASDAQ
CXIIU,True,False,False,AssetExchange.NASDAQ
VGIT,True,True,True,AssetExchange.NASDAQ
CXII,True,False,False,AssetExchange.NASDAQ
VIAV,True,True,True,AssetExchange.NASDAQ
VICI,True,True,True,AssetExchange.NYSE
CXAI,True,False,False,AssetExchange.NASDAQ
AGNT,True,True,True,AssetExchange.NASDAQ
AGO,True,True,True,AssetExchange.NYSE
CVY,True,False,False,AssetExchange.ARCA
AGQ,True,True,True,AssetExchange.ARCA
AGX,True,True,True,AssetExchange.NYSE
AGYS,True,True,True,AssetExchange.NASDAQ
AHCO,True,True,True,AssetExchange.NASDAQ
CVSM,True,False,False,AssetExchange.ARCA
AHR,True,True,True,AssetExchange.NYSE
SWRAY,True,False,False,AssetExchange.OTC
CVMC,True,False,False,AssetExchange.ARCA
AHRT,True,True,True,AssetExchange.NYSE
AGCC,True,False,False,AssetExchange.NASDAQ
AFSM,True,False,False,AssetExchange.ARCA
AFMC,True,False,False,AssetExchange.ARCA
AHT,True,True,True,AssetExchange.NYSE
AIG,True,True,True,AssetExchange.NYSE
AIO,True,True,True,AssetExchange.NYSE
CVM,True,False,False,AssetExchange.AMEX
AIP,True,True,True,AssetExchange.NASDAQ
BR,True,True,True,AssetExchange.NYSE
AIPI,True,True,True,AssetExchange.NASDAQ
CVIE,True,False,False,AssetExchange.ARCA
AIPO,True,True,True,AssetExchange.NASDAQ
AIQ,True,True,True,AssetExchange.NASDAQ
AIRR,True,True,True,AssetExchange.NASDAQ
AIRS,True,True,True,AssetExchange.NASDAQ
CUST,True,False,False,AssetExchange.BATS
AIS,True,True,True,AssetExchange.ARCA
CURX,True,False,False,AssetExchange.NASDAQ
CURR,True,False,False,AssetExchange.NASDAQ
CUPR,True,False,False,AssetExchange.NASDAQ
AIV,True,True,True,AssetExchange.NYSE
AKAM,True,True,True,AssetExchange.NASDAQ
ALDX,True,True,True,AssetExchange.NASDAQ
ALGM,True,True,True,AssetExchange.NASDAQ
CUE,True,False,False,AssetExchange.NASDAQ
ALGN,True,True,True,AssetExchange.NASDAQ
ALKS,True,True,True,AssetExchange.NASDAQ
CUBWW,True,False,False,AssetExchange.NASDAQ
ALKT,True,True,True,AssetExchange.NASDAQ
CUBB,True,False,False,AssetExchange.NYSE
ALL,True,True,True,AssetExchange.NYSE
CTXR,True,False,False,AssetExchange.NASDAQ
CTSE,True,False,False,AssetExchange.BATS
CTRM,True,False,False,AssetExchange.NASDAQ
CTO.PRA,True,False,False,AssetExchange.NYSE
ALLE,True,True,True,AssetExchange.NYSE
ALLO,True,True,True,AssetExchange.NASDAQ
ALMR,True,True,True,AssetExchange.NASDAQ
ALMS,True,True,True,AssetExchange.NASDAQ
CTAU,True,False,False,AssetExchange.BATS
ALMU,True,True,True,AssetExchange.NASDAQ
CTAP,True,False,False,AssetExchange.ARCA
ALNT,True,True,True,AssetExchange.NASDAQ
ALSN,True,True,True,AssetExchange.NYSE
CTAAU,True,False,False,AssetExchange.NASDAQ
ALT,True,True,True,AssetExchange.NASDAQ
ALTI,True,True,True,AssetExchange.NASDAQ
CSWC,True,False,False,AssetExchange.NASDAQ
AENT,True,False,False,AssetExchange.NASDAQ
ALTO,True,True,True,AssetExchange.NASDAQ
CSSD,True,False,False,AssetExchange.ARCA
CSRE,True,False,False,AssetExchange.ARCA
ALXO,True,True,True,AssetExchange.NASDAQ
AM,True,True,True,AssetExchange.NYSE
TELNY,True,False,False,AssetExchange.OTC
AMAL,True,True,True,AssetExchange.NASDAQ
CSPF,True,False,False,AssetExchange.ARCA
CSNR,True,False,False,AssetExchange.ARCA
CSIO,True,False,False,AssetExchange.ARCA
AMAT,True,True,True,AssetExchange.NASDAQ
AMBA,True,True,True,AssetExchange.NASDAQ
AMC,True,True,True,AssetExchange.NYSE
AMCR,True,True,True,AssetExchange.NYSE
CSEP,True,False,False,AssetExchange.BATS
CSAI,True,False,False,AssetExchange.NASDAQ
CRWU,True,False,False,AssetExchange.BATS
CRWL,True,False,False,AssetExchange.NASDAQ
AMD,True,True,True,AssetExchange.NASDAQ
AMLX,True,True,True,AssetExchange.NASDAQ
AMR,True,True,True,AssetExchange.NYSE
CROB,True,False,False,AssetExchange.NASDAQ
AMRN,True,True,True,AssetExchange.NASDAQ
CRMX,True,False,False,AssetExchange.BATS
AMRX,True,True,True,AssetExchange.NASDAQ
AMSC,True,True,True,AssetExchange.NASDAQ
CRMU,True,False,False,AssetExchange.NASDAQ
AMX,True,True,True,AssetExchange.NYSE
CRMT,True,False,False,AssetExchange.NASDAQ
ANGI,True,True,True,AssetExchange.NASDAQ
ANGL,True,True,True,AssetExchange.NASDAQ
ANIK,True,True,True,AssetExchange.NASDAQ
CRMLW,True,False,False,AssetExchange.NASDAQ
CRML,True,False,False,AssetExchange.NASDAQ
CRMG,True,False,False,AssetExchange.NASDAQ
ANIX,True,True,True,AssetExchange.NASDAQ
ANTX,True,True,True,AssetExchange.NASDAQ
AOA,True,True,True,AssetExchange.ARCA
AOM,True,True,True,AssetExchange.ARCA
AOMR,True,True,True,AssetExchange.NYSE
AON,True,True,True,AssetExchange.NYSE
AOR,True,True,True,AssetExchange.ARCA
AOS,True,True,True,AssetExchange.NYSE
AP,True,True,True,AssetExchange.NYSE
APA,True,True,True,AssetExchange.NASDAQ
CRIB,True,False,False,AssetExchange.ARCA
APAM,True,True,True,AssetExchange.NYSE
APC,True,True,True,AssetExchange.NASDAQ
CRGOW,True,False,False,AssetExchange.NASDAQ
CRGO,True,False,False,AssetExchange.NASDAQ
APO,True,True,True,AssetExchange.NYSE
APP,True,True,True,AssetExchange.NASDAQ
APPF,True,True,True,AssetExchange.NASDAQ
CRF,True,False,False,AssetExchange.AMEX
APPN,True,True,True,AssetExchange.NASDAQ
CRE,True,False,False,AssetExchange.NASDAQ
CRDU,True,False,False,AssetExchange.BATS
AQST,True,True,True,AssetExchange.NASDAQ
CRDF,True,False,False,AssetExchange.NASDAQ
CRCG,True,False,False,AssetExchange.NASDAQ
CRCD,True,False,False,AssetExchange.BATS
ARCT,True,True,True,AssetExchange.NASDAQ
CRAQU,True,False,False,AssetExchange.NASDAQ
ARHS,True,True,True,AssetExchange.NASDAQ
CRAN,True,False,False,AssetExchange.NASDAQ
CRAM,True,False,False,AssetExchange.NASDAQ
ARI,True,True,True,AssetExchange.NYSE
CRACW,True,False,False,AssetExchange.NASDAQ
CPSR,True,False,False,AssetExchange.ARCA
ARKQ,True,True,True,AssetExchange.BATS
ARKW,True,True,True,AssetExchange.BATS
ARKX,True,True,True,AssetExchange.BATS
ARLP,True,True,True,AssetExchange.NASDAQ
ARM,True,True,True,AssetExchange.NASDAQ
CPSP,True,False,False,AssetExchange.ARCA
ARMP,True,True,True,AssetExchange.AMEX
CPSO,True,False,False,AssetExchange.ARCA
ARQT,True,True,True,AssetExchange.NASDAQ
CPSN,True,False,False,AssetExchange.ARCA
ARTNA,True,True,True,AssetExchange.NASDAQ
ARTV,True,True,True,AssetExchange.NASDAQ
ARVN,True,True,True,AssetExchange.NASDAQ
CPNX,True,False,False,AssetExchange.BATS
CPNS,True,False,False,AssetExchange.ARCA
CPNQ,True,False,False,AssetExchange.ARCA
CPNM,True,False,False,AssetExchange.ARCA
ARWR,True,True,True,AssetExchange.NASDAQ
AS,True,True,True,AssetExchange.NYSE
ASAN,True,True,True,AssetExchange.NYSE
ASB,True,True,True,AssetExchange.NYSE
CPLB,True,False,False,AssetExchange.ARCA
ASC,True,True,True,AssetExchange.NYSE
ASEA,True,True,True,AssetExchange.ARCA
ASIC,True,True,True,AssetExchange.NYSE
ASLE,True,True,True,AssetExchange.NASDAQ
CPHI,True,False,False,AssetExchange.AMEX
CPB,True,False,False,AssetExchange.NASDAQ
ASM,True,True,True,AssetExchange.AMEX
ASMB,True,True,True,AssetExchange.NASDAQ
CPAG,True,False,False,AssetExchange.NASDAQ
ASO,True,True,True,AssetExchange.NASDAQ
ASPS,True,True,True,AssetExchange.NASDAQ
LSRCY,True,False,False,AssetExchange.OTC
COYY,True,False,False,AssetExchange.NASDAQ
BTO,True,True,True,AssetExchange.NYSE
COSM,True,False,False,AssetExchange.NASDAQ
ASST,True,True,True,AssetExchange.NASDAQ
ASTE,True,True,True,AssetExchange.NASDAQ
CORZZ,True,False,False,AssetExchange.NASDAQ
ASTH,True,True,True,AssetExchange.NASDAQ
CORZW,True,False,False,AssetExchange.NASDAQ
ASTS,True,True,True,AssetExchange.NASDAQ
COPZ,True,False,False,AssetExchange.ARCA
ATHM,True,True,True,AssetExchange.NYSE
ATMU,True,True,True,AssetExchange.NYSE
ATOM,True,True,True,AssetExchange.NASDAQ
ATOS,True,True,True,AssetExchange.NASDAQ
COPL.U,True,False,False,AssetExchange.NYSE
ATRC,True,True,True,AssetExchange.NASDAQ
CONY,True,False,False,AssetExchange.ARCA
ATS,True,True,True,AssetExchange.NYSE
AUGO,True,True,True,AssetExchange.NASDAQ
AUPH,True,True,True,AssetExchange.NASDAQ
CBRS,True,True,True,AssetExchange.NASDAQ
COMD,True,False,False,AssetExchange.BATS
CBSH,True,True,True,AssetExchange.NASDAQ
CCAP,True,True,True,AssetExchange.NASDAQ
ABLVW,True,False,False,AssetExchange.NASDAQ
CCL,True,True,True,AssetExchange.NYSE
COMB,True,False,False,AssetExchange.ARCA
CCLD,True,True,True,AssetExchange.NASDAQ
COLAR,True,False,False,AssetExchange.NASDAQ
CCNE,True,True,True,AssetExchange.NASDAQ
COLA,True,False,False,AssetExchange.NASDAQ
CCOI,True,True,True,AssetExchange.NASDAQ
CCS,True,True,True,AssetExchange.NYSE
CCSI,True,True,True,AssetExchange.NASDAQ
CCXI,True,True,True,AssetExchange.NASDAQ
CENTA,True,True,True,AssetExchange.NASDAQ
CEPU,True,True,True,AssetExchange.NYSE
CERY,True,True,True,AssetExchange.ARCA
COIG,True,False,False,AssetExchange.NASDAQ
COIA,True,False,False,AssetExchange.ARCA
CFBK,True,True,True,AssetExchange.NASDAQ
COHH,True,False,False,AssetExchange.BATS
COE,True,False,False,AssetExchange.AMEX
CFR,True,True,True,AssetExchange.NYSE
CGDG,True,True,True,AssetExchange.ARCA
CGDV,True,True,True,AssetExchange.ARCA
CODX,True,False,False,AssetExchange.NASDAQ
CGEN,True,True,True,AssetExchange.NASDAQ
CODI.PRC,True,False,False,AssetExchange.NYSE
CGGO,True,True,True,AssetExchange.ARCA
CODI.PRB,True,False,False,AssetExchange.NYSE
PIFMY,True,False,False,AssetExchange.OTC
OIG,True,False,False,AssetExchange.NASDAQ
CGGR,True,True,True,AssetExchange.ARCA
CGON,True,True,True,AssetExchange.NASDAQ
CGTX,True,True,True,AssetExchange.NASDAQ
CHAT,True,True,True,AssetExchange.ARCA
CHCI,True,True,True,AssetExchange.NASDAQ
CHD,True,True,True,AssetExchange.NYSE
CHEF,True,True,True,AssetExchange.NASDAQ
BBDC,True,True,True,AssetExchange.NYSE
CHRD,True,True,True,AssetExchange.NASDAQ
CODI.PRA,True,False,False,AssetExchange.NYSE
SOUHY,True,False,False,AssetExchange.OTC
CNXU,True,False,False,AssetExchange.NASDAQ
CNTY,True,False,False,AssetExchange.NASDAQ
CNTN,True,False,False,AssetExchange.NASDAQ
CHRW,True,True,True,AssetExchange.NASDAQ
CHYM,True,True,True,AssetExchange.NASDAQ
CNSP,True,False,False,AssetExchange.NASDAQ
CIB,True,True,True,AssetExchange.NYSE
CIBR,True,True,True,AssetExchange.NASDAQ
CIFR,True,True,True,AssetExchange.NASDAQ
EO,True,False,False,AssetExchange.BATS
CNQQ,True,False,False,AssetExchange.NASDAQ
CNL,True,False,False,AssetExchange.NASDAQ
CIG,True,True,True,AssetExchange.NYSE
CNEY,True,False,False,AssetExchange.NASDAQ
CIGI,True,True,True,AssetExchange.NASDAQ
CIM,True,True,True,AssetExchange.NYSE
CIVB,True,True,True,AssetExchange.NASDAQ
CNET,True,False,False,AssetExchange.NASDAQ
CIX,True,True,True,AssetExchange.AMEX
CL,True,True,True,AssetExchange.NYSE
CLAR,True,True,True,AssetExchange.NASDAQ
CLB,True,True,True,AssetExchange.NYSE
CLBK,True,True,True,AssetExchange.NASDAQ
CLF,True,True,True,AssetExchange.NYSE
CNCKW,True,False,False,AssetExchange.NASDAQ
CMRE.PRD,True,False,False,AssetExchange.NYSE
CLLS,True,True,True,AssetExchange.NASDAQ
CLMB,True,True,True,AssetExchange.NASDAQ
CLMT,True,True,True,AssetExchange.NASDAQ
CLNE,True,True,True,AssetExchange.NASDAQ
CLOA,True,True,True,AssetExchange.NASDAQ
CMRE.PRC,True,False,False,AssetExchange.NYSE
CLPT,True,True,True,AssetExchange.NASDAQ
CLVT,True,True,True,AssetExchange.NYSE
CLYM,True,True,True,AssetExchange.NASDAQ
CM,True,True,True,AssetExchange.NYSE
CMCO,True,True,True,AssetExchange.NASDAQ
CMMB,True,False,False,AssetExchange.NASDAQ
CMDY,True,False,False,AssetExchange.ARCA
CMBS,True,False,False,AssetExchange.ARCA
CME,True,True,True,AssetExchange.NASDAQ
CMTG,True,True,True,AssetExchange.NYSE
CLWT,True,False,False,AssetExchange.NASDAQ
CLST,True,False,False,AssetExchange.NASDAQ
CMTL,True,True,True,AssetExchange.NASDAQ
CLSM,True,False,False,AssetExchange.NASDAQ
CNC,True,True,True,AssetExchange.NYSE
CNK,True,True,True,AssetExchange.NYSE
CNOB,True,True,True,AssetExchange.NASDAQ
CLOZ,True,False,False,AssetExchange.ARCA
CNP,True,True,True,AssetExchange.NYSE
CLOU,True,False,False,AssetExchange.NASDAQ
OUT,True,True,True,AssetExchange.NYSE
CNQ,True,True,True,AssetExchange.NYSE
CNR,True,True,True,AssetExchange.NYSE
CLOO,True,False,False,AssetExchange.ARCA
CLOD,True,False,False,AssetExchange.NASDAQ
MITEY,True,False,False,AssetExchange.OTC
CNTB,True,True,True,AssetExchange.NASDAQ
CNVS,True,True,True,AssetExchange.NASDAQ
CLNN,True,False,False,AssetExchange.NASDAQ
CNX,True,True,True,AssetExchange.NYSE
CLIM,True,False,False,AssetExchange.ARCA
CODI,True,True,True,AssetExchange.NYSE
COF,True,True,True,AssetExchange.NYSE
SSDOY,True,False,False,AssetExchange.OTC
CLIK,True,False,False,AssetExchange.NASDAQ
COF.PRI,True,True,True,AssetExchange.NYSE
COF.PRL,True,True,True,AssetExchange.NYSE
COGT,True,True,True,AssetExchange.NASDAQ
CLBR.U,True,False,False,AssetExchange.NYSE
COIN,True,True,True,AssetExchange.NASDAQ
COKE,True,True,True,AssetExchange.NASDAQ
LTL,True,False,False,AssetExchange.ARCA
COM,True,True,True,AssetExchange.ARCA
COMT,True,True,True,AssetExchange.NASDAQ
CON,True,True,True,AssetExchange.NYSE
CLBR,True,False,False,AssetExchange.NYSE
CING,True,False,False,AssetExchange.NASDAQ
CIMP,True,False,False,AssetExchange.NYSE
CIMO,True,False,False,AssetExchange.NYSE
CORT,True,True,True,AssetExchange.NASDAQ
CIM.PRD,True,False,False,AssetExchange.NYSE
CORZ,True,True,True,AssetExchange.NASDAQ
CRDO,True,True,True,AssetExchange.NASDAQ
CRNT,True,True,True,AssetExchange.NASDAQ
CROX,True,True,True,AssetExchange.NASDAQ
CIFG,True,False,False,AssetExchange.NASDAQ
CIEX,True,False,False,AssetExchange.BATS
CRT,True,True,True,AssetExchange.NYSE
CIEG,True,False,False,AssetExchange.BATS
AME,True,True,True,AssetExchange.NYSE
CRWD,True,True,True,AssetExchange.NASDAQ
CRWV,True,True,True,AssetExchange.NASDAQ
AMS,True,False,False,AssetExchange.AMEX
CICC,True,False,False,AssetExchange.NYSE
CSB,True,True,True,AssetExchange.NASDAQ
CSBR,True,True,True,AssetExchange.NASDAQ
CSQ,True,True,True,AssetExchange.NASDAQ
CSQR,True,True,True,AssetExchange.NYSE
SBR,True,True,True,AssetExchange.NYSE
CSTL,True,True,True,AssetExchange.NASDAQ
CICB,True,False,False,AssetExchange.NYSE
CSTM,True,True,True,AssetExchange.NYSE
CSV,True,True,True,AssetExchange.NYSE
CHTRP,True,False,False,AssetExchange.NASDAQ
CSW,True,True,True,AssetExchange.NYSE
CSX,True,True,True,AssetExchange.NASDAQ
CTA,True,True,True,AssetExchange.ARCA
CTAS,True,True,True,AssetExchange.NASDAQ
CTBI,True,True,True,AssetExchange.NASDAQ
CTEV,True,True,True,AssetExchange.NYSE
CHSCO,True,False,False,AssetExchange.NASDAQ
CTGO,True,True,True,AssetExchange.AMEX
CTMX,True,True,True,AssetExchange.NASDAQ
SKHSY,True,False,False,AssetExchange.OTC
CTO,True,True,True,AssetExchange.NYSE
CHSCN,True,False,False,AssetExchange.NASDAQ
CTOS,True,True,True,AssetExchange.NYSE
CTRE,True,True,True,AssetExchange.NYSE
CTRI,True,True,True,AssetExchange.NYSE
CTRN,True,True,True,AssetExchange.NASDAQ
CHSCM,True,False,False,AssetExchange.NASDAQ
CTSH,True,True,True,AssetExchange.NASDAQ
CTVA,True,True,True,AssetExchange.NYSE
CURE,True,True,True,AssetExchange.ARCA
CURI,True,True,True,AssetExchange.NASDAQ
CUZ,True,True,True,AssetExchange.NYSE
CHRN,True,False,False,AssetExchange.NASDAQ
CVBF,True,True,True,AssetExchange.NASDAQ
CHRI,True,False,False,AssetExchange.NASDAQ
CVE,True,True,True,AssetExchange.NYSE
CVEO,True,True,True,AssetExchange.NYSE
CVGI,True,True,True,AssetExchange.NASDAQ
CHGA,True,False,False,AssetExchange.NASDAQ
CHECW,True,False,False,AssetExchange.NASDAQ
CVV,True,True,True,AssetExchange.NASDAQ
CWH,True,True,True,AssetExchange.NYSE
CWK,True,True,True,AssetExchange.NYSE
CX,True,True,True,AssetExchange.NYSE
CHECU,True,False,False,AssetExchange.NASDAQ
CHAR,True,False,False,AssetExchange.NASDAQ
CHAD,True,False,False,AssetExchange.NASDAQ
CXDO,True,True,True,AssetExchange.NASDAQ
CGW,True,False,False,AssetExchange.ARCA
CXT,True,True,True,AssetExchange.NYSE
CGVV,True,False,False,AssetExchange.ARCA
CYH,True,True,True,AssetExchange.NYSE
CYPH,True,True,True,AssetExchange.NASDAQ
CYTK,True,True,True,AssetExchange.NASDAQ
CZNC,True,True,True,AssetExchange.NASDAQ
CZR,True,True,True,AssetExchange.NASDAQ
D,True,True,True,AssetExchange.NYSE
CGV,True,False,False,AssetExchange.NYSE
CGUS,True,False,False,AssetExchange.ARCA
DAC,True,True,True,AssetExchange.NYSE
CGNG,True,False,False,AssetExchange.ARCA
DBC,True,True,True,AssetExchange.ARCA
BPHLY,True,False,False,AssetExchange.OTC
DBEF,True,True,True,AssetExchange.ARCA
DBMF,True,True,True,AssetExchange.ARCA
DBRG,True,True,True,AssetExchange.NYSE
DBX,True,True,True,AssetExchange.NASDAQ
DCI,True,True,True,AssetExchange.NYSE
DCO,True,True,True,AssetExchange.NYSE
DD,True,True,True,AssetExchange.NYSE
CGIE,True,False,False,AssetExchange.ARCA
CGIC,True,False,False,AssetExchange.ARCA
CGHM,True,False,False,AssetExchange.ARCA
CFR.PRB,True,False,False,AssetExchange.NYSE
CEPV,True,False,False,AssetExchange.NASDAQ
DDD,True,True,True,AssetExchange.NYSE
CEPS,True,False,False,AssetExchange.NASDAQ
DDI,True,True,True,AssetExchange.NASDAQ
DDL,True,True,True,AssetExchange.NYSE
CEPI,True,False,False,AssetExchange.NASDAQ
BMED,True,False,False,AssetExchange.ARCA
DDOG,True,True,True,AssetExchange.NASDAQ
DDWM,True,True,True,AssetExchange.BATS
DEA,True,True,True,AssetExchange.NYSE
CENN,True,False,False,AssetExchange.NASDAQ
DEI,True,True,True,AssetExchange.NYSE
DELL,True,True,True,AssetExchange.NYSE
DEM,True,True,True,AssetExchange.ARCA
DERM,True,True,True,AssetExchange.NASDAQ
DFAC,True,True,True,AssetExchange.ARCA
DFAT,True,True,True,AssetExchange.ARCA
DFAW,True,True,True,AssetExchange.ARCA
CELZ,True,False,False,AssetExchange.NASDAQ
CELU,True,False,False,AssetExchange.NASDAQ
DFAX,True,True,True,AssetExchange.ARCA
DFCF,True,True,True,AssetExchange.ARCA
CEFD,True,False,False,AssetExchange.ARCA
CEFA,True,False,False,AssetExchange.NASDAQ
YDEC,True,False,False,AssetExchange.BATS
DFEM,True,True,True,AssetExchange.ARCA
DFEN,True,True,True,AssetExchange.ARCA
DFEV,True,True,True,AssetExchange.ARCA
DFGR,True,True,True,AssetExchange.ARCA
DFH,True,True,True,AssetExchange.NYSE
DFIN,True,True,True,AssetExchange.NYSE
YDDL,True,False,False,AssetExchange.NASDAQ
CCTG,True,False,False,AssetExchange.NASDAQ
DFIS,True,True,True,AssetExchange.BATS
DFIV,True,True,True,AssetExchange.ARCA
CCNEP,True,False,False,AssetExchange.NASDAQ
DFP,True,True,True,AssetExchange.NYSE
DFSD,True,True,True,AssetExchange.ARCA
DFTX,True,True,True,AssetExchange.NASDAQ
DFUV,True,True,True,AssetExchange.ARCA
BANXR,True,False,False,AssetExchange.NASDAQ
DGII,True,True,True,AssetExchange.NASDAQ
DGRS,True,True,True,AssetExchange.NASDAQ
DGRW,True,True,True,AssetExchange.NASDAQ
DIA,True,True,True,AssetExchange.ARCA
DIHP,True,True,True,AssetExchange.BATS
DIOD,True,True,True,AssetExchange.NASDAQ
DIS,True,True,True,AssetExchange.NYSE
CCML,True,False,False,AssetExchange.NASDAQ
CCM,True,False,False,AssetExchange.NYSE
DISV,True,True,True,AssetExchange.BATS
BAVA,True,False,False,AssetExchange.ARCA
CCIIW,True,False,False,AssetExchange.NASDAQ
DLTH,True,True,True,AssetExchange.NASDAQ
DMAC,True,True,True,AssetExchange.NASDAQ
CCIIU,True,False,False,AssetExchange.NASDAQ
CCID,True,False,False,AssetExchange.NYSE
DMB,True,True,True,AssetExchange.NYSE
CCEF,True,False,False,AssetExchange.ARCA
DMRA,True,True,True,AssetExchange.NASDAQ
CCEC,True,False,False,AssetExchange.NASDAQ
CCCTW,True,False,False,AssetExchange.NASDAQ
CCCTU,True,False,False,AssetExchange.NASDAQ
CCAQU,True,False,False,AssetExchange.NASDAQ
DNLI,True,True,True,AssetExchange.NASDAQ
CCAQ,True,False,False,AssetExchange.NASDAQ
DOCU,True,True,True,AssetExchange.NASDAQ
CBTO,True,False,False,AssetExchange.BATS
DOMH,True,True,True,AssetExchange.NASDAQ
CBRZ,True,False,False,AssetExchange.BATS
DOMO,True,True,True,AssetExchange.NASDAQ
DON,True,True,True,AssetExchange.ARCA
DOO,True,True,True,AssetExchange.NASDAQ
DOX,True,True,True,AssetExchange.NASDAQ
DPZ,True,True,True,AssetExchange.NASDAQ
OSPRW,True,False,False,AssetExchange.NASDAQ
CBRX,True,False,False,AssetExchange.BATS
DQ,True,True,True,AssetExchange.NYSE
CBRG,True,False,False,AssetExchange.BATS
CBOO,True,False,False,AssetExchange.BATS
DRH,True,True,True,AssetExchange.NASDAQ
CBON,True,False,False,AssetExchange.ARCA
DRIV,True,True,True,AssetExchange.NASDAQ
DRNZ,True,True,True,AssetExchange.NASDAQ
CBOL,True,False,False,AssetExchange.BATS
DRS,True,True,True,AssetExchange.NASDAQ
CBOJ,True,False,False,AssetExchange.BATS
CBOA,True,False,False,AssetExchange.BATS
DRUG,True,True,True,AssetExchange.NASDAQ
DRVN,True,True,True,AssetExchange.NASDAQ
DSGN,True,True,True,AssetExchange.NASDAQ
CBLS,True,False,False,AssetExchange.ARCA
XTERU,True,False,False,AssetExchange.NASDAQ
DSGR,True,True,True,AssetExchange.NASDAQ
XTER,True,False,False,AssetExchange.NASDAQ
XTEN,True,False,False,AssetExchange.ARCA
CBLL,True,False,False,AssetExchange.NASDAQ
CBIL,True,False,False,AssetExchange.BATS
DSGX,True,True,True,AssetExchange.NASDAQ
DSM,True,True,True,AssetExchange.NYSE
DTCR,True,True,True,AssetExchange.NASDAQ
DTCX,True,True,True,AssetExchange.NASDAQ
DTD,True,True,True,AssetExchange.ARCA
ULST,True,False,False,AssetExchange.ARCA
CAUG,True,False,False,AssetExchange.BATS
CATG,True,False,False,AssetExchange.BATS
DTI,True,True,True,AssetExchange.NASDAQ
CATF,True,False,False,AssetExchange.ARCA
DTIL,True,True,True,AssetExchange.NASDAQ
DUHP,True,True,True,AssetExchange.ARCA
DWTX,True,True,True,AssetExchange.NASDAQ
ERIE,True,True,True,AssetExchange.NASDAQ
CAST,True,False,False,AssetExchange.NASDAQ
DXPE,True,True,True,AssetExchange.NASDAQ
ADT,True,True,True,AssetExchange.NYSE
DYN,True,True,True,AssetExchange.NASDAQ
DYNF,True,True,True,AssetExchange.ARCA
CAS,True,False,False,AssetExchange.ARCA
EAGG,True,True,True,AssetExchange.ARCA
EBND,True,True,True,AssetExchange.ARCA
EBS,True,True,True,AssetExchange.NYSE
ECAT,True,True,True,AssetExchange.NYSE
CARY,True,False,False,AssetExchange.NASDAQ
