day,symbol,split,wk,pdh,n_cross,status,b0_net_R,fill,stop,level,fill_min,exit_m,exit_price,why,R,raw_R,cost_R,net_R
2026-05-01,SNDU,VAL,2026-04-25/2026-05-01,62.8898,0,not_armed,,,,,,,,,,,,
2026-05-01,SNXX,VAL,2026-04-25/2026-05-01,104.0,0,not_armed,,,,,,,,,,,,
2026-05-01,USAX,VAL,2026-04-25/2026-05-01,34.36,0,not_armed,,,,,,,,,,,,
2026-05-01,WDCX,VAL,2026-04-25/2026-05-01,69.23,0,not_armed,,,,,,,,,,,,
2026-05-04,APLX,VAL,2026-05-02/2026-05-08,22.06,0,not_armed,,,,,,,,,,,,
2026-05-04,CAPR,VAL,2026-05-02/2026-05-08,33.59,0,not_armed,,,,,,,,,,,,
2026-05-04,HUBS,VAL,2026-05-02/2026-05-08,248.05,0,not_armed,,,,,,,,,,,,
2026-05-04,OKLS,VAL,2026-05-02/2026-05-08,23.22,0,not_armed,,,,,,,,,,,,
2026-05-04,PLU,VAL,2026-05-02/2026-05-08,39.88,0,not_armed,,,,,,,,,,,,
2026-05-04,QURE,VAL,2026-05-02/2026-05-08,20.44,1,fill,-1.0,20.45,20.0707,20.44,602.15354361865,609.0,20.0707,stop,0.37930000000000064,-1.0,0.24786221987872317,-1.2478622198787233
2026-05-04,STRO,VAL,2026-05-02/2026-05-08,37.88,0,not_armed,,,,,,,,,,,,
2026-05-04,TEMT,VAL,2026-05-02/2026-05-08,25.65,0,not_armed,,,,,,,,,,,,
2026-05-04,VKTX,VAL,2026-05-02/2026-05-08,32.0,1,fill,-1.0,32.01,31.6403,32.0,654.0517724794834,700.0,31.6403,stop,0.36969999999999814,-1.0,0.1523615363808424,-1.1523615363808424
2026-05-05,BLLN,VAL,2026-05-02/2026-05-08,78.99,0,not_armed,,,,,,,,,,,,
2026-05-05,CDNL,VAL,2026-05-02/2026-05-08,54.945,0,not_armed,,,,,,,,,,,,
2026-05-05,CONI,VAL,2026-05-02/2026-05-08,43.2522,1,fill,-1.0695894224077882,43.28,42.4,43.2522,637.6236905138834,674.0,42.34,stop,0.8800000000000026,-1.0681818181818126,0.20280454545454682,-1.2709863636363594
2026-05-05,HZO,VAL,2026-05-02/2026-05-08,29.28,0,not_armed,,,,,,,,,,,,
2026-05-05,MATW,VAL,2026-05-02/2026-05-08,28.93,0,not_armed,,,,,,,,,,,,
2026-05-05,NEBX,VAL,2026-05-02/2026-05-08,88.5,1,nofill,-1.0,,,,,,,,,,,
2026-05-05,NVTX,VAL,2026-05-02/2026-05-08,72.6799,0,not_armed,,,,,,,,,,,,
2026-05-05,PLPC,VAL,2026-05-02/2026-05-08,341.05,1,nofill,2.0,,,,,,,,,,,
2026-05-05,QCOM,VAL,2026-05-02/2026-05-08,180.49,1,fill,2.0,180.5,178.0,180.49,654.4984534346,695.0,185.5,target,2.5,2.0,0.022840000000004093,1.9771599999999958
2026-05-05,SIMO,VAL,2026-05-02/2026-05-08,243.89,1,fill,-1.0,243.9,241.01,243.89,804.9347685128834,947.0,241.01,stop,2.890000000000015,-1.0,0.6948795847750856,-1.6948795847750855
2026-05-05,UFPT,VAL,2026-05-02/2026-05-08,198.2366,0,not_armed,,,,,,,,,,,,
2026-05-05,USAX,VAL,2026-05-02/2026-05-08,37.91,0,not_armed,,,,,,,,,,,,
2026-05-06,ALMU,VAL,2026-05-02/2026-05-08,28.39,0,not_armed,,,,,,,,,,,,
2026-05-06,BEAM,VAL,2026-05-02/2026-05-08,31.24,0,not_armed,,,,,,,,,,,,
2026-05-06,CRCA,VAL,2026-05-02/2026-05-08,60.41,0,not_armed,,,,,,,,,,,,
2026-05-06,CRCL,VAL,2026-05-02/2026-05-08,121.4,1,fill,-1.0,121.41,120.11,121.4,785.3251200739167,818.0,120.11,stop,1.2999999999999972,-1.0,0.049247692307686296,-1.0492476923076863
2026-05-06,IPGP,VAL,2026-05-02/2026-05-08,97.17,0,not_armed,,,,,,,,,,,,
2026-05-06,KLRA,VAL,2026-05-02/2026-05-08,25.5,0,not_armed,,,,,,,,,,,,
2026-05-06,PL,VAL,2026-05-02/2026-05-08,39.43,0,not_armed,,,,,,,,,,,,
2026-05-06,PLU,VAL,2026-05-02/2026-05-08,43.98,0,not_armed,,,,,,,,,,,,
2026-05-06,SHAZ,VAL,2026-05-02/2026-05-08,46.645,0,not_armed,,,,,,,,,,,,
2026-05-06,SION,VAL,2026-05-02/2026-05-08,43.7335,0,not_armed,,,,,,,,,,,,
2026-05-06,TWST,VAL,2026-05-02/2026-05-08,60.44,0,not_armed,,,,,,,,,,,,
2026-05-06,XE,VAL,2026-05-02/2026-05-08,29.68,0,not_armed,,,,,,,,,,,,
2026-05-06,YOU,VAL,2026-05-02/2026-05-08,59.56,1,fill,-1.0,59.5,58.69,59.56,662.1010663948167,665.0,61.120000000000005,target,0.8100000000000023,2.0,0.17558518518518787,1.824414814814812
2026-05-07,APP,VAL,2026-05-02/2026-05-08,480.0,1,fill,2.0,480.05,474.215,480.0,639.5936182522333,648.0,491.7200000000001,target,5.835000000000036,2.0,0.05113007712082035,1.9488699228791797
2026-05-07,APPX,VAL,2026-05-02/2026-05-08,38.17,0,not_armed,,,,,,,,,,,,
2026-05-07,ASND,VAL,2026-05-02/2026-05-08,236.12,0,not_armed,,,,,,,,,,,,
2026-05-07,CBZ,VAL,2026-05-02/2026-05-08,31.56,0,not_armed,,,,,,,,,,,,
2026-05-07,HIBS,VAL,2026-05-02/2026-05-08,27.315,0,not_armed,,,,,,,,,,,,
2026-05-07,HOOZ,VAL,2026-05-02/2026-05-08,28.0,0,not_armed,,,,,,,,,,,,
2026-05-07,IRE,VAL,2026-05-02/2026-05-08,37.67,1,fill,-1.0,37.72,37.07,37.67,619.3871851015333,623.0,37.07,stop,0.6499999999999986,-1.0,0.2114061538461473,-1.2114061538461474
2026-05-07,IREX,VAL,2026-05-02/2026-05-08,50.66,1,nofill,-1.0,,,,,,,,,,,
2026-05-07,KE,VAL,2026-05-02/2026-05-08,26.48,1,nofill,-1.0,,,,,,,,,,,
2026-05-07,MUU,VAL,2026-05-02/2026-05-08,442.6899,1,fill,-1.0049341427853629,443.0,430.56,442.6899,608.9274204197167,709.0,430.5001,stop,12.439999999999998,-1.0048151125401952,0.07042604662379587,-1.075241159163991
2026-05-07,NBIG,VAL,2026-05-02/2026-05-08,23.7,1,fill,-1.0,23.73,22.95,23.7,629.19592294035,676.0,22.95,stop,0.7800000000000011,-1.0,0.23665384615384547,-1.2366538461538454
2026-05-07,NBIL,VAL,2026-05-02/2026-05-08,33.7529,1,fill,-1.0,33.77,32.5796,33.7529,629.0891359183166,676.0,32.5796,stop,1.190400000000004,-1.0,0.08947909946236648,-1.0894790994623664
2026-05-07,RYAN,VAL,2026-05-02/2026-05-08,31.475,0,not_armed,,,,,,,,,,,,
2026-05-07,STRO,VAL,2026-05-02/2026-05-08,39.5,0,not_armed,,,,,,,,,,,,
2026-05-08,ADEA,VAL,2026-05-02/2026-05-08,29.43,0,not_armed,,,,,,,,,,,,
2026-05-08,AMBQ,VAL,2026-05-02/2026-05-08,41.1,0,not_armed,,,,,,,,,,,,
2026-05-08,ASTS,VAL,2026-05-02/2026-05-08,73.7499,0,not_armed,,,,,,,,,,,,
2026-05-08,BKSY,VAL,2026-05-02/2026-05-08,37.0,0,not_armed,,,,,,,,,,,,
2026-05-08,COHX,VAL,2026-05-02/2026-05-08,48.01,0,not_armed,,,,,,,,,,,,
2026-05-08,DDOG,VAL,2026-05-02/2026-05-08,198.6,0,not_armed,,,,,,,,,,,,
2026-05-08,DNLI,VAL,2026-05-02/2026-05-08,20.42,0,not_armed,,,,,,,,,,,,
2026-05-08,DOCN,VAL,2026-05-02/2026-05-08,162.0,0,not_armed,,,,,,,,,,,,
2026-05-08,EOSU,VAL,2026-05-02/2026-05-08,38.23,0,not_armed,,,,,,,,,,,,
2026-05-08,FLY,VAL,2026-05-02/2026-05-08,35.1999,1,fill,2.0,35.21,34.22,35.1999,602.0532895991333,622.0,37.190000000000005,target,0.990000000000002,2.0,0.04791717171717076,1.9520828282828293
2026-05-08,HIMZ,VAL,2026-05-02/2026-05-08,35.42,0,not_armed,,,,,,,,,,,,
2026-05-08,IMVT,VAL,2026-05-02/2026-05-08,28.8,0,not_armed,,,,,,,,,,,,
2026-05-08,LNOK,VAL,2026-05-02/2026-05-08,70.79,0,not_armed,,,,,,,,,,,,
2026-05-08,LOAR,VAL,2026-05-02/2026-05-08,64.2525,0,not_armed,,,,,,,,,,,,
2026-05-08,MRAL,VAL,2026-05-02/2026-05-08,68.61,0,not_armed,,,,,,,,,,,,
2026-05-08,MSTP,VAL,2026-05-02/2026-05-08,58.76,0,not_armed,,,,,,,,,,,,
2026-05-08,MSTX,VAL,2026-05-02/2026-05-08,39.56,1,fill,-1.0,39.6,39.15,39.56,656.0524920209666,657.0,39.15,stop,0.45000000000000284,-1.0,0.21740000000000623,-1.2174000000000063
2026-05-08,NSIT,VAL,2026-05-02/2026-05-08,77.705,1,fill,2.0,77.81,75.96,77.705,603.0239444649167,694.0,81.51000000000002,target,1.8500000000000085,2.0,0.6088118918918888,1.3911881081081112
2026-05-08,NVTX,VAL,2026-05-02/2026-05-08,61.42,0,not_armed,,,,,,,,,,,,
2026-05-08,PDFS,VAL,2026-05-02/2026-05-08,49.1,1,nofill,2.0,,,,,,,,,,,
2026-05-08,PLNT,VAL,2026-05-02/2026-05-08,45.0,0,not_armed,,,,,,,,,,,,
2026-05-08,QCOM,VAL,2026-05-02/2026-05-08,223.66,0,not_armed,,,,,,,,,,,,
2026-05-08,SMCI,VAL,2026-05-02/2026-05-08,35.58,0,not_armed,,,,,,,,,,,,
2026-05-08,TDC,VAL,2026-05-02/2026-05-08,31.51,0,not_armed,,,,,,,,,,,,
2026-05-08,VGNT,VAL,2026-05-02/2026-05-08,41.8,0,not_armed,,,,,,,,,,,,
2026-05-11,AAOI,VAL,2026-05-09/2026-05-15,177.88,1,fill,2.0,177.9,173.2,177.88,643.7056180455667,657.0,187.30000000000004,target,4.700000000000017,2.0,0.018608510638300227,1.9813914893616997
2026-05-11,AAOX,VAL,2026-05-09/2026-05-15,64.0,0,not_armed,,,,,,,,,,,,
2026-05-11,APLD,VAL,2026-05-09/2026-05-15,42.401,1,fill,2.0,42.44,41.77,42.401,589.4706804916,602.0,43.77999999999999,target,0.6699999999999946,2.0,0.08769552238805617,1.9123044776119438
2026-05-11,ARWR,VAL,2026-05-09/2026-05-15,77.92,1,fill,-1.0,78.0,76.61,77.92,618.77512525395,860.0,76.61,stop,1.3900000000000006,-1.0,0.20526762589927763,-1.2052676258992776
2026-05-11,AXTI,VAL,2026-05-09/2026-05-15,129.4299,1,fill,-1.0,129.45,126.55,129.4299,684.20023317685,690.0,126.55,stop,2.8999999999999915,-1.0,0.043210344827584374,-1.0432103448275845
2026-05-11,AXTX,VAL,2026-05-09/2026-05-15,67.08,1,fill,-1.0,67.15,64.8082,67.08,683.0237797291667,697.0,64.8082,stop,2.3418000000000063,-1.0,0.06958819711333386,-1.0695881971133339
2026-05-11,CRDO,VAL,2026-05-09/2026-05-15,196.7,1,fill,2.0,196.73,192.11,196.7,604.7767167902833,653.0,205.96999999999994,target,4.619999999999976,2.0,0.08683852813852538,1.9131614718614747
2026-05-11,CRDU,VAL,2026-05-09/2026-05-15,58.99,0,not_armed,,,,,,,,,,,,
2026-05-11,FTAI,VAL,2026-05-09/2026-05-15,286.948,0,not_armed,,,,,,,,,,,,
2026-05-11,HUT,VAL,2026-05-09/2026-05-15,106.18,1,fill,-1.0,106.2,103.53,106.18,637.4840402392833,716.0,103.53,stop,2.6700000000000017,-1.0,0.041462921348315855,-1.0414629213483158
2026-05-11,INOD,VAL,2026-05-09/2026-05-15,91.88,0,not_armed,,,,,,,,,,,,
2026-05-11,IONX,VAL,2026-05-09/2026-05-15,53.0,1,fill,2.0,53.06,51.01,53.0,577.0563970827667,584.0,57.16000000000001,target,2.0500000000000043,2.0,0.0641131707317094,1.9358868292682907
2026-05-11,LMB,VAL,2026-05-09/2026-05-15,75.62,1,nofill,0.989898989898999,,,,,,,,,,,
2026-05-11,MANE,VAL,2026-05-09/2026-05-15,110.7925,0,not_armed,,,,,,,,,,,,
2026-05-11,MRVU,VAL,2026-05-09/2026-05-15,94.4437,1,fill,0.12205141796978787,94.5,92.1899,94.4437,654.4365468106333,955.0,94.73,eod,2.3101000000000056,0.09956278948963397,0.9302393835764644,-0.8306765940868305
2026-05-11,MVLL,VAL,2026-05-09/2026-05-15,72.18,1,fill,-0.07305936073059213,72.28,70.0,72.18,655.7041387994167,955.0,72.03,eod,2.280000000000001,-0.10964912280701748,0.120353508771932,-0.23000263157894948
2026-05-11,NEBX,VAL,2026-05-09/2026-05-15,96.5699,0,not_armed,,,,,,,,,,,,
2026-05-11,PZZA,VAL,2026-05-09/2026-05-15,32.88,0,not_armed,,,,,,,,,,,,
2026-05-11,RIOX,VAL,2026-05-09/2026-05-15,51.93,0,not_armed,,,,,,,,,,,,
2026-05-11,STRT,VAL,2026-05-09/2026-05-15,66.1414,0,not_armed,,,,,,,,,,,,
2026-05-11,USAR,VAL,2026-05-09/2026-05-15,27.61,0,not_armed,,,,,,,,,,,,
2026-05-11,USAX,VAL,2026-05-09/2026-05-15,37.6,0,not_armed,,,,,,,,,,,,
2026-05-11,WGMI,VAL,2026-05-09/2026-05-15,59.96,0,not_armed,,,,,,,,,,,,
2026-05-11,XE,VAL,2026-05-09/2026-05-15,31.588,1,fill,-1.044642857142856,31.6,31.15,31.588,593.1849976433167,599.0,31.13,stop,0.45000000000000284,-1.0444444444444432,0.08050222222222425,-1.1249466666666674
2026-05-12,AAOI,VAL,2026-05-09/2026-05-15,190.96,0,not_armed,,,,,,,,,,,,
2026-05-12,BKSY,VAL,2026-05-09/2026-05-15,43.11,0,not_armed,,,,,,,,,,,,
2026-05-12,FLUT,VAL,2026-05-09/2026-05-15,98.69,0,not_armed,,,,,,,,,,,,
2026-05-12,HUT,VAL,2026-05-09/2026-05-15,106.33,0,not_armed,,,,,,,,,,,,
2026-05-12,LITE,VAL,2026-05-09/2026-05-15,1073.33,0,not_armed,,,,,,,,,,,,
2026-05-12,MUX,VAL,2026-05-09/2026-05-15,25.96,0,not_armed,,,,,,,,,,,,
2026-05-12,POEL,VAL,2026-05-09/2026-05-15,70.52,0,not_armed,,,,,,,,,,,,
2026-05-12,SMST,VAL,2026-05-09/2026-05-15,25.3,0,not_armed,,,,,,,,,,,,
2026-05-12,SPHR,VAL,2026-05-09/2026-05-15,133.16,0,not_armed,,,,,,,,,,,,
2026-05-12,SRZN,VAL,2026-05-09/2026-05-15,30.79,1,nofill,-1.0,,,,,,,,,,,
2026-05-12,VCX,VAL,2026-05-09/2026-05-15,275.0,0,not_armed,,,,,,,,,,,,
2026-05-13,ALMU,VAL,2026-05-09/2026-05-15,30.9474,1,fill,-1.0,30.98,30.28,30.9474,743.8790542360167,839.0,30.28,stop,0.6999999999999993,-1.0,0.0800800000000011,-1.080080000000001
2026-05-13,ATRO,VAL,2026-05-09/2026-05-15,78.79,0,not_armed,,,,,,,,,,,,
2026-05-13,BAIG,VAL,2026-05-09/2026-05-15,39.92,0,not_armed,,,,,,,,,,,,
2026-05-13,BULG,VAL,2026-05-09/2026-05-15,41.84,0,not_armed,,,,,,,,,,,,
2026-05-13,FUN,VAL,2026-05-09/2026-05-15,20.07,1,fill,-1.0,20.1,19.85,20.07,621.6524152060666,638.0,19.85,stop,0.25,-1.0,0.21588000000000285,-1.215880000000003
2026-05-13,JOBX,VAL,2026-05-09/2026-05-15,27.5,0,not_armed,,,,,,,,,,,,
2026-05-13,KRMN,VAL,2026-05-09/2026-05-15,63.92,0,not_armed,,,,,,,,,,,,
2026-05-13,LABX,VAL,2026-05-09/2026-05-15,51.7,1,nofill,2.0,,,,,,,,,,,
2026-05-13,LBRX,VAL,2026-05-09/2026-05-15,32.6,0,not_armed,,,,,,,,,,,,
2026-05-13,PSIX,VAL,2026-05-09/2026-05-15,43.0,0,not_armed,,,,,,,,,,,,
2026-05-13,RYZ,VAL,2026-05-09/2026-05-15,26.2413,0,not_armed,,,,,,,,,,,,
2026-05-13,URGN,VAL,2026-05-09/2026-05-15,31.31,0,not_armed,,,,,,,,,,,,
2026-05-13,VOYG,VAL,2026-05-09/2026-05-15,31.79,0,not_armed,,,,,,,,,,,,
2026-05-14,AEVA,VAL,2026-05-09/2026-05-15,21.88,0,not_armed,,,,,,,,,,,,
2026-05-14,APP,VAL,2026-05-09/2026-05-15,487.39,1,fill,-1.0,487.4,482.4377,487.39,762.4410559298333,771.0,482.4377,stop,4.962299999999971,-1.0,0.1040822884549427,-1.1040822884549426
2026-05-14,BAIG,VAL,2026-05-09/2026-05-15,40.0,0,not_armed,,,,,,,,,,,,
2026-05-14,CLFD,VAL,2026-05-09/2026-05-15,46.25,0,not_armed,,,,,,,,,,,,
2026-05-14,CRCA,VAL,2026-05-09/2026-05-15,66.12,1,fill,-1.0,66.14,64.365,66.12,762.25027709545,772.0,64.365,stop,1.7750000000000057,-1.0,0.10866084507042603,-1.108660845070426
2026-05-14,CRCG,VAL,2026-05-09/2026-05-15,43.83,0,not_armed,,,,,,,,,,,,
2026-05-14,CRCL,VAL,2026-05-09/2026-05-15,130.7299,1,fill,-1.0,130.74,128.78,130.7299,762.2552067790666,772.0,128.78,stop,1.960000000000008,-1.0,0.08967142857143111,-1.089671428571431
2026-05-14,EAT,VAL,2026-05-09/2026-05-15,135.775,0,not_armed,,,,,,,,,,,,
2026-05-14,ELF,VAL,2026-05-09/2026-05-15,56.45,0,not_armed,,,,,,,,,,,,
2026-05-14,HWKN,VAL,2026-05-09/2026-05-15,171.655,0,not_armed,,,,,,,,,,,,
2026-05-14,INOD,VAL,2026-05-09/2026-05-15,94.98,0,not_armed,,,,,,,,,,,,
2026-05-14,IONL,VAL,2026-05-09/2026-05-15,35.2658,0,not_armed,,,,,,,,,,,,
2026-05-14,IONX,VAL,2026-05-09/2026-05-15,67.12,0,not_armed,,,,,,,,,,,,
2026-05-14,IREN,VAL,2026-05-09/2026-05-15,57.59,0,not_armed,,,,,,,,,,,,
2026-05-14,IREX,VAL,2026-05-09/2026-05-15,43.26,0,not_armed,,,,,,,,,,,,
2026-05-14,LUNL,VAL,2026-05-09/2026-05-15,37.64,0,not_armed,,,,,,,,,,,,
2026-05-14,LUNR,VAL,2026-05-09/2026-05-15,36.72,0,not_armed,,,,,,,,,,,,
2026-05-14,MRAL,VAL,2026-05-09/2026-05-15,68.23,0,not_armed,,,,,,,,,,,,
2026-05-14,MSTP,VAL,2026-05-09/2026-05-15,56.77,0,not_armed,,,,,,,,,,,,
2026-05-14,MSTX,VAL,2026-05-09/2026-05-15,38.03,1,fill,2.0,38.05,37.0112,38.03,650.7615894655834,715.0,40.12759999999999,target,1.0387999999999948,2.0,0.0654847131305309,1.934515286869469
2026-05-14,PAHC,VAL,2026-05-09/2026-05-15,37.1,1,nofill,-1.0693069306930698,,,,,,,,,,,
2026-05-14,PLU,VAL,2026-05-09/2026-05-15,47.7,0,not_armed,,,,,,,,,,,,
2026-05-14,QPUX,VAL,2026-05-09/2026-05-15,36.01,1,nofill,-1.1042283867492553,,,,,,,,,,,
2026-05-14,RKLX,VAL,2026-05-09/2026-05-15,84.58,1,fill,2.0,84.59,82.0603,84.58,625.7297815815333,735.0,89.64940000000001,target,2.5297000000000054,2.0,0.0821954698185545,1.9178045301814455
2026-05-14,SATG,VAL,2026-05-09/2026-05-15,21.81,1,nofill,2.0,,,,,,,,,,,
2026-05-14,SMCL,VAL,2026-05-09/2026-05-15,63.66,0,not_armed,,,,,,,,,,,,
2026-05-14,STXL,VAL,2026-05-09/2026-05-15,39.68,1,nofill,-1.111111111111109,,,,,,,,,,,
2026-05-14,WDCX,VAL,2026-05-09/2026-05-15,89.9,1,fill,-1.0,90.0,87.05,89.9,585.2836662655,599.0,87.05,stop,2.950000000000003,-1.0,0.17539322033898289,-1.175393220338983
2026-05-15,ALAB,VAL,2026-05-09/2026-05-15,230.33,1,fill,0.38215712383488787,230.5,222.83,230.33,611.9353997142333,955.0,233.21,eod,7.6699999999999875,0.3533246414602363,0.13906675358539922,0.21425788787483707
2026-05-15,AMBQ,VAL,2026-05-09/2026-05-15,73.32,1,nofill,-1.0,,,,,,,,,,,
2026-05-15,ASTS,VAL,2026-05-09/2026-05-15,84.505,0,not_armed,,,,,,,,,,,,
2026-05-15,ASTX,VAL,2026-05-09/2026-05-15,32.12,0,not_armed,,,,,,,,,,,,
2026-05-15,AXTI,VAL,2026-05-09/2026-05-15,121.6,0,not_armed,,,,,,,,,,,,
2026-05-15,AXTX,VAL,2026-05-09/2026-05-15,60.0,0,not_armed,,,,,,,,,,,,
2026-05-15,CELC,VAL,2026-05-09/2026-05-15,138.0,1,fill,-1.0,138.0,134.32,138.0,604.230140292,633.0,134.32,stop,3.680000000000007,-1.0,0.2518652173913054,-1.2518652173913054
2026-05-15,ENPH,VAL,2026-05-09/2026-05-15,49.41,1,fill,2.0,49.41,48.155,49.41,616.9796157367,787.0,51.91999999999999,target,1.2549999999999955,2.0,0.024210358565733968,1.975789641434266
2026-05-15,LABX,VAL,2026-05-09/2026-05-15,59.5,0,not_armed,,,,,,,,,,,,
2026-05-15,LSTR,VAL,2026-05-09/2026-05-15,176.9,1,nofill,-0.08761329305135991,,,,,,,,,,,
2026-05-15,LUNL,VAL,2026-05-09/2026-05-15,38.83,0,not_armed,,,,,,,,,,,,
2026-05-15,LUNR,VAL,2026-05-09/2026-05-15,37.25,0,not_armed,,,,,,,,,,,,
2026-05-15,MXL,VAL,2026-05-09/2026-05-15,95.7999,0,not_armed,,,,,,,,,,,,
2026-05-15,OUST,VAL,2026-05-09/2026-05-15,35.5,0,not_armed,,,,,,,,,,,,
2026-05-15,STRZ,VAL,2026-05-09/2026-05-15,23.63,1,fill,-1.0,23.63,23.18,23.63,757.6294916111167,772.0,23.18,stop,0.4499999999999993,-1.0,0.3436355555555529,-1.343635555555553
2026-05-18,AGL,VAL,2026-05-16/2026-05-22,84.9,0,not_armed,,,,,,,,,,,,
2026-05-18,BXC,VAL,2026-05-16/2026-05-22,52.995,0,not_armed,,,,,,,,,,,,
2026-05-18,FTK,VAL,2026-05-16/2026-05-22,20.605,1,fill,-1.0,20.62,20.34,20.605,608.7147002415334,612.0,20.34,stop,0.28000000000000114,-1.0,0.8002428571428625,-1.8002428571428624
2026-05-18,NFLU,VAL,2026-05-16/2026-05-22,26.5913,1,nofill,0.27779621639562224,,,,,,,,,,,
2026-05-18,NFXL,VAL,2026-05-16/2026-05-22,25.2,0,not_armed,,,,,,,,,,,,
2026-05-18,STRT,VAL,2026-05-16/2026-05-22,70.0,1,fill,-1.0,70.01,68.29,70.0,609.0917632885834,635.0,68.29,stop,1.7199999999999989,-1.0,0.5428244186046525,-1.5428244186046525
2026-05-19,ACMR,VAL,2026-05-16/2026-05-22,67.0,0,not_armed,,,,,,,,,,,,
2026-05-19,ALAB,VAL,2026-05-16/2026-05-22,236.6999,0,not_armed,,,,,,,,,,,,
2026-05-19,ASTS,VAL,2026-05-16/2026-05-22,89.96,0,not_armed,,,,,,,,,,,,
2026-05-19,CENX,VAL,2026-05-16/2026-05-22,58.2,0,not_armed,,,,,,,,,,,,
2026-05-19,CRCA,VAL,2026-05-16/2026-05-22,50.5999,0,not_armed,,,,,,,,,,,,
2026-05-19,CRCG,VAL,2026-05-16/2026-05-22,33.5,0,not_armed,,,,,,,,,,,,
2026-05-19,CRCL,VAL,2026-05-16/2026-05-22,114.78,0,not_armed,,,,,,,,,,,,
2026-05-19,INBX,VAL,2026-05-16/2026-05-22,110.9867,0,not_armed,,,,,,,,,,,,
2026-05-19,KRUS,VAL,2026-05-16/2026-05-22,54.2899,1,nofill,-0.5792813297468794,,,,,,,,,,,
2026-05-19,LABX,VAL,2026-05-16/2026-05-22,61.99,1,fill,2.0,62.0,59.7313,61.99,750.9556376465,792.0,66.5374,target,2.2687000000000026,2.0,0.12928438312690121,1.8707156168730987
2026-05-19,MRAL,VAL,2026-05-16/2026-05-22,59.385,0,not_armed,,,,,,,,,,,,
2026-05-19,MXL,VAL,2026-05-16/2026-05-22,94.89,0,not_armed,,,,,,,,,,,,
2026-05-19,SMCL,VAL,2026-05-16/2026-05-22,56.5,0,not_armed,,,,,,,,,,,,
2026-05-19,TEM,VAL,2026-05-16/2026-05-22,45.72,0,not_armed,,,,,,,,,,,,
2026-05-20,ALGT,VAL,2026-05-16/2026-05-22,74.02,0,not_armed,,,,,,,,,,,,
2026-05-20,ANDG,VAL,2026-05-16/2026-05-22,37.39,0,not_armed,,,,,,,,,,,,
2026-05-20,ASTX,VAL,2026-05-16/2026-05-22,37.11,0,not_armed,,,,,,,,,,,,
2026-05-20,BAND,VAL,2026-05-16/2026-05-22,57.4299,0,not_armed,,,,,,,,,,,,
2026-05-20,BLDR,VAL,2026-05-16/2026-05-22,69.98,0,not_armed,,,,,,,,,,,,
2026-05-20,BRZE,VAL,2026-05-16/2026-05-22,22.755,0,not_armed,,,,,,,,,,,,
2026-05-20,CRWL,VAL,2026-05-16/2026-05-22,46.98,1,fill,2.0,47.0,46.17,46.98,641.3009970031667,696.0,48.66,target,0.8299999999999983,2.0,0.22859277108433745,1.7714072289156626
2026-05-20,HOOX,VAL,2026-05-16/2026-05-22,21.36,0,not_armed,,,,,,,,,,,,
2026-05-20,KORU,VAL,2026-05-16/2026-05-22,743.0,1,fill,-1.0,743.2,730.4601,743.0,632.0946923056833,642.0,730.4601,stop,12.739900000000034,-1.0,0.15903515883170122,-1.1590351588317012
2026-05-20,MNPR,VAL,2026-05-16/2026-05-22,58.62,1,nofill,2.0,,,,,,,,,,,
2026-05-20,TMDX,VAL,2026-05-16/2026-05-22,70.12,0,not_armed,,,,,,,,,,,,
2026-05-20,TREE,VAL,2026-05-16/2026-05-22,37.265,0,not_armed,,,,,,,,,,,,
2026-05-21,AAOI,VAL,2026-05-16/2026-05-22,179.32,1,fill,-1.0,179.33,175.5,179.32,600.0101215284334,618.0,175.5,stop,3.8300000000000125,-1.0,0.019608355091389088,-1.019608355091389
2026-05-21,AEHR,VAL,2026-05-16/2026-05-22,86.5,0,not_armed,,,,,,,,,,,,
2026-05-21,AGQ,VAL,2026-05-16/2026-05-22,117.8562,0,not_armed,,,,,,,,,,,,
2026-05-21,ASTX,VAL,2026-05-16/2026-05-22,38.4,1,fill,-1.0,38.41,37.04,38.4,585.0836898618,607.0,37.04,stop,1.3699999999999974,-1.0,0.10029781021897496,-1.1002978102189749
2026-05-21,AXTI,VAL,2026-05-16/2026-05-22,116.7699,0,not_armed,,,,,,,,,,,,
2026-05-21,AXTX,VAL,2026-05-16/2026-05-22,52.5,1,fill,2.0,52.56,51.48,52.5,801.2504551857166,828.0,54.72000000000001,target,1.0800000000000054,2.0,0.08420740740741199,1.915792592592588
2026-05-21,BRUN,VAL,2026-05-16/2026-05-22,26.75,0,not_armed,,,,,,,,,,,,
2026-05-21,BW,VAL,2026-05-16/2026-05-22,20.23,0,not_armed,,,,,,,,,,,,
2026-05-21,CRCA,VAL,2026-05-16/2026-05-22,49.2,0,not_armed,,,,,,,,,,,,
2026-05-21,GDXU,VAL,2026-05-16/2026-05-22,151.1,1,fill,2.0,151.25,149.59,151.1,829.6011502093334,834.0,154.57,target,1.6599999999999966,2.0,0.4282614457831375,1.5717385542168625
2026-05-21,GEVX,VAL,2026-05-16/2026-05-22,70.69,1,nofill,-1.0104529616724742,,,,,,,,,,,
2026-05-21,JNUG,VAL,2026-05-16/2026-05-22,172.81,0,not_armed,,,,,,,,,,,,
