symbol,ts,open,high,low,close,volume,trade_count,vwap,arrival
AMLX,2026-09-15 17:16:00+00:00,32.98,32.98,32.84,32.845,5402.0,112.0,32.913373,1789492620.0810168
ARE,2026-09-15 17:16:00+00:00,53.04,53.08,53.04,53.08,3682.0,54.0,53.048066,1789492620.081037
AOSL,2026-09-15 17:16:00+00:00,24.25,24.25,24.23,24.24,903.0,26.0,24.238406,1789492620.0810554
AKTS,2026-09-15 17:16:00+00:00,22.51,22.51,22.51,22.51,431.0,8.0,22.51,1789492620.081074
ASND,2026-09-15 17:16:00+00:00,232.2,232.21,231.98,232.19,4266.0,54.0,232.107333,1789492620.0810921
AON,2026-09-15 17:16:00+00:00,308.83,308.95,308.825,308.8251,435.0,23.0,308.859542,1789492620.0812092
AME,2026-09-15 17:16:00+00:00,234.17,234.17,234.17,234.17,416.0,34.0,234.17,1789492620.0812292
ATR,2026-09-15 17:16:00+00:00,124.14,124.14,124.085,124.085,327.0,25.0,124.1125,1789492620.0812485
ALH,2026-09-15 17:16:00+00:00,21.11,21.11,21.11,21.11,224.0,14.0,21.11,1789492620.08128
ATRO,2026-09-15 17:16:00+00:00,67.205,67.205,67.205,67.205,315.0,16.0,67.205,1789492620.0812976
ASTH,2026-09-15 17:16:00+00:00,38.32,38.32,38.32,38.32,295.0,11.0,38.32,1789492620.0813165
ALC,2026-09-15 17:16:00+00:00,67.83,67.83,67.83,67.83,195.0,17.0,67.83,1789492620.0813327
ANDG,2026-09-15 17:16:00+00:00,55.125,55.125,55.125,55.125,274.0,8.0,55.125,1789492620.08135
ASC,2026-09-15 17:16:00+00:00,18.58,18.591,18.58,18.59,1988.0,21.0,18.584954,1789492620.081367
AMCR,2026-09-15 17:16:00+00:00,42.49,42.5,42.4883,42.5,2534.0,84.0,42.490895,1789492620.0813842
AER,2026-09-15 17:16:00+00:00,137.99,138.05,137.99,138.0,2208.0,60.0,138.014029,1789492620.0815144
AVDE,2026-09-15 17:16:00+00:00,91.795,91.8,91.795,91.7999,3127.0,33.0,91.798063,1789492620.0815346
AM,2026-09-15 17:16:00+00:00,21.3,21.3,21.3,21.3,1620.0,30.0,21.3,1789492620.081554
AIRR,2026-09-15 17:16:00+00:00,105.15,105.15,105.15,105.15,227.0,6.0,105.15,1789492620.0815723
APD,2026-09-15 17:16:00+00:00,289.285,289.4299,289.285,289.38,615.0,27.0,289.364691,1789492620.0815911
AMN,2026-09-15 17:16:00+00:00,34.205,34.205,34.205,34.205,125.0,7.0,34.205,1789492620.0816083
ARIS,2026-09-15 17:16:00+00:00,18.36,18.36,18.36,18.36,1104.0,41.0,18.36,1789492620.0816262
AVGX,2026-09-15 17:16:00+00:00,35.17,35.17,35.17,35.17,196.0,7.0,35.17,1789492620.0816445
ACWI,2026-09-15 17:16:00+00:00,158.18,158.19,158.18,158.19,3975.0,18.0,158.180435,1789492620.0888126
AGQ,2026-09-15 17:16:00+00:00,74.4601,74.48,74.4601,74.48,404.0,6.0,74.472525,1789492620.0888402
AMX,2026-09-15 17:16:00+00:00,23.15,23.15,23.15,23.15,241.0,8.0,23.15,1789492620.0888608
ACHC,2026-09-15 17:16:00+00:00,27.68,27.68,27.665,27.67,1455.0,42.0,27.674255,1789492620.088879
AMD,2026-09-15 17:16:00+00:00,501.98,502.195,501.92,502.13,9541.0,295.0,502.08795,1789492620.0888975
AVUV,2026-09-15 17:16:00+00:00,123.81,123.81,123.81,123.81,1254.0,39.0,123.81,1789492620.0890007
ACN,2026-09-15 17:16:00+00:00,197.24,197.27,197.205,197.27,3472.0,95.0,197.241794,1789492620.0891504
AAUC,2026-09-15 17:16:00+00:00,20.935,20.935,20.935,20.935,175.0,6.0,20.935,1789492620.0891714
BAI,2026-09-15 17:16:00+00:00,42.49,42.49,42.48,42.49,1230.0,13.0,42.489038,1789492620.089191
ARMK,2026-09-15 17:16:00+00:00,58.53,58.53,58.53,58.53,1426.0,37.0,58.53,1789492620.089209
AIS,2026-09-15 17:16:00+00:00,66.1979,66.1979,66.1979,66.1979,122.0,2.0,66.1979,1789492620.0892272
AB,2026-09-15 17:16:00+00:00,36.235,36.235,36.235,36.235,214.0,3.0,36.235,1789492620.0892456
APG,2026-09-15 17:16:00+00:00,36.63,36.675,36.63,36.675,4579.0,85.0,36.644305,1789492620.0893447
AIPO,2026-09-15 17:16:00+00:00,27.24,27.25,27.24,27.25,435.0,9.0,27.244118,1789492620.089365
ARXS,2026-09-15 17:16:00+00:00,49.25,49.25,49.18,49.18,1826.0,26.0,49.243636,1789492620.0893838
AVXX,2026-09-15 17:16:00+00:00,26.31,26.35,26.31,26.35,974.0,12.0,26.32537,1789492620.089403
AIR,2026-09-15 17:16:00+00:00,115.7,115.7,115.64,115.7,1094.0,46.0,115.69,1789492620.0894248
ACM,2026-09-15 17:16:00+00:00,64.975,65.02,64.975,65.0,2521.0,42.0,65.016653,1789492620.0894437
AVGG,2026-09-15 17:16:00+00:00,20.5,20.5,20.5,20.5,7789.0,14.0,20.5,1789492620.1743944
AVLV,2026-09-15 17:16:00+00:00,93.04,93.045,93.04,93.045,1154.0,16.0,93.042972,1789492620.1744227
ARQT,2026-09-15 17:16:00+00:00,23.54,23.56,23.54,23.56,1442.0,35.0,23.55,1789492620.1744454
AIN,2026-09-15 17:16:00+00:00,59.8,59.8,59.8,59.8,176.0,4.0,59.8,1789492620.1744652
ADSK,2026-09-15 17:16:00+00:00,229.73,229.8,229.54,229.705,4485.0,110.0,229.704866,1789492620.1744843
BABA,2026-09-15 17:16:00+00:00,110.195,110.195,110.12,110.17,5414.0,81.0,110.16257,1789492620.1745024
APA,2026-09-15 17:16:00+00:00,46.95,46.97,46.945,46.945,6581.0,123.0,46.958763,1789492620.1746526
ARKY,2026-09-15 17:16:00+00:00,20.17,20.17,20.17,20.17,100.0,1.0,20.17,1789492620.1746726
BAC.PRM,2026-09-15 17:16:00+00:00,19.685,19.69,19.68,19.68,1683.0,7.0,19.682183,1789492620.1746907
ATAT,2026-09-15 17:16:00+00:00,31.33,31.33,31.33,31.33,732.0,17.0,31.33,1789492620.1747084
AUGO,2026-09-15 17:16:00+00:00,84.77,84.77,84.77,84.77,227.0,19.0,84.77,1789492620.1747253
ALKT,2026-09-15 17:16:00+00:00,19.98,19.99,19.98,19.99,1212.0,39.0,19.98759,1789492620.1747415
AWI,2026-09-15 17:16:00+00:00,157.895,157.895,157.895,157.895,243.0,12.0,157.895,1789492620.174756
AZN,2026-09-15 17:16:00+00:00,163.81,163.81,163.81,163.81,381.0,30.0,163.81,1789492620.174772
ABBV,2026-09-15 17:16:00+00:00,263.15,263.17,263.05,263.05,2771.0,86.0,263.142557,1789492620.174891
ALL,2026-09-15 17:16:00+00:00,256.09,256.09,256.08,256.08,1826.0,69.0,256.085996,1789492620.1749117
AAXJ,2026-09-15 17:16:00+00:00,113.825,113.85,113.825,113.85,1993.0,29.0,113.840548,1789492620.1749947
AEP,2026-09-15 17:16:00+00:00,120.845,120.86,120.81,120.81,4555.0,115.0,120.835417,1789492620.1750157
AMKR,2026-09-15 17:16:00+00:00,45.86,45.92,45.86,45.9,4513.0,92.0,45.895096,1789492620.1752453
ARLP,2026-09-15 17:16:00+00:00,26.225,26.225,26.225,26.225,202.0,2.0,26.225,1789492620.175268
BA,2026-09-15 17:16:00+00:00,211.075,211.12,211.07,211.12,2952.0,104.0,211.091364,1789492620.175287
AA,2026-09-15 17:16:00+00:00,46.35,46.35,46.35,46.35,1294.0,46.0,46.35,1789492620.1753058
AMGN,2026-09-15 17:16:00+00:00,378.94,378.99,378.84,378.89,1249.0,63.0,378.91523,1789492620.1753235
AS,2026-09-15 17:16:00+00:00,26.795,26.795,26.775,26.775,5521.0,94.0,26.783501,1789492620.1753397
APP,2026-09-15 17:16:00+00:00,331.125,331.44,330.81,331.43,8208.0,248.0,331.218399,1789492620.1753569
AWK,2026-09-15 17:16:00+00:00,138.825,138.825,138.76,138.775,2064.0,78.0,138.801154,1789492620.175373
AIG,2026-09-15 17:16:00+00:00,75.55,75.56,75.55,75.55,1257.0,54.0,75.553333,1789492620.1753907
AMP,2026-09-15 17:16:00+00:00,555.55,555.55,555.495,555.55,428.0,44.0,555.5324,1789492620.1754086
ALK,2026-09-15 17:16:00+00:00,40.04,40.05,39.99,40.02,13432.0,135.0,40.022167,1789492620.1754317
APLD,2026-09-15 17:16:00+00:00,23.74,23.7599,23.73,23.7599,33374.0,322.0,23.746101,1789492620.17545
AMSC,2026-09-15 17:16:00+00:00,27.66,27.66,27.66,27.66,1030.0,14.0,27.66,1789492620.175588
AHR,2026-09-15 17:16:00+00:00,53.26,53.26,53.24,53.255,1948.0,48.0,53.254632,1789492620.1756084
AMZU,2026-09-15 17:16:00+00:00,34.3645,34.3645,34.33,34.36,1425.0,14.0,34.353611,1789492620.1756275
ALLE,2026-09-15 17:16:00+00:00,154.05,154.05,154.05,154.05,1062.0,39.0,154.05,1789492620.1756456
AFRM,2026-09-15 17:16:00+00:00,72.285,72.29,72.26,72.29,2896.0,72.0,72.283024,1789492620.1756637
AVUS,2026-09-15 17:16:00+00:00,128.2924,128.3,128.2924,128.3,1152.0,4.0,128.293813,1789492620.1756818
AXTI,2026-09-15 17:16:00+00:00,57.625,57.65,57.62,57.65,4353.0,81.0,57.622835,1789492620.1757023
AEM,2026-09-15 17:16:00+00:00,196.62,196.71,196.62,196.71,913.0,43.0,196.685824,1789492620.1757207
ABM,2026-09-15 17:16:00+00:00,49.87,49.905,49.87,49.905,4223.0,84.0,49.885784,1789492620.1757388
ARKK,2026-09-15 17:16:00+00:00,83.82,83.86,83.82,83.86,1450.0,18.0,83.838586,1789492620.1757572
ASO,2026-09-15 17:16:00+00:00,51.695,51.7,51.695,51.7,2320.0,49.0,51.699234,1789492620.1757753
ADPT,2026-09-15 17:16:00+00:00,25.185,25.19,25.185,25.19,602.0,31.0,25.1875,1789492620.1757932
ACYN,2026-09-15 17:16:00+00:00,20.6876,20.6876,20.685,20.6876,1285.0,6.0,20.686618,1789492620.1860368
ANET,2026-09-15 17:16:00+00:00,191.15,191.27,191.11,191.27,2248.0,106.0,191.174418,1789492620.1860657
AR,2026-09-15 17:16:00+00:00,39.155,39.17,39.15,39.15,3066.0,69.0,39.15863,1789492620.1860862
ALMR,2026-09-15 17:16:00+00:00,29.54,29.56,29.46,29.51,4271.0,17.0,29.510154,1789492620.1861053
AVGU,2026-09-15 17:16:00+00:00,26.175,26.175,26.175,26.175,105.0,2.0,26.175,1789492620.186124
AXTA,2026-09-15 17:16:00+00:00,33.12,33.14,33.12,33.12,512.0,21.0,33.126557,1789492620.1861432
BALL,2026-09-15 17:16:00+00:00,60.83,60.83,60.81,60.83,4948.0,77.0,60.82027,1789492620.1861625
AVEM,2026-09-15 17:16:00+00:00,92.51,92.53,92.51,92.52,3373.0,27.0,92.520658,1789492620.1861804
ACGL,2026-09-15 17:16:00+00:00,96.74,96.74,96.72,96.72,1134.0,29.0,96.72767,1789492620.1861966
BAM,2026-09-15 17:16:00+00:00,46.15,46.15,46.13,46.13,982.0,33.0,46.142,1789492620.1864004
AMTM,2026-09-15 17:16:00+00:00,19.975,19.99,19.975,19.98,7326.0,118.0,19.979912,1789492620.186422
ATEN,2026-09-15 17:16:00+00:00,26.5,26.5,26.5,26.5,431.0,27.0,26.5,1789492620.1864412
ARGX,2026-09-15 17:16:00+00:00,996.295,996.295,996.295,996.295,80.0,10.0,996.295,1789492620.1864595
BAH,2026-09-15 17:16:00+00:00,80.72,80.76,80.72,80.76,1471.0,58.0,80.74,1789492620.1864781
ADC,2026-09-15 17:16:00+00:00,70.13,70.13,70.13,70.13,574.0,26.0,70.13,1789492620.1864965
ALLW,2026-09-15 17:16:00+00:00,29.39,29.3951,29.39,29.3951,1322.0,5.0,29.390737,1789492620.1865149
ABNB,2026-09-15 17:16:00+00:00,168.085,168.14,168.085,168.085,1087.0,55.0,168.10444,1789492620.1865332
AZO,2026-09-15 17:16:00+00:00,2897.1,2897.1,2895.0,2895.195,239.0,55.0,2895.732909,1789492620.1865554
ADP,2026-09-15 17:16:00+00:00,277.48,277.5399,277.35,277.36,1841.0,57.0,277.396189,1789492620.1865737
AVA,2026-09-15 17:16:00+00:00,36.355,36.355,36.355,36.355,603.0,32.0,36.355,1789492620.1865926
A,2026-09-15 17:16:00+00:00,150.7699,150.7699,150.69,150.69,1294.0,63.0,150.704729,1789492620.1866107
AXON,2026-09-15 17:16:00+00:00,437.88,437.99,436.8,437.41,15169.0,407.0,437.417109,1789492620.186629
ASTS,2026-09-15 17:16:00+00:00,59.78,59.78,59.6802,59.6802,8826.0,146.0,59.706402,1789492620.1866474
ACWX,2026-09-15 17:16:00+00:00,75.895,75.895,75.895,75.895,3606.0,22.0,75.895,1789492620.1866643
AMBA,2026-09-15 17:16:00+00:00,65.79,65.795,65.77,65.77,1108.0,42.0,65.783359,1789492620.1866815
ASML,2026-09-15 17:16:00+00:00,1591.62,1592.28,1591.33,1592.2179,1409.0,151.0,1591.721405,1789492620.1866999
APC,2026-09-15 17:16:00+00:00,18.865,18.865,18.865,18.865,524.0,10.0,18.865,1789492620.1867175
AMT,2026-09-15 17:16:00+00:00,177.08,177.08,176.96,177.0599,3354.0,74.0,177.026925,1789492620.186738
AMRZ,2026-09-15 17:16:00+00:00,39.065,39.09,39.065,39.09,9192.0,137.0,39.077185,1789492620.1867564
AOS,2026-09-15 17:16:00+00:00,57.19,57.19,57.17,57.1899,1984.0,70.0,57.178755,1789492620.186774
AYI,2026-09-15 17:16:00+00:00,298.88,298.92,298.7925,298.7925,452.0,31.0,298.880615,1789492620.186792
APO,2026-09-15 17:16:00+00:00,127.42,127.5,127.36,127.36,867.0,29.0,127.43159,1789492620.1868095
ATTO,2026-09-15 17:16:00+00:00,24.9,24.9,24.9,24.9,202.0,4.0,24.9,1789492620.186954
BAC.PRN,2026-09-15 17:16:00+00:00,18.42,18.42,18.42,18.42,1161.0,7.0,18.42,1789492620.1869752
ARX,2026-09-15 17:16:00+00:00,19.84,19.84,19.835,19.835,3750.0,17.0,19.835429,1789492620.186994
ALGT,2026-09-15 17:16:00+00:00,78.52,78.52,78.52,78.52,432.0,27.0,78.52,1789492620.1870124
ACMR,2026-09-15 17:16:00+00:00,63.7,63.7,63.64,63.7,2501.0,53.0,63.683051,1789492620.1870303
ARES,2026-09-15 17:16:00+00:00,128.96,128.96,128.9206,128.94,1441.0,49.0,128.945507,1789492620.1870487
ALLY,2026-09-15 17:16:00+00:00,40.92,40.92,40.85,40.85,7175.0,112.0,40.872636,1789492620.1870666
ARCB,2026-09-15 17:16:00+00:00,135.22,135.22,134.865,134.865,354.0,11.0,135.0425,1789492620.187084
ABT,2026-09-15 17:16:00+00:00,102.31,102.31,102.28,102.28,6291.0,118.0,102.300123,1789492620.1871016
ABCB,2026-09-15 17:16:00+00:00,84.81,84.81,84.73,84.73,307.0,19.0,84.77,1789492620.1871197
ATO,2026-09-15 17:16:00+00:00,162.88,162.88,162.825,162.8699,2364.0,76.0,162.866153,1789492620.1871374
AROC,2026-09-15 17:16:00+00:00,29.95,29.95,29.91,29.91,2155.0,47.0,29.938333,1789492620.1871731
ALAB,2026-09-15 17:16:00+00:00,257.65,257.65,257.65,257.65,1287.0,99.0,257.65,1789492620.1871912
ALGM,2026-09-15 17:16:00+00:00,33.39,33.39,33.36,33.39,5116.0,51.0,33.364702,1789492620.1873531
ARM,2026-09-15 17:16:00+00:00,242.11,242.14,242.11,242.14,687.0,32.0,242.125,1789492620.1873736
AMAL,2026-09-15 17:16:00+00:00,47.21,47.21,47.21,47.21,336.0,16.0,47.21,1789492620.1873922
AZTA,2026-09-15 17:16:00+00:00,33.19,33.22,33.19,33.215,1470.0,28.0,33.2025,1789492620.1874104
ATLC,2026-09-15 17:16:00+00:00,91.44,91.44,91.37,91.37,817.0,40.0,91.403175,1789492620.187427
ASB,2026-09-15 17:16:00+00:00,30.245,30.255,30.245,30.255,4215.0,43.0,30.247164,1789492620.1874437
AAMI,2026-09-15 17:16:00+00:00,86.05,86.05,86.05,86.05,327.0,13.0,86.05,1789492620.1874614
AVDV,2026-09-15 17:16:00+00:00,110.27,110.27,110.27,110.27,1002.0,14.0,110.27,1789492620.1874776
ALB,2026-09-15 17:16:00+00:00,113.34,113.34,113.34,113.34,923.0,39.0,113.34,1789492620.1874955
AXP,2026-09-15 17:16:00+00:00,323.81,323.82,323.605,323.67,4165.0,192.0,323.701708,1789492620.1875129
ADBE,2026-09-15 17:16:00+00:00,263.5,263.51,263.36,263.3951,3493.0,149.0,263.424966,1789492620.1875346
ASMB,2026-09-15 17:16:00+00:00,27.03,27.03,27.03,27.03,370.0,18.0,27.03,1789492620.187553
ARWR,2026-09-15 17:16:00+00:00,72.805,73.06,72.805,72.96,12795.0,246.0,72.947866,1789492620.1875706
ARTY,2026-09-15 17:16:00+00:00,72.155,72.155,72.155,72.155,162.0,4.0,72.155,1789492620.1875887
ADNT,2026-09-15 17:16:00+00:00,18.6,18.6,18.6,18.6,2280.0,53.0,18.6,1789492620.1876092
AAPL,2026-09-15 17:16:00+00:00,329.84,329.91,329.803,329.88,23016.0,663.0,329.860615,1789492620.1876268
B,2026-09-15 17:16:00+00:00,42.455,42.465,42.445,42.46,5528.0,83.0,42.453753,1789492620.187645
AMH,2026-09-15 17:16:00+00:00,31.8,31.8,31.73,31.735,9587.0,128.0,31.77515,1789492620.187663
BAC,2026-09-15 17:16:00+00:00,59.38,59.3999,59.37,59.385,38481.0,386.0,59.381448,1789492620.1876814
AAOI,2026-09-15 17:16:00+00:00,96.0001,96.07,96.0001,96.05,4434.0,83.0,96.042122,1789492620.1876993
ADM,2026-09-15 17:16:00+00:00,86.98,87.03,86.98,87.03,2558.0,50.0,86.995431,1789492620.1878278
