day,symbol,min_open,min_high,min_low,min_close,nbars,store,first_m,d_open,d_high,d_low,d_close,d_vol,prev_close,prev_date,src,ratio_open,ratio_close
2026-05-20,HOLO,1.64,1.905,1.595,1.74,276,cache,570,1.64,1.905,1.595,1.74,1840513,1.61,2026-05-19,sample,1.0,1.0
2026-05-20,CGTX,1.12,1.3,1.09,1.28,309,cache,570,1.12,1.3,1.09,1.29,1628139,1.11,2026-05-19,sample,1.0,1.0078125
2026-05-20,FLX,2.5,2.52,2.38,2.42,346,cache,570,2.5,2.52,2.38,2.43,162618,2.43,2026-05-19,sample,1.0,1.0041322314049588
2026-05-20,CUE,20.38,21.34,19.89,20.195,87,cache,570,20.38,21.34,19.89,20.43,180436,20.3,2026-05-19,sample,1.0,1.0116365436989354
2026-05-20,ONDU,7.86,8.26,7.6,8.03,84,sip,570,7.86,8.26,7.6,8.04,123120,7.63,2026-05-19,sample,1.0,1.0012453300124533
2026-05-20,PTC,143.64,148.13,140.61,147.99,358,sip,570,143.29,148.13,140.61,147.955,1341684,145.19,2026-05-19,sample,0.9975633528265108,0.9997634975336172
2026-05-20,TELO,1.22,1.34,1.2001,1.3,71,cache,570,1.22,1.34,1.2001,1.31,108068,1.22,2026-05-19,sample,1.0,1.0076923076923077
2026-05-20,EFX,159.81,165.605,156.7291,164.8,364,sip,570,159.81,165.605,156.7291,164.86,1573660,160.83,2026-05-19,sample,1.0,1.000364077669903
2026-05-20,SHIP,15.35,15.89,15.1082,15.87,171,sip,570,15.35,15.89,15.1082,15.88,129146,15.17,2026-05-19,sample,1.0,1.0006301197227474
2026-05-20,COHR,362.92,365.86,345.02,358.6,390,sip,570,362.97,365.86,345.02,358.5,5065944,353.63,2026-05-19,sample,1.000137771409677,0.9997211377579475
2026-05-20,UFPT,217.01,224.89,212.72,224.89,89,sip,570,217.01,224.89,212.72,224.73,178833,217.21,2026-05-19,sample,1.0,0.9992885410645205
2026-05-20,NEGG,19.74,21.79,18.99,20.56,127,cache,570,19.74,21.79,18.99,20.57,131977,19.5,2026-05-19,sample,1.0,1.0004863813229572
2026-05-20,LW,42.175,42.2,40.16,41.96,377,sip,570,42.175,42.2,40.16,41.96,2136358,42.19,2026-05-19,sample,1.0,1.0
2026-05-20,GMEU,8.78,9.21,8.57,9.06,128,sip,570,8.78,9.21,8.57,9.1,355113,8.69,2026-05-19,sample,1.0,1.0044150110375274
2026-05-20,ASTH,39.3,39.8699,37.92,38.74,198,sip,570,39.3,39.8699,37.92,38.76,327245,39.3,2026-05-19,sample,1.0,1.0005162622612287
2026-05-20,RYAAY,54.8,57.27,54.08,56.88,371,sip,570,54.72,57.27,54.08,56.89,2120538,54.16,2026-05-19,sample,0.9985401459854015,1.0001758087201125
2026-05-20,AVNW,15.85,16.4,15.5615,16.02,114,sip,570,15.85,16.4,15.5615,15.99,128735,15.72,2026-05-19,sample,1.0,0.99812734082397
2026-05-20,RIVN,13.07,13.78,12.7737,13.74,390,sip,570,13.07,13.78,12.7737,13.73,44632398,12.9,2026-05-19,sample,1.0,0.9992721979621543
2026-05-20,CMP,28.56,29.53,28.1,29.49,282,sip,570,28.56,29.53,28.1,29.49,818486,28.22,2026-05-19,sample,1.0,1.0
2026-05-20,ACMR,69.35,71.65,66.85,71.61,356,sip,570,69.35,71.65,66.85,71.6,1591910,66.45,2026-05-19,sample,1.0,0.9998603546990643
2026-05-20,FICO,1170.78,1243.0,1150.0,1232.02,383,sip,570,1170.78,1243.0,1150.0,1230.23,395382,1186.15,2026-05-19,sample,1.0,0.9985471015080924
2026-05-20,TPB,89.12,92.57,88.0401,91.19,265,sip,570,89.12,92.57,88.0401,91.2,663671,89.24,2026-05-19,sample,1.0,1.0001096611470557
2026-05-20,DPST,106.03,113.67,104.36,112.44,340,sip,570,106.03,113.67,104.36,112.38,595937,105.0,2026-05-19,sample,1.0,0.9994663820704376
2026-05-20,BRZE,21.43,22.85,21.06,22.83,384,sip,570,21.43,22.85,21.06,22.82,2420162,21.76,2026-05-19,sample,1.0,0.9995619798510732
2026-05-20,NEXT,8.9,9.155,8.635,8.71,390,sip,570,8.9,9.155,8.635,8.71,2795520,8.97,2026-05-19,sample,1.0,1.0
2026-05-20,BIAF,1.7,1.78,1.62,1.665,112,cache,570,1.7,1.78,1.62,1.66,178394,1.7,2026-05-19,sample,1.0,0.996996996996997
2026-05-20,QBTX,11.05,12.06,10.8,11.89,320,cache,570,11.05,12.06,10.8,11.94,1369385,10.65,2026-05-19,sample,1.0,1.0042052144659377
2026-05-20,NUVB,4.3,4.57,4.235,4.5,390,cache,570,4.3,4.57,4.235,4.51,4824330,4.24,2026-05-19,sample,1.0,1.0022222222222221
2026-05-20,KMX,36.2,37.675,35.17,37.365,379,sip,570,36.2,37.675,35.17,37.33,3532622,36.27,2026-05-19,sample,1.0,0.9990632945269636
2026-05-20,BTGO,8.25,8.3306,7.82,8.1,298,sip,570,8.2,8.3306,7.82,8.12,975139,8.19,2026-05-19,sample,0.9939393939393939,1.002469135802469
2026-05-20,AIIO,4.08,4.31,3.63,3.77,388,cache,570,4.04,4.31,3.63,3.78,6594383,4.24,2026-05-19,sample,0.9901960784313726,1.0026525198938991
2026-05-20,MBUU,24.9,26.07,24.39,26.03,167,sip,570,24.9,26.07,24.39,26.01,280725,24.86,2026-05-19,sample,1.0,0.9992316557817903
2026-05-20,CHWY,19.67,20.505,19.3,20.16,390,sip,570,19.67,20.505,19.3,20.17,13687749,19.66,2026-05-19,sample,1.0,1.0004960317460319
2026-05-20,KYIV,13.56,14.11,13.4,14.04,355,sip,570,13.56,14.11,13.4,14.05,1126929,13.42,2026-05-19,sample,1.0,1.0007122507122508
2026-05-20,DFSC,3.72,3.8609,3.47,3.63,43,cache,570,3.72,3.8609,3.47,3.61,63739,3.77,2026-05-19,sample,1.0,0.9944903581267217
2026-05-20,IART,14.44,15.45,14.31,15.39,336,sip,570,14.44,15.45,14.31,15.39,1078370,14.38,2026-05-19,sample,1.0,1.0
2026-05-20,ORGO,2.44,2.57,2.44,2.55,285,sip,570,2.44,2.57,2.44,2.55,909102,2.43,2026-05-19,sample,1.0,1.0
2026-05-20,AIFF,1.65,1.73,1.54,1.6901,140,cache,570,1.64,1.73,1.54,1.68,282885,1.66,2026-05-19,sample,0.9939393939393939,0.9940240222472043
2026-05-20,RGTI,16.095,17.21,15.85,16.87,390,cache,570,16.095,17.21,15.85,16.88,27194104,15.96,2026-05-19,sample,1.0,1.0005927682276228
2026-05-21,ALMU,20.83,24.275,20.785,23.29,355,cache,570,20.83,24.275,20.785,23.31,1703003,20.95,2026-05-20,book,1.0,1.0008587376556461
2026-05-21,CCUP,5.39,6.025,5.33,5.75,367,cache,570,5.39,6.025,5.33,5.73,2276511,5.43,2026-05-20,book,1.0,0.9965217391304348
2026-05-21,CRCA,46.81,53.0,46.62,50.76,342,cache,570,46.81,53.0,46.62,50.25,801314,47.82,2026-05-20,book,1.0,0.989952718676123
2026-05-21,CRCG,31.21,35.2,31.0,33.53,360,cache,570,31.21,35.2,31.0,33.47,1451386,31.54,2026-05-20,book,1.0,0.9982105577095138
2026-05-21,CLW,13.42,14.36,13.37,14.24,141,sip,570,13.42,14.36,13.37,14.23,177721,13.59,2026-05-20,sample,1.0,0.9992977528089888
2026-05-21,DLTR,93.33,95.92,90.17,95.71,389,sip,570,93.33,95.92,90.17,95.71,4398857,93.48,2026-05-20,sample,1.0,1.0
2026-05-21,PSTV,6.5,7.3,6.5,6.86,194,cache,570,6.5,7.3,6.5,6.89,286104,6.43,2026-05-20,sample,1.0,1.0043731778425655
2026-05-21,ATIIW,2.43,2.4301,2.17,2.25,112,cache,571,2.43,2.4301,2.17,2.25,190282,2.38,2026-05-20,sample,1.0,1.0
2026-05-21,RIGL,28.28,29.69,27.88,29.16,137,sip,570,28.28,29.69,27.88,29.19,214864,28.82,2026-05-20,sample,1.0,1.0010288065843622
2026-05-21,VSAT,74.27,77.76,69.75,70.75,383,sip,570,74.27,77.76,69.75,70.76,2813060,75.27,2026-05-20,sample,1.0,1.0001413427561838
2026-05-21,BATL,2.09,2.17,1.96,1.98,334,cache,570,2.09,2.17,1.96,1.98,3676102,2.05,2026-05-20,sample,1.0,1.0
2026-05-21,RILY,9.48,10.19,9.31,10.16,267,sip,570,9.48,10.19,9.31,10.16,962396,9.46,2026-05-20,sample,1.0,1.0
2026-05-21,RMIX,16.29,16.695,15.77,16.13,81,sip,570,16.29,16.695,15.77,16.05,110279,16.21,2026-05-20,sample,1.0,0.9950402975821452
2026-05-21,HIMS,22.82,24.01,22.605,24.005,390,sip,570,22.82,24.01,22.605,24.01,15102413,23.04,2026-05-20,sample,1.0,1.000208289939596
2026-05-21,BTQ,3.01,3.39,2.96,3.38,386,cache,570,3.01,3.39,2.96,3.38,4353197,2.82,2026-05-20,sample,1.0,1.0
2026-05-21,ELF,54.27,54.5,49.72,53.19,390,cache,570,54.06,54.5,49.72,53.12,9799845,50.72,2026-05-20,sample,0.996130458817026,0.9986839631509682
2026-05-21,STFS,9.51,10.0368,8.1001,8.7,139,cache,570,9.51,10.0368,8.1001,8.71,1129926,9.46,2026-05-20,sample,1.0,1.0011494252873565
2026-05-21,WGO,28.69,29.56,28.13,29.34,339,sip,570,28.69,29.56,28.13,29.35,1345200,29.17,2026-05-20,sample,1.0,1.0003408316291753
2026-05-21,CING,4.62,4.77,4.5,4.7584,176,cache,570,4.62,4.77,4.5,4.74,296371,4.63,2026-05-20,sample,1.0,0.9961331540013451
2026-05-21,WATT,25.09,29.03,24.3369,29.01,230,cache,570,25.09,29.03,24.3369,28.84,367781,25.27,2026-05-20,sample,1.0,0.994139951740779
2026-05-21,SDRL,54.11,54.31,51.52,51.635,287,sip,570,54.11,54.31,51.52,51.63,566553,53.8,2026-05-20,sample,1.0,0.9999031664568607
2026-05-21,INDO,3.25,3.29,3.06,3.22,251,cache,570,3.25,3.29,3.06,3.19,721733,3.09,2026-05-20,sample,1.0,0.9906832298136645
2026-05-21,CONL,7.65,8.13,7.48,7.955,390,cache,570,7.65,8.13,7.48,7.96,15499976,7.78,2026-05-20,sample,1.0,1.0006285355122564
2026-05-21,OSS,15.6,16.86,15.4,16.52,339,cache,570,15.6,16.86,15.4,16.51,1086647,15.69,2026-05-20,sample,1.0,0.9993946731234868
2026-05-21,COIG,7.51,7.9665,7.38,7.84,70,cache,570,7.51,7.9665,7.38,7.81,113849,7.64,2026-05-20,sample,1.0,0.9961734693877551
2026-05-21,RIG,7.46,7.5,6.79,6.8,390,cache,570,7.46,7.5,6.79,6.82,31758190,7.34,2026-05-20,sample,1.0,1.0029411764705882
2026-05-21,TDUP,4.23,4.49,4.17,4.45,354,sip,570,4.23,4.49,4.17,4.44,1976549,4.29,2026-05-20,sample,1.0,0.9977528089887641
2026-05-21,CD,9.27,9.87,8.85,9.435,113,cache,570,9.27,9.87,8.85,9.45,151926,9.15,2026-05-20,sample,1.0,1.0015898251192368
2026-05-21,BKKT,10.09,12.58,9.9,12.345,384,cache,570,10.09,12.58,9.9,12.32,4813338,10.18,2026-05-20,sample,1.0,0.997974888618874
2026-05-21,FIG,22.39,22.65,21.41,21.5737,390,sip,570,22.3,22.65,21.41,21.59,15986864,22.58,2026-05-20,sample,0.995980348369808,1.000755549581203
2026-05-21,BOOT,141.01,154.7,139.57,154.48,289,cache,570,141.01,154.7,139.57,154.49,1008948,142.27,2026-05-20,sample,1.0,1.000064733298809
2026-05-21,IAG,16.18,17.09,16.13,16.77,388,sip,570,16.18,17.09,16.13,16.78,4917996,16.62,2026-05-20,sample,1.0,1.0005963029218845
2026-05-21,ROIV,32.13,32.71,30.78,30.85,390,sip,570,32.13,32.71,30.78,30.88,10111842,32.41,2026-05-20,sample,1.0,1.0009724473257697
2026-05-21,BLLN,81.21,87.0,78.15,86.15,276,sip,570,81.21,87.0,78.15,86.15,725396,83.38,2026-05-20,sample,1.0,1.0
2026-05-21,BCG,1.68,1.7,1.5901,1.68,49,cache,570,1.68,1.7,1.5901,1.67,129538,1.6,2026-05-20,sample,1.0,0.9940476190476191
2026-05-21,BAP,331.42,345.77,328.91,344.0,359,sip,570,331.42,345.77,328.91,344.0,531813,333.27,2026-05-20,sample,1.0,1.0
2026-05-21,XRN,36.15,37.8099,35.5,37.47,193,sip,570,36.15,37.8099,35.5,37.45,306400,36.25,2026-05-20,sample,1.0,0.9994662396583935
2026-05-21,BBWI,16.63,17.44,16.579,17.32,389,sip,570,16.63,17.44,16.579,17.32,5070860,16.88,2026-05-20,sample,1.0,1.0
2026-05-21,KROS,10.85,11.48,10.67,11.2,227,sip,570,10.84,11.48,10.67,11.22,384130,10.98,2026-05-20,sample,0.9990783410138249,1.0017857142857145
2026-05-21,FORM,124.15,130.5,123.46,127.82,345,sip,570,124.15,130.5,123.46,128.0,1469882,125.31,2026-05-20,sample,1.0,1.001408230323893
2026-05-21,CLB,14.185,14.52,13.77,14.5,247,sip,570,14.185,14.52,13.77,14.5,997885,13.75,2026-05-20,sample,1.0,1.0
2026-05-21,APUS,1.495,1.5,1.38,1.4,12,cache,577,1.495,1.5,1.38,1.4,21328,1.39,2026-05-20,sample,1.0,1.0
2026-05-21,CTKB,3.69,3.985,3.675,3.96,282,sip,570,3.69,3.985,3.675,3.96,723805,3.77,2026-05-20,sample,1.0,1.0
2026-05-21,AGCO,112.28,114.14,108.25,112.1,331,sip,570,112.28,114.14,108.25,112.09,912991,114.77,2026-05-20,sample,1.0,0.9999107939339876
2026-05-21,IPI,40.47,41.52,39.509,40.28,98,sip,570,40.47,41.52,39.509,40.34,128831,40.3,2026-05-20,sample,1.0,1.0014895729890765
2026-05-21,RKLX,81.0,87.93,78.23,80.52,388,sip,570,81.0,87.93,78.23,80.33,3995911,92.48,2026-05-20,sample,1.0,0.9976403378042723
2026-05-21,UONE,5.63,6.37,5.5601,5.82,66,cache,570,5.63,6.37,5.5601,5.94,54774,5.76,2026-05-20,sample,1.0,1.0206185567010309
2026-05-21,MUU,514.54,555.11,509.2917,550.28,378,sip,570,514.54,555.11,509.2917,550.3,2430142,509.89,2026-05-20,sample,1.0,1.0000363451333867
2026-05-21,ACAD,20.64,21.47,20.41,21.305,371,sip,570,20.64,21.47,20.41,21.32,1664475,20.95,2026-05-20,sample,1.0,1.0007040600797934
2026-05-21,TXG,23.88,24.87,23.12,24.69,386,sip,570,23.62,24.87,23.12,24.68,4060603,23.98,2026-05-20,sample,0.9891122278056952,0.9995949777237747
2026-05-21,CHEF,76.72,78.59,74.62,78.07,249,sip,570,76.46,78.59,74.62,78.08,550449,77.34,2026-05-20,sample,0.9966110531803962,1.0001280901754837
2026-05-21,CAPR,28.78,29.92,28.175,29.56,319,sip,570,28.76,29.92,28.175,29.58,893518,29.01,2026-05-20,sample,0.9993050729673384,1.0006765899864682
2026-05-21,QBTX,15.04,19.94,14.779,19.8399,386,cache,570,15.04,19.94,14.779,19.88,10366477,11.94,2026-05-20,sample,1.0,1.0020211795422356
2026-05-21,PSNL,7.86,8.58,7.7,8.245,384,cache,570,7.86,8.58,7.7,8.25,4167068,7.95,2026-05-20,sample,1.0,1.0006064281382656
2026-05-21,STAK,1.24,1.24,1.0494,1.08,188,cache,570,1.24,1.24,1.0494,1.1,531080,1.28,2026-05-20,sample,1.0,1.0185185185185186
2026-05-21,USAX,25.09,28.88,24.75,27.72,174,cache,570,25.09,28.88,24.75,27.82,201194,24.06,2026-05-20,sample,1.0,1.0036075036075036
2026-05-21,YYAI,10.81,11.28,10.5829,11.28,32,cache,570,10.81,11.28,10.5829,11.28,18259,10.85,2026-05-20,sample,1.0,1.0
2026-05-21,MAAS,10.44,10.99,10.25,10.91,45,cache,570,10.44,10.99,10.25,10.85,32492,10.19,2026-05-20,sample,1.0,0.994500458295142
2026-05-21,REPX,39.5,39.5,36.95,37.46,275,sip,570,39.5,39.5,36.95,37.52,377910,38.77,2026-05-20,sample,1.0,1.001601708489055
2026-05-21,FND,46.19,49.5,45.715,48.42,387,sip,570,46.19,49.5,45.715,48.42,2944100,47.04,2026-05-20,sample,1.0,1.0
2026-05-21,SOFX,8.25,8.42,7.99,8.3,339,sip,570,8.25,8.42,7.99,8.29,1674385,8.32,2026-05-20,sample,1.0,0.9987951807228914
2026-05-21,ICFI,67.57,69.41,65.68,67.96,185,sip,570,67.57,69.41,65.68,68.03,284632,68.53,2026-05-20,sample,1.0,1.0010300176574456
2026-05-21,JDST,37.035,37.4,34.38,36.11,278,sip,570,37.035,37.4,34.38,36.04,508533,35.39,2026-05-20,sample,1.0,0.9980614788147327
2026-05-21,KBH,46.34,48.19,45.79,48.01,356,sip,570,46.34,48.19,45.79,48.02,911884,47.05,2026-05-20,sample,1.0,1.000208289939596
2026-05-21,ORN,14.44,14.5,13.42,13.7045,226,sip,570,14.44,14.5,13.42,13.72,497664,14.55,2026-05-20,sample,1.0,1.0011310153599184
2026-05-21,SHAZ,51.58,58.0,50.9,57.74,292,cache,570,51.58,58.0,50.9,57.7,724616,50.245,2026-05-20,sample,1.0,0.999307239348805
2026-05-21,EMAT,8.09,8.34,7.6246,8.34,104,cache,570,8.09,8.34,7.6246,8.325,116976,7.56,2026-05-20,sample,1.0,0.9982014388489208
2026-05-21,EDSA,10.52,11.29,10.22,10.865,168,cache,570,10.52,11.29,10.22,10.87,212948,10.93,2026-05-20,sample,1.0,1.000460193281178
2026-05-21,CRS,420.88,440.25,416.89,438.32,349,sip,570,420.88,440.25,416.89,438.32,679968,422.01,2026-05-20,sample,1.0,1.0
2026-05-21,SLP,14.32,15.31,14.11,15.12,166,sip,570,14.32,15.31,14.11,15.11,262296,14.47,2026-05-20,sample,1.0,0.9993386243386243
2026-05-21,HCKT,10.0,10.66,9.74,10.63,207,sip,570,10.0,10.66,9.74,10.64,464645,10.04,2026-05-20,sample,1.0,1.0009407337723424
2026-05-22,AIIR,8.58,9.1,8.52,8.64,25,sip,570,8.58,9.1,8.52,8.64,6995,8.81,2026-05-21,book,1.0,1.0
2026-05-22,AXTX,53.42,73.44,50.5,72.7,331,sip,570,53.42,73.44,50.5,73.02,2374951,55.09,2026-05-21,book,1.0,1.0044016506189821
2026-05-22,IONL,36.39,45.89,35.98,43.07,358,cache,570,36.39,45.89,35.98,43.19,1999781,37.2997,2026-05-21,book,1.0,1.00278616206176
2026-05-22,IONX,68.79,87.3,68.51,82.0,377,cache,570,68.79,87.3,68.51,82.0,3263978,70.89,2026-05-21,book,1.0,1.0
2026-05-22,SPIR,19.62,21.59,19.62,21.15,369,cache,570,19.62,21.59,19.62,21.16,1517438,19.21,2026-05-21,sample,1.0,1.0004728132387708
2026-05-22,LBRDA,35.25,35.25,33.295,33.88,201,sip,570,35.25,35.25,33.295,33.87,173898,34.8,2026-05-21,sample,1.0,0.9997048406139314
2026-05-22,JDZG,3.6,3.98,3.5801,3.73,181,cache,570,3.6,3.98,3.5801,3.7,2406918,3.51,2026-05-21,sample,1.0,0.9919571045576409
2026-05-22,DAMD,2.615,2.72,2.4701,2.6416,368,cache,570,2.615,2.72,2.4701,2.65,15775110,2.87,2026-05-21,sample,1.0,1.0031798909751666
2026-05-22,ADUR,14.2,15.3,14.13,14.63,236,sip,570,14.2,15.3,14.13,14.59,396456,14.28,2026-05-21,sample,1.0,0.9972658920027341
2026-05-22,BLLN,87.0,87.87,83.57,85.715,194,sip,570,87.0,87.87,83.57,85.92,374576,86.15,2026-05-21,sample,1.0,1.0023916467362772
2026-05-22,QTRX,2.64,2.8,2.61,2.69,279,sip,570,2.64,2.8,2.61,2.69,817201,2.64,2026-05-21,sample,1.0,1.0
2026-05-22,KVHI,10.71,11.73,10.35,11.7,214,cache,570,10.71,11.73,10.35,11.69,417099,10.7,2026-05-21,sample,1.0,0.9991452991452991
2026-05-22,PHOE,15.6,18.2,15.23,17.505,73,cache,570,15.6,18.2,15.23,17.01,52127,14.5,2026-05-21,sample,1.0,0.9717223650385606
2026-05-22,OUST,35.26,37.99,35.26,37.04,390,sip,570,35.26,37.99,35.26,37.03,5490017,35.09,2026-05-21,sample,1.0,0.9997300215982722
2026-05-22,HTCO,5.95,5.95,5.61,5.63,142,sip,570,5.95,5.95,5.61,5.63,156057,5.87,2026-05-21,sample,1.0,1.0
2026-05-22,KWY,10.3,10.59,10.0,10.1,52,sip,570,10.3,10.59,10.0,10.06,40496,10.23,2026-05-21,sample,1.0,0.9960396039603961
2026-05-22,RETO,2.55,2.7999,2.3813,2.48,24,cache,570,2.55,2.7999,2.3813,2.55,14819,2.51,2026-05-21,sample,1.0,1.0282258064516128
2026-05-22,SMJF,5.1,5.625,4.75,4.79,80,cache,570,5.1,5.625,4.75,5.03,138118,5.03,2026-05-21,sample,1.0,1.0501043841336117
2026-05-22,TEN,45.36,45.36,42.01,42.61,268,sip,570,45.36,45.36,42.01,42.61,574015,44.47,2026-05-21,sample,1.0,1.0
2026-05-22,BLDP,5.4,5.9,5.28,5.55,390,cache,570,5.4,5.9,5.28,5.54,17278611,5.43,2026-05-21,sample,1.0,0.9981981981981982
2026-05-22,EDHL,3.02,3.35,2.82,3.18,173,cache,570,3.02,3.35,2.82,3.03,343119,2.92,2026-05-21,sample,1.0,0.9528301886792452
2026-05-22,ONDL,13.125,14.14,12.7,12.7,359,cache,570,13.125,14.14,12.7,12.79,1214265,13.1,2026-05-21,sample,1.0,1.0070866141732284
2026-05-22,ETON,35.0,35.0,32.52,32.555,236,sip,570,35.0,35.0,32.52,32.59,524025,35.0,2026-05-21,sample,1.0,1.0010751036707113
2026-05-22,AMN,25.9,27.69,25.84,27.68,333,sip,570,25.9,27.69,25.84,27.66,1106340,25.65,2026-05-21,sample,1.0,0.9992774566473989
2026-05-22,SMMT,16.49,17.4,16.1315,16.63,385,sip,570,16.48,17.4,16.1315,16.62,6890998,17.47,2026-05-21,sample,0.9993935718617345,0.9993986770895973
2026-05-22,FUFU,1.98,2.08,1.97,2.04,342,sip,570,1.98,2.08,1.97,2.04,163230,2.03,2026-05-21,sample,1.0,1.0
2026-05-22,FBRX,21.79,22.35,20.69,21.645,104,sip,570,21.79,22.35,20.69,21.59,123967,22.0,2026-05-21,sample,1.0,0.9974589974589975
2026-05-22,KC,13.3,14.35,13.28,14.23,369,sip,570,13.3,14.35,13.28,14.22,2017354,13.63,2026-05-21,sample,1.0,0.9992972593113142
2026-05-22,VELO,20.9,23.25,19.81,23.05,390,cache,570,20.9,23.25,19.81,23.06,4835018,20.33,2026-05-21,sample,1.0,1.0004338394793926
2026-05-22,ETHU,22.07,22.15,20.575,20.74,386,sip,570,22.07,22.15,20.575,20.73,4137730,22.39,2026-05-21,sample,1.0,0.9995178399228545
2026-05-22,SNDG,14.09,14.24,13.2562,13.26,174,sip,570,14.09,14.24,13.2562,13.26,275464,14.56,2026-05-21,sample,1.0,1.0
2026-05-22,QXO,17.5,17.76,16.41,16.68,390,sip,570,17.5,17.76,16.41,16.67,9522619,17.03,2026-05-21,sample,1.0,0.9994004796163071
2026-05-22,DNTH,88.86,90.68,86.145,86.41,254,sip,570,88.86,90.68,86.145,86.48,469756,89.63,2026-05-21,sample,1.0,1.0008100914246036
2026-05-22,LPTH,14.75,17.43,14.75,16.95,390,cache,570,14.76,17.43,14.76,16.95,7850131,14.28,2026-05-21,sample,1.000677966101695,1.0
2026-05-22,FIVN,21.99,23.23,21.91,22.765,376,sip,570,21.99,23.23,21.91,22.76,2377719,21.84,2026-05-21,sample,1.0,0.9997803645947727
2026-05-22,QNC,2.86,3.26,2.82,3.26,352,cache,570,2.86,3.28,2.82,3.28,2084748,2.84,2026-05-21,sample,1.0,1.0061349693251533
2026-05-22,F,13.79,14.95,13.77,14.945,390,sip,570,13.79,14.95,13.77,14.93,109712162,13.67,2026-05-21,sample,1.0,0.9989963198394112
2026-05-22,BETR,25.17,26.6,24.785,25.63,274,sip,570,25.17,26.6,24.785,25.61,441392,25.03,2026-05-21,sample,1.0,0.999219664455716
2026-05-22,AKTS,19.46,20.53,19.2,20.34,143,sip,570,19.46,20.53,19.2,20.34,129761,19.12,2026-05-21,sample,1.0,1.0
2026-05-22,ADIL,2.26,2.365,2.0001,2.083,80,cache,570,2.26,2.365,2.0001,2.08,144683,2.3,2026-05-21,sample,1.0,0.9985597695631301
2026-05-26,BLDP,5.45,6.32,5.39,5.94,390,cache,570,5.41,6.32,5.39,5.94,16633621,5.54,2026-05-22,book,0.9926605504587156,1.0
2026-05-26,LITZ,15.76,17.86,15.76,17.535,166,cache,570,15.76,17.86,15.76,17.615,365990,16.38,2026-05-22,book,1.0,1.0045623039635014
2026-05-26,RBLU,7.41,7.6,6.5,6.78,175,cache,570,7.41,7.6,6.5,6.83,403889,7.48,2026-05-22,book,1.0,1.0073746312684366
2026-05-26,VNET,9.48,10.3193,9.38,9.915,390,cache,570,9.48,10.3193,9.38,9.92,16142095,9.54,2026-05-22,book,1.0,1.000504286434695
2026-05-26,QSU,18.36,21.14,17.89,19.75,105,cache,571,18.36,21.14,17.89,19.78,111078,17.53,2026-05-22,sample,1.0,1.0015189873417722
2026-05-26,MP,64.71,69.463,63.34,66.96,390,sip,570,64.71,69.463,63.34,66.99,8552730,64.46,2026-05-22,sample,1.0,1.000448028673835
2026-05-26,NTSK,11.77,12.365,11.5963,12.13,387,sip,570,11.77,12.365,11.5963,12.12,4006817,11.75,2026-05-22,sample,1.0,0.9991755976916734
2026-05-26,STXL,39.2,41.76,37.75,40.2,194,sip,570,39.2,41.76,37.75,40.49,245114,37.3,2026-05-22,sample,1.0,1.0072139303482588
2026-05-26,TRDA,6.61,6.84,6.325,6.69,306,sip,570,6.61,6.84,6.325,6.7,513532,6.56,2026-05-22,sample,1.0,1.0014947683109119
2026-05-26,AMWD,39.14,43.75,39.14,42.58,229,cache,570,39.14,43.75,39.14,42.57,882655,38.9,2026-05-22,sample,1.0,0.9997651479567873
2026-05-26,MPLT,28.26,29.73,28.2477,29.49,123,sip,570,28.26,29.73,28.2477,29.46,211969,28.75,2026-05-22,sample,1.0,0.9989827060020346
2026-05-26,AMAU,14.82,15.6289,14.53,15.6289,134,cache,570,14.82,15.6289,14.53,15.6289,159503,14.0762,2026-05-22,sample,1.0,1.0
2026-05-26,SWKS,82.695,84.785,80.0,83.42,389,sip,570,82.695,84.785,80.0,83.42,6020089,82.42,2026-05-22,sample,1.0,1.0
2026-05-26,ODYS,5.15,5.28,5.0,5.11,53,sip,570,5.15,5.28,5.0,5.11,73441,4.97,2026-05-22,sample,1.0,1.0
2026-05-26,CAR,169.95,178.5499,161.44,165.93,286,sip,570,169.95,178.5499,161.44,166.52,913264,167.05,2026-05-22,sample,1.0,1.0035557162658952
2026-05-26,CV,6.68,6.91,6.385,6.63,92,sip,570,6.68,6.91,6.385,6.62,125156,6.64,2026-05-22,sample,1.0,0.9984917043740573
2026-05-26,BOBS,11.66,12.31,11.61,12.13,344,cache,570,11.66,12.31,11.61,12.14,1211457,11.55,2026-05-22,sample,1.0,1.0008244023083264
2026-05-26,MNRO,17.0,17.29,16.41,16.59,380,cache,570,17.0,17.29,16.41,16.56,1779754,16.75,2026-05-22,sample,1.0,0.9981916817359855
2026-05-26,JBIO,21.55,22.81,21.51,21.7,288,sip,570,21.55,22.81,21.51,21.71,606403,22.21,2026-05-22,sample,1.0,1.0004608294930877
2026-05-26,ASMB,28.33,29.05,27.41,28.685,146,sip,570,28.33,29.05,27.41,28.75,244657,28.34,2026-05-22,sample,1.0,1.0022659926791007
2026-05-26,SHIM,3.75,4.175,3.75,3.85,110,cache,570,3.75,4.175,3.75,3.83,190407,3.7,2026-05-22,sample,1.0,0.9948051948051948
2026-05-26,IONZ,2.37,2.65,2.315,2.42,384,cache,570,2.37,2.65,2.315,2.41,17452257,2.42,2026-05-22,sample,1.0,0.9958677685950414
