Index,day,symbol,entry_m,exit_m,entry,stop,target,r_pct,rr,why,level,dist_open_pct,rv_profile,adv20,is_wrapper,price,split,wk
17619,2025-11-07,AEVA,577,673,13.078,12.575,14.084,3.846153846153847,-1.025,stop,13.0612,6.275020341741255,2.308368284372771,2061347.85,0,13.078,TRAIN,2025-11-01/2025-11-07
17749,2025-11-07,UAMY,577,590,7.0,6.745,7.51,3.6428571428571415,2.0,target,7.0,5.421686746987953,1.998872075688651,24389579.8,0,7.0,TRAIN,2025-11-01/2025-11-07
17747,2025-11-07,TSDD,579,582,10.0193,9.79,10.4779,2.288583034742949,-1.042695159180116,stop,10.06,5.672268907563027,2.9879595239623007,14061134.25,1,10.0193,TRAIN,2025-11-01/2025-11-07
17748,2025-11-07,TSLQ,579,597,24.135,23.58,25.245000000000008,2.29956494717217,-1.0424864864864845,stop,24.25,5.710549258936348,3.4200805923024773,32888128.5,1,24.135,TRAIN,2025-11-01/2025-11-07
17675,2025-11-07,GTN,583,955,4.65,4.49,4.970000000000001,3.440860215053766,1.1999999999999944,eod,4.66,9.64705882352941,4.796365485758387,982139.5,0,4.65,TRAIN,2025-11-01/2025-11-07
17629,2025-11-07,ARKO,590,955,4.22,4.06,4.54,3.7914691943128,0.406250000000002,eod,4.205,5.3884711779448535,1.3423677356617685,393670.8,0,4.22,TRAIN,2025-11-01/2025-11-07
17637,2025-11-07,BLNK,597,809,1.475,1.44,1.5450000000000004,2.3728813559322126,2.0,target,1.48,7.636363636363641,2.7673378747784567,4020930.95,0,1.475,TRAIN,2025-11-01/2025-11-07
17728,2025-11-07,RGTZ,673,856,19.15,18.66,20.129999999999995,2.558746736292421,-1.0380816326530624,stop,19.05,5.598669623059882,1.2186067342412925,29826914.45,1,19.15,TRAIN,2025-11-01/2025-11-07
17780,2025-11-10,ECX,577,645,2.43,2.355,2.5800000000000005,3.086419753086427,-1.0314000000000014,stop,2.45,5.150214592274693,1.4927161276394507,6547695.05,0,2.43,TRAIN,2025-11-08/2025-11-14
17812,2025-11-10,OPAD,578,632,1.946,1.88,2.0780000000000003,3.391572456320661,-1.02848484848485,stop,1.955,5.107526881720426,2.9894209825298943,1893677.75,0,1.946,TRAIN,2025-11-08/2025-11-14
17797,2025-11-10,LLYX,579,613,21.46,21.06,22.260000000000005,1.863932898415667,2.0,target,21.38,5.113077679449352,4.471851505827758,1456331.9,1,21.46,TRAIN,2025-11-08/2025-11-14
17796,2025-11-10,ISOU,582,660,8.74,8.58,9.06,1.8306636155606424,-1.0536250000000016,stop,8.71,6.090133982947621,4.780202251115495,123969.65,0,8.74,TRAIN,2025-11-08/2025-11-14
17772,2025-11-10,BOXL,614,759,1.3,1.2493,1.4014,3.899999999999997,-1.024641025641026,stop,1.3,5.691056910569103,2.595817107229648,203614.65,0,1.3,TRAIN,2025-11-08/2025-11-14
17841,2025-11-10,UPLD,633,647,1.9,1.88,1.94,1.0526315789473697,-1.0940000000000052,stop,1.9,9.826589595375722,3.4863613320880287,146401.8,0,1.9,TRAIN,2025-11-08/2025-11-14
17801,2025-11-10,MPL,647,656,10.8999,10.5768,11.5461,2.964247378416317,-1.0327353760445708,stop,10.8578,5.415533980582499,3.1320092354484146,406565.5384615384,1,10.8999,TRAIN,2025-11-08/2025-11-14
17793,2025-11-10,IONZ,650,749,3.9989,3.9314,4.1339,1.6879641901522893,-1.058242962962962,stop,4.02,10.136986301369856,1.0225547718403798,52872686.7,1,3.9989,TRAIN,2025-11-08/2025-11-14
17865,2025-11-11,FOSL,581,588,2.05,2.015,2.119999999999999,1.7073170731707172,-1.057571428571432,stop,2.06,5.102040816326525,2.5521816361480294,1555355.6,0,2.05,TRAIN,2025-11-08/2025-11-14
17909,2025-11-11,ZNTL,582,629,1.305,1.27,1.3749999999999998,2.6819923371647447,2.0,target,1.3154,5.231999999999992,2.937859376369404,780449.2,0,1.305,TRAIN,2025-11-08/2025-11-14
17884,2025-11-11,ORGO,586,622,6.85,6.691,7.167999999999999,2.321167883211676,-1.0420817610062894,stop,6.858,5.833333333333313,1.4243078271193208,2549005.6,0,6.85,TRAIN,2025-11-08/2025-11-14
17885,2025-11-11,OSCX,586,635,11.62,11.37,12.12,2.151462994836489,-1.0454799999999975,stop,11.7,5.786618444846292,2.3031937313275765,275116.7,1,11.62,TRAIN,2025-11-08/2025-11-14
17856,2025-11-11,CERS,589,666,1.69,1.65,1.77,2.3668639053254457,-1.0412499999999982,stop,1.6986,6.830188679245275,1.969811485581029,1206575.1,0,1.69,TRAIN,2025-11-08/2025-11-14
17858,2025-11-11,CLDX,626,880,23.485,23.13,24.195,1.511603150947415,2.0,target,23.455,5.273788150807879,1.84835999142154,859474.65,0,23.485,TRAIN,2025-11-08/2025-11-14
17901,2025-11-11,TBPH,631,701,17.575,17.36,18.005,1.2233285917496437,2.0,target,17.56,12.780989081567109,4.834309829947401,309186.25,0,17.575,TRAIN,2025-11-08/2025-11-14
17887,2025-11-11,POWW,639,692,1.78,1.7454,1.8492,1.9438202247190992,-1.2063583815028946,stop,1.78,5.3254437869822535,1.510604121181598,379286.75,0,1.78,TRAIN,2025-11-08/2025-11-14
17954,2025-11-12,PALI,577,685,1.92,1.88,2.0,2.0833333333333357,-1.0470000000000026,stop,1.92,5.494505494505497,1.9936972229329557,4493209.85,0,1.92,TRAIN,2025-11-08/2025-11-14
17930,2025-11-12,FNKO,580,707,3.7856,3.7,3.9568,2.2612003381234125,-1.0432242990654184,stop,3.8,6.145251396648033,3.567277618832387,1020161.7,0,3.7856,TRAIN,2025-11-08/2025-11-14
17927,2025-11-12,DVLT,581,611,1.5306,1.495,1.6017999999999997,2.325885273748847,2.0,target,1.55,5.442176870748305,2.045639837557863,63625154.15,0,1.5306,TRAIN,2025-11-08/2025-11-14
17966,2025-11-12,STEX,583,586,4.31,4.1674,4.595199999999999,3.308584686774939,-1.029224403927069,stop,4.32,5.365853658536612,1.6827508140983218,866111.6,0,4.31,TRAIN,2025-11-08/2025-11-14
17941,2025-11-12,JOBX,586,607,31.93,31.17,33.45,2.380206702160971,-1.0410131578947364,stop,31.82,5.224867724867721,1.2095139523523333,374514.4,1,31.93,TRAIN,2025-11-08/2025-11-14
17945,2025-11-12,LXRX,607,608,1.6399,1.62,1.6796999999999995,1.2134886273553147,-1.081407035175878,stop,1.6399,5.121794871794871,3.01791010480746,2192160.15,0,1.6399,TRAIN,2025-11-08/2025-11-14
17961,2025-11-12,SKYE,608,617,1.58,1.5574,1.6252000000000004,1.430379746835454,-1.06891150442478,stop,1.58,5.3333333333333455,2.733878444351745,460902.55,0,1.58,TRAIN,2025-11-08/2025-11-14
17949,2025-11-12,NUAI,611,614,4.82,4.67,5.120000000000001,3.112033195020754,-1.031133333333333,stop,4.82,8.803611738149009,1.6013130521055603,21962131.25,0,4.82,TRAIN,2025-11-08/2025-11-14
17998,2025-11-13,IONZ,579,645,5.23,5.08,5.530000000000001,2.868068833652014,2.0,target,5.26,6.693711967545646,3.022429224965252,42911079.25,1,5.23,TRAIN,2025-11-08/2025-11-14
17999,2025-11-13,IRWD,579,598,3.265,3.15,3.495000000000001,3.522205206738138,2.0,target,3.28,7.540983606557372,4.491922749342288,2786746.5,0,3.265,TRAIN,2025-11-08/2025-11-14
18009,2025-11-13,QBTZ,580,587,20.91,20.51,21.71,1.9129603060736424,-1.0512750000000042,stop,21.3,8.618052014278433,3.550516007070786,5389301.15,1,20.91,TRAIN,2025-11-08/2025-11-14
18014,2025-11-13,SMCZ,581,597,5.41,5.345,5.540000000000001,1.201478743068399,2.0,target,5.4495,5.202702702702711,4.530693419654579,10085597.45,1,5.41,TRAIN,2025-11-08/2025-11-14
17977,2025-11-13,ACVA,590,930,6.165,5.985,6.525,2.919708029197076,0.8333333333333366,eod,6.195,5.000000000000004,4.067051439312785,5642267.5,0,6.165,TRAIN,2025-11-08/2025-11-14
17988,2025-11-13,CURV,597,713,1.26,1.21,1.36,3.968253968253972,2.0,target,1.26,9.565217391304358,2.4265484558293213,380343.35,0,1.26,TRAIN,2025-11-08/2025-11-14
17997,2025-11-13,IFRX,599,603,1.5,1.4599,1.5802,2.6733333333333347,-1.0364064837905227,stop,1.5197,7.02112676056339,2.7303139997958183,7283181.55,0,1.5,TRAIN,2025-11-08/2025-11-14
18008,2025-11-13,PLTZ,604,616,6.7,6.575,6.95,1.8656716417910448,-1.0525999999999982,stop,6.7232,5.214397496087653,2.580193971424378,22064388.45,1,6.7,TRAIN,2025-11-08/2025-11-14
18083,2025-11-14,COGT,577,583,33.85,33.22,35.11000000000001,1.861152141802076,2.0,target,33.74,5.240174672489073,1.8361281066930453,4551779.35,0,33.85,TRAIN,2025-11-08/2025-11-14
18141,2025-11-14,IMNM,577,594,16.96,16.425,18.03,3.154481132075472,2.0,target,16.94,5.152079453755443,1.2658220715750297,1331071.75,0,16.96,TRAIN,2025-11-08/2025-11-14
18177,2025-11-14,MULL,577,586,68.04,65.77,72.58000000000003,3.33627278071724,2.0,target,67.89,5.427440018634999,3.679587098300773,338095.0,1,68.04,TRAIN,2025-11-08/2025-11-14
18256,2025-11-14,TBH,577,955,1.0764,1.03,1.1692,4.310665180230397,0.5086206896551738,eod,1.07,5.940594059405946,1.2014459987466262,1097677.3,0,1.0764,TRAIN,2025-11-08/2025-11-14
18052,2025-11-14,ASPI,583,643,8.08,7.87,8.5,2.5990099009900987,2.0,target,8.1,5.1948051948051965,3.839917419250884,7824777.65,0,8.08,TRAIN,2025-11-08/2025-11-14
18024,2025-11-14,AAOI,586,955,20.8,20.175,22.05,3.004807692307692,0.871999999999997,eod,20.69,5.346232179226074,2.5917385031491387,5826318.55,0,20.8,TRAIN,2025-11-08/2025-11-14
18069,2025-11-14,BMNU,594,601,10.59,10.37,11.03,2.077431539187919,-1.0471363636363635,stop,10.73,5.402750491159147,4.267006815274725,10125419.8,1,10.59,TRAIN,2025-11-08/2025-11-14
18206,2025-11-14,ORCX,601,643,22.66,22.07,23.84,2.6037069726390105,2.0,target,22.7291,6.210747663551408,4.202633871672978,1744529.45,1,22.66,TRAIN,2025-11-08/2025-11-14
18297,2025-11-17,ANRO,577,582,13.55,13.2,14.250000000000004,2.583025830258313,-1.1301931428571377,stop,13.5,5.1401869158878455,1.3082885369412087,1465808.15,0,13.55,TRAIN,2025-11-15/2025-11-21
18298,2025-11-17,ASST,579,604,1.1,1.0701,1.1598000000000002,2.7181818181818214,-1.0357892976588616,stop,1.11,5.714285714285716,1.1674670932283355,191734183.6,0,1.1,TRAIN,2025-11-15/2025-11-21
18294,2025-11-17,ALXO,581,615,1.5,1.45,1.6,3.333333333333336,2.0,target,1.5,7.913669064748219,3.875547344722048,392976.75,0,1.5,TRAIN,2025-11-15/2025-11-21
18296,2025-11-17,ANNX,581,643,2.825,2.74,2.995,3.0088495575221224,2.0,target,2.825,5.018587360594795,3.081103483286307,2077015.6,0,2.825,TRAIN,2025-11-15/2025-11-21
18307,2025-11-17,CHAI,582,603,2.3293,2.26,2.4679,2.9751427467479563,2.0,target,2.34,5.405405405405395,2.734889999907492,313486.1,0,2.3293,TRAIN,2025-11-15/2025-11-21
18368,2025-11-17,PGNY,604,627,26.81,26.465,27.5,1.2868332711674706,-1.0767101449275416,stop,26.84,5.254901960784308,3.027623399151287,1594908.9,0,26.81,TRAIN,2025-11-15/2025-11-21
18343,2025-11-17,JKS,605,619,28.57,27.7801,30.1498,2.7647882394119683,2.0,target,28.62,5.181918412348407,2.8072525786588525,765730.15,0,28.57,TRAIN,2025-11-15/2025-11-21
18381,2025-11-17,SLDB,616,620,4.625,4.49,4.895,2.9189189189189144,-1.0332592592592569,stop,4.62,6.084959816303082,1.305561569042064,1204987.65,0,4.625,TRAIN,2025-11-15/2025-11-21
18421,2025-11-18,BW,577,955,6.63,6.35,7.19,4.223227752639521,0.1607142857142853,eod,6.6,5.600000000000005,1.3965714016531556,5914198.15,0,6.63,TRAIN,2025-11-15/2025-11-21
18428,2025-11-18,CONL,577,603,21.58,20.722,23.295999999999992,3.975903614457817,-1.0241515151515144,stop,21.575,5.141325536062369,3.3638380311850566,6549483.0,1,21.58,TRAIN,2025-11-15/2025-11-21
18451,2025-11-18,IOVA,577,603,2.533,2.45,2.6989999999999994,3.2767469403868827,-1.0295180722891577,stop,2.54,6.276150627615063,2.737135942178426,21123174.45,0,2.533,TRAIN,2025-11-15/2025-11-21
18510,2025-11-18,UAMY,577,602,7.1401,6.93,7.560300000000002,2.9425358188260757,-1.0329842931937157,stop,7.18,5.588235294117649,1.3021483972661554,16566237.8,0,7.1401,TRAIN,2025-11-15/2025-11-21
18513,2025-11-18,UVIX,604,607,12.3904,12.11,12.9512,2.2630423553719026,-1.0431883024251063,stop,12.3893,5.351190476190482,2.2880954238674724,31686187.5,1,12.3904,TRAIN,2025-11-15/2025-11-21
18400,2025-11-18,ANNX,606,705,3.22,3.135,3.390000000000001,2.6397515527950435,-1.036882352941175,stop,3.215,5.756578947368407,2.141056989177423,2147099.25,0,3.22,TRAIN,2025-11-15/2025-11-21
18491,2025-11-18,QVCGA,606,621,6.75,6.51,7.23,3.555555555555559,-1.4433749999999974,stop,6.75,6.803797468354422,1.0650076457263438,118773.65,0,6.75,TRAIN,2025-11-15/2025-11-21
18449,2025-11-18,IIIV,607,955,25.545,24.6701,27.2948,3.4249363867684486,0.4286204137615726,eod,25.4899,10.155142610198787,4.014526463003053,181171.95,0,25.545,TRAIN,2025-11-15/2025-11-21
18539,2025-11-19,CRCD,577,657,51.94,49.8,56.22,4.120138621486332,2.0,target,51.68,8.639899096068948,4.779582942043216,221755.75,1,51.94,TRAIN,2025-11-15/2025-11-21
18579,2025-11-19,NNVC,579,581,1.45,1.425,1.4999999999999998,1.7241379310344769,2.0,target,1.48,5.714285714285716,4.231463768837933,464697.35,0,1.45,TRAIN,2025-11-15/2025-11-21
18591,2025-11-19,PPTA,579,662,24.84,24.06,26.4,3.140096618357493,-1.030846153846152,stop,24.99,5.710659898477144,4.567137641122233,3009204.25,0,24.84,TRAIN,2025-11-15/2025-11-21
18593,2025-11-19,QSI,580,650,1.335,1.3,1.4049999999999998,2.621722846441941,-1.0371428571428596,stop,1.335,5.118110236220463,3.840493549654944,8308853.95,0,1.335,TRAIN,2025-11-15/2025-11-21
18568,2025-11-19,LUXE,581,594,9.235,9.03,9.645,2.2198159177043864,-1.044048780487801,stop,9.4,8.045977011494276,3.1177887972406517,315784.7,0,9.235,TRAIN,2025-11-15/2025-11-21
18556,2025-11-19,IDR,594,638,36.515,35.61,38.325,2.478433520471042,-1.0393480662983408,stop,36.36,5.238784370477578,1.9254156011010184,560143.9,0,36.515,TRAIN,2025-11-15/2025-11-21
18524,2025-11-19,ALMS,639,650,6.7,6.57,6.96,1.940298507462685,-1.0505384615384612,stop,6.72,5.494505494505497,3.027374715610313,821277.2,0,6.7,TRAIN,2025-11-15/2025-11-21
18538,2025-11-19,CONI,650,746,59.65,58.5,61.95,1.9279128248113973,2.0,target,59.37,5.209994683678887,1.894410332730876,654416.85,1,59.65,TRAIN,2025-11-15/2025-11-21
18702,2025-11-20,RILY,577,689,4.5501,4.42,4.810299999999999,2.859277818069925,-1.033973866256723,stop,4.5678,5.006896551724149,3.8238250973030143,554941.7,0,4.5501,TRAIN,2025-11-15/2025-11-21
18714,2025-11-20,SRFM,577,646,2.48,2.39,2.66,3.6290322580645102,-1.0265555555555568,stop,2.47,5.106382978723412,2.940929090135559,2553223.75,0,2.48,TRAIN,2025-11-15/2025-11-21
18718,2025-11-20,TNYA,577,727,1.23,1.1905,1.3090000000000002,3.211382113821146,-1.0427848101265813,stop,1.23,5.128205128205132,3.54580557265436,3716715.35,0,1.23,TRAIN,2025-11-15/2025-11-21
18646,2025-11-20,DVLT,578,595,1.7301,1.7,1.7903,1.7397838275244215,2.0,target,1.76,5.389221556886237,1.762338146733167,60698226.5,0,1.7301,TRAIN,2025-11-15/2025-11-21
18621,2025-11-20,ANRO,596,726,16.09,15.6,17.07,3.045369794903668,-1.031836734693876,stop,16.09,5.026109660574418,1.0544933814712032,567673.4,0,16.09,TRAIN,2025-11-15/2025-11-21
18641,2025-11-20,CWD,650,695,2.33,2.2669,2.4562,2.708154506437765,-1.3034865293185458,stop,2.33,6.392694063926951,1.5795679569986758,128775.45,0,2.33,TRAIN,2025-11-15/2025-11-21
18648,2025-11-20,EQ,691,693,1.12,1.0941,1.1718000000000002,2.3125000000000027,2.0,target,1.12,8.737864077669922,1.6006743493021385,379326.65,0,1.12,TRAIN,2025-11-15/2025-11-21
18732,2025-11-20,VIXY,693,714,35.16,34.54,36.39999999999999,1.763367463026159,2.0,target,35.16,5.42728635682157,1.9904816768719087,3517026.2,1,35.16,TRAIN,2025-11-15/2025-11-21
18793,2025-11-21,HOVR,579,592,1.265,1.23,1.3349999999999995,2.766798418972326,2.0,target,1.271,5.04132231404959,2.3569376054958995,1327273.15,0,1.265,TRAIN,2025-11-15/2025-11-21
18827,2025-11-21,OPEN,579,635,6.69,6.48,7.11,3.139013452914797,-1.030857142857142,stop,6.72,7.692307692307687,2.593180961347801,147275394.85,0,6.69,TRAIN,2025-11-15/2025-11-21
18830,2025-11-21,PACB,579,618,2.0001,1.945,2.1103000000000005,2.754862256887163,-1.0352994555353916,stop,2.0,8.108108108108091,3.73682882049971,9780298.15,0,2.0001,TRAIN,2025-11-15/2025-11-21
18875,2025-11-21,TNGX,579,626,9.26,9.04,9.7,2.3758099352051905,-1.0410909090909115,stop,9.27,7.540603248259869,2.961741740648381,3268431.5,0,9.26,TRAIN,2025-11-15/2025-11-21
18823,2025-11-21,OKYO,592,608,2.0638,1.99,2.2114000000000003,3.575927899990313,-1.0269647696476956,stop,2.06,8.421052631578952,4.224027866643205,126113.25,0,2.0638,TRAIN,2025-11-15/2025-11-21
18742,2025-11-21,ALMS,608,955,7.29,6.96,7.95,4.526748971193417,-0.1212121212121213,eod,7.247,5.487627365356618,2.7672354881051,940046.45,0,7.29,TRAIN,2025-11-15/2025-11-21
18758,2025-11-21,CD,618,637,9.115,8.94,9.465000000000002,1.919912232583661,-1.0510857142857188,stop,9.13,6.162790697674425,1.6342925779748898,182114.8,0,9.115,TRAIN,2025-11-15/2025-11-21
18877,2025-11-21,TRDA,626,630,9.64,9.5,9.920000000000002,1.4522821576763545,2.0,target,9.64,5.240174672489095,2.326231473284537,297463.55,0,9.64,TRAIN,2025-11-15/2025-11-21
18973,2025-11-24,LABX,577,872,13.615,13.08,14.685,3.929489533602645,-1.024448598130842,stop,13.58,5.516705516705533,2.1950390342065016,760237.05,1,13.615,TRAIN,2025-11-22/2025-11-28
18929,2025-11-24,BTDR,578,955,10.965,10.68,11.535,2.599179206566349,1.9473684210526296,eod,11.01,5.258126195028678,2.461662503837905,9429785.75,0,10.965,TRAIN,2025-11-22/2025-11-28
18993,2025-11-24,NUAI,579,580,3.925,3.8501,4.0748,1.9082802547770688,-1.0514032042723658,stop,4.0,5.263157894736836,3.228755313729711,12535945.3,0,3.925,TRAIN,2025-11-22/2025-11-28
19001,2025-11-24,ONDS,579,599,7.1499,6.95,7.549699999999999,2.795843298507665,2.0,target,7.21,6.342182890855463,2.6424958219146366,111351093.75,0,7.1499,TRAIN,2025-11-22/2025-11-28
18926,2025-11-24,BODI,580,602,8.6802,8.455,9.130599999999998,2.594410267044529,2.0,target,8.68,5.212121212121201,1.8941042729335795,591572.5,0,8.6802,TRAIN,2025-11-22/2025-11-28
18961,2025-11-24,IESC,599,634,393.66,387.245,406.49000000000007,1.6295788243662097,2.0,target,394.26,5.164043744998681,1.5265966440051522,159961.1,0,393.66,TRAIN,2025-11-22/2025-11-28
18894,2025-11-24,ADUR,602,603,12.02,11.8582,12.3436,1.34608985024958,-1.0732892459826993,stop,12.17,6.474190726159224,4.651913485499664,255443.05,0,12.02,TRAIN,2025-11-22/2025-11-28
18991,2025-11-24,NPCE,603,831,15.005,14.73,15.555,1.8327224258580497,2.0,target,15.0,5.337078651685401,1.123023955388162,255330.5,0,15.005,TRAIN,2025-11-22/2025-11-28
19105,2025-11-25,NAK,581,585,1.665,1.6106,1.7738,3.267267267267268,-1.029606617647059,stop,1.66,5.063291139240489,4.69462023777102,8151127.9,0,1.665,TRAIN,2025-11-22/2025-11-28
19127,2025-11-25,ULCC,586,588,4.1025,4.06,4.187500000000001,1.035953686776366,-1.095529411764704,stop,4.105,5.25641025641026,2.7824294293416867,4018212.3,0,4.1025,TRAIN,2025-11-22/2025-11-28
19125,2025-11-25,SOXS,587,594,4.3786,4.26,4.615799999999999,2.708628328689532,-1.0359190556492444,stop,4.38,5.288461538461542,2.4082958121816977,350980041.75,1,4.3786,TRAIN,2025-11-22/2025-11-28
19097,2025-11-25,IONZ,590,591,5.0801,4.99,5.260299999999999,1.7735871341115257,-1.0553829078801364,stop,5.09,8.297872340425517,1.656390704646863,32378692.15,1,5.0801,TRAIN,2025-11-22/2025-11-28
19115,2025-11-25,QBTZ,590,591,22.78,22.035,24.270000000000003,3.270412642669012,-1.0295771812080523,stop,22.69,6.326148078725402,2.012015505886732,3890372.7,1,22.78,TRAIN,2025-11-22/2025-11-28
19079,2025-11-25,CAPR,591,605,4.7401,4.578,5.064299999999999,3.419759076812719,-1.0282418260333157,stop,4.74,6.516853932584277,4.234863885232032,1907295.6,0,4.7401,TRAIN,2025-11-22/2025-11-28
19074,2025-11-25,ANVS,592,605,4.31,4.1984,4.533199999999998,2.589327146171677,-1.1128136200716885,stop,4.32,5.882352941176472,1.0210823765070975,3428080.85,0,4.31,TRAIN,2025-11-22/2025-11-28
19117,2025-11-25,RDTL,592,633,41.1366,39.69,44.02980000000001,3.516576479339575,2.0,target,41.13,5.977840762690034,4.352584605322098,721969.05,1,41.1366,TRAIN,2025-11-22/2025-11-28
19149,2025-11-26,CD,579,590,10.465,10.21,10.974999999999998,2.436693741041558,-1.0400392156862774,stop,10.51,5.840886203423978,3.592827547761795,272668.25,0,10.465,TRAIN,2025-11-22/2025-11-28
19186,2025-11-26,NAVN,583,955,15.8,15.25,16.900000000000002,3.481012658227853,1.2363636363636343,eod,15.8,5.827193569993305,1.4978764789756598,1964347.5555555555,0,15.8,TRAIN,2025-11-22/2025-11-28
19139,2025-11-26,ARWR,586,658,51.2975,49.7714,54.3497,2.974998781617037,2.0,target,51.17,7.99915576192487,4.377370246518061,2190472.65,0,51.2975,TRAIN,2025-11-22/2025-11-28
19166,2025-11-26,HSDT,586,602,3.85,3.73,4.09,3.11688311688312,-1.0310833333333334,stop,3.83,5.509641873278248,2.111120313105503,727250.7,0,3.85,TRAIN,2025-11-22/2025-11-28
19137,2025-11-26,APPX,590,599,29.2797,28.73,30.379099999999998,1.8774099461401512,-1.0522648717482257,stop,29.34,5.161290322580658,2.26499073028576,745490.65,1,29.2797,TRAIN,2025-11-22/2025-11-28
19188,2025-11-26,OVID,604,606,1.605,1.57,1.6749999999999998,2.180685358255446,-1.044857142857145,stop,1.6097,5.901315789473682,4.264092561400288,1472739.35,0,1.605,TRAIN,2025-11-22/2025-11-28
19182,2025-11-26,MOB,614,616,6.425,6.35,6.575,1.167315175097279,2.0,target,6.47,7.296849087893853,2.0914755654064474,323709.7,0,6.425,TRAIN,2025-11-22/2025-11-28
19173,2025-11-26,IRWD,616,624,3.5253,3.4,3.775900000000001,3.554307434828247,2.0,target,3.505,5.255255255255253,2.4453271421846843,3609632.35,0,3.5253,TRAIN,2025-11-22/2025-11-28
19277,2025-11-28,SLS,577,958,1.5401,1.4846,1.6511000000000002,3.603662099863652,1.2594594594594584,eod,1.5446,5.074829931972791,1.230576555625332,3621879.5,0,1.5401,TRAIN,2025-11-22/2025-11-28
19238,2025-11-28,CORD,582,633,52.4041,51.44,54.3323,1.839741546940033,-1.0533554610517577,stop,52.71,5.020920502092063,2.5934483341590133,297229.75,1,52.4041,TRAIN,2025-11-22/2025-11-28
19256,2025-11-28,HYMC,582,751,11.1867,10.93,11.7001,2.294689229173933,2.0,target,11.25,5.435801312089983,4.169298140819709,1533915.25,0,11.1867,TRAIN,2025-11-22/2025-11-28
19276,2025-11-28,SLNH,585,595,1.63,1.58,1.7299999999999995,3.0674846625766765,2.0,target,1.64,5.806451612903207,4.119805414771179,5721811.5,0,1.63,TRAIN,2025-11-22/2025-11-28
19242,2025-11-28,CRML,597,957,8.2,7.91,8.779999999999998,3.5365853658536484,0.4137931034482805,eod,8.2,5.128205128205132,3.1596461573530874,8525576.15,0,8.2,TRAIN,2025-11-22/2025-11-28
