Index,day,symbol,entry_m,filled,exit_m,why,rr,r_pct,rv_profile,rv_clock,price,adv20,is_wrapper,dist_open_pct,split,wk
24466,2026-06-22,BTGO,576,1,678.0,stop,-1.0216877249947063,4.40766978722345,2.21403405928284,1.1552509550190468,6.4283399999999995,2459674.75,0.0,5.7618811881188,TEST,2026-06-20/2026-06-26
24456,2026-06-22,ASTN,577,1,809.0,target,2.0,4.108375858520148,1.1169459435440157,0.4530068582185181,6.54906,9775730.05,1.0,5.998863636363616,TEST,2026-06-20/2026-06-26
24482,2026-06-22,DLLL,578,1,588.0,stop,-1.0231329272451455,4.143716134565166,3.0535010636306854,3.078473918911988,205.22400000000002,582720.65,1.0,8.758072660589455,TEST,2026-06-20/2026-06-26
24474,2026-06-22,COHH,592,1,656.0,stop,-1.1242240148723566,3.8862219286487476,4.521915640072732,2.1455003411984666,15.502460000000001,251406.55,1.0,5.86458904109588,TEST,2026-06-20/2026-06-26
24559,2026-06-22,SY,683,1,955.0,eod,-0.3936944219886814,3.112967763041999,2.400726711488807,2.51020753959637,1.58948,945009.8,0.0,12.39290780141844,TEST,2026-06-20/2026-06-26
24566,2026-06-22,WYHG,719,1,955.0,eod,0.5518044237485482,4.06607971220297,2.4526202706630627,1.968785855485976,6.3378,237422.6,0.0,29.220858895705515,TEST,2026-06-20/2026-06-26
24469,2026-06-22,CD,734,1,745.0,stop,-1.0933424419326758,3.0959311827295366,1.4939221075428004,1.8156958214032195,5.20102,217500.0,0.0,6.697736625514383,TEST,2026-06-20/2026-06-26
24589,2026-06-23,ASTY,576,1,595.0,target,2.0,3.876000502560849,1.5082673057836138,0.5648304371751188,10.82456,225887.75,1.0,5.085491723466395,TEST,2026-06-20/2026-06-26
24637,2026-06-23,FATE,576,1,748.0,stop,-1.0241898934964877,3.9698460818797625,1.2389928005433362,1.317597677026133,2.22326,4200788.5,0.0,5.553809523809505,TEST,2026-06-20/2026-06-26
24706,2026-06-23,QBTS,577,1,710.0,stop,-1.0238014087707343,4.0320290240126155,3.539752452123933,2.0142035494323918,26.196240000000003,41904373.5,0.0,8.418929016189281,TEST,2026-06-20/2026-06-26
24616,2026-06-23,CIFG,578,1,585.0,target,2.0,3.2846559243188604,1.0267364287365042,0.4113649885702943,16.36762,189526.25,1.0,5.0116473616473645,TEST,2026-06-20/2026-06-26
24588,2026-06-23,ASTX,585,1,730.0,target,2.0,3.9248776902181404,2.195774229939431,1.2941960536833077,20.483970799999998,7998776.5,1.0,9.388780931976392,TEST,2026-06-20/2026-06-26
24644,2026-06-23,GALT,595,1,625.0,target,2.0,2.258688670651679,3.1054163775045938,3.87762299418092,3.00794,319186.4,0.0,10.663099630996298,TEST,2026-06-20/2026-06-26
24604,2026-06-23,BTQ,637,1,653.0,stop,-1.0334139599170693,2.9057975380043026,1.81808150339714,1.3480356564084968,4.9797,5767925.3,0.0,10.822544642857125,TEST,2026-06-20/2026-06-26
24767,2026-06-23,WYY,773,1,781.0,stop,-1.3066313932980589,3.8870226914375827,2.437100283166822,2.911493408506157,14.587,160833.0,0.0,7.252949852507351,TEST,2026-06-20/2026-06-26
24773,2026-06-24,ABCL,577,1,582.0,stop,-1.0488842975206605,2.0046388336646714,3.343209453865558,2.8642531321339755,6.036,6477348.15,0.0,6.702127659574453,TEST,2026-06-20/2026-06-26
24826,2026-06-24,MYGN,577,1,955.0,eod,1.4479939844011898,4.4215997545024015,2.0431175629977982,9.279448829894047,4.8965038000000005,1686105.8,0.0,5.44064578833694,TEST,2026-06-20/2026-06-26
24846,2026-06-24,RGTZ,577,1,906.0,target,2.0,4.538773027557034,1.3254484064385477,0.7169086552908898,3.55118,24764515.6,1.0,5.062017804154273,TEST,2026-06-20/2026-06-26
24802,2026-06-24,ECX,578,1,798.0,stop,-1.0222923842326843,4.293248771831816,3.162306832548459,2.0411164461360984,1.21726,3242103.15,0.0,10.329999999999972,TEST,2026-06-20/2026-06-26
24798,2026-06-24,DFH,582,1,679.0,target,2.0,1.7224036878327038,2.242010610507424,9.908553546592485,16.270239200000002,627600.65,0.0,7.286505291005296,TEST,2026-06-20/2026-06-26
24854,2026-06-24,SNWV,680,1,902.0,stop,-1.1658562000694632,1.9534669118395342,1.0074681866799045,2.671739168664599,8.84274,168156.1,0.0,7.385749086479865,TEST,2026-06-20/2026-06-26
24817,2026-06-24,LFS,837,1,840.0,stop,-1.0395694360218346,2.4649097893840137,1.8587100323117764,1.2763912022847348,2.6759600000000003,1933155.2,0.0,10.247107438016537,TEST,2026-06-20/2026-06-26
24824,2026-06-24,MNPR,910,1,918.0,stop,-1.2552626979966055,1.4332285977184636,1.4197941678696224,4.810703594555174,87.83386,134157.3,0.0,6.742966845441223,TEST,2026-06-20/2026-06-26
24895,2026-06-25,HOOZ,578,1,955.0,eod,1.1337027444347727,4.2123601162067805,2.407129294674644,1.442880402300034,13.963179400000001,287218.6,1.0,6.596781776416516,TEST,2026-06-20/2026-06-26
24909,2026-06-25,MSTZ,578,1,591.0,target,2.0,3.4657076341288238,2.837770573759871,1.1243059153691652,15.331339400000001,22938819.6,1.0,6.150136805555539,TEST,2026-06-20/2026-06-26
24916,2026-06-25,PLTZ,579,1,955.0,eod,0.7020086033037476,2.0237186115536696,4.003675047663636,2.9049459358159053,42.38781000000001,568728.9,1.0,5.521610486891393,TEST,2026-06-20/2026-06-26
24872,2026-06-25,APLZ,580,1,586.0,target,2.0,2.4744917807594446,1.6402568646880409,0.8484181446628141,14.90892,809861.5,1.0,6.023252496433673,TEST,2026-06-20/2026-06-26
24913,2026-06-25,OKLS,586,1,599.0,target,2.0,2.4524183569909064,1.2159427265383225,0.4258340750442568,24.455859999999998,453804.7,1.0,9.193596059113297,TEST,2026-06-20/2026-06-26
24917,2026-06-25,PSNL,622,1,708.0,stop,-1.0364673555940493,2.6689900692078528,2.86043996059781,3.818829123491969,12.544820000000001,3289414.9,0.0,6.536712095400343,TEST,2026-06-20/2026-06-26
24923,2026-06-25,RFL,643,1,653.0,stop,-1.0461360718870354,2.1215174705193696,2.443188780109509,2.0596843633892306,2.9375200000000006,280327.9,0.0,6.889051094890486,TEST,2026-06-20/2026-06-26
24938,2026-06-25,VNCE,658,1,669.0,stop,-1.081383519837233,1.2138350024079134,1.8794919094441829,1.1739276276678536,8.0983,300713.95,0.0,7.226427622841958,TEST,2026-06-20/2026-06-26
25026,2026-06-26,LXRX,576,1,955.0,eod,1.2505439850792597,4.022406441852045,2.9934541953684874,6.303600823970703,2.3993100000000003,2311807.6,0.0,5.149670329670308,TEST,2026-06-20/2026-06-26
25069,2026-06-26,SATG,576,1,737.0,target,2.0,2.634194831013922,1.56829029104659,0.6409081526524498,10.06,1011782.75,0.0,7.158119658119655,TEST,2026-06-20/2026-06-26
25084,2026-06-26,STTK,576,1,657.0,stop,-1.0234508464047196,4.089837968991161,1.3378176051010726,0.7198351998135012,6.29756,1185238.85,0.0,6.963884156729128,TEST,2026-06-20/2026-06-26
24969,2026-06-26,CEPT,577,1,908.0,stop,-1.0225612376450373,4.244259215350123,3.116012914627317,52.29315902578792,10.965400000000002,925428.65,0.0,5.223291626563986,TEST,2026-06-20/2026-06-26
25044,2026-06-26,OMER,662,1,671.0,stop,-1.0426740286355038,2.2896903062132488,4.9687532017002,5.816171313966066,8.852699399999999,1969470.95,0.0,16.28853359683793,TEST,2026-06-20/2026-06-26
25032,2026-06-26,MTEK,685,1,709.0,stop,-1.0254736842105248,3.777335984095435,3.640419837354416,5.431137739178299,1.2575,1021543.65,0.0,21.723300970873783,TEST,2026-06-20/2026-06-26
25073,2026-06-26,SKYQ,794,1,803.0,stop,-1.020884203480588,4.569506040679002,1.1579769313526227,1.1706762665258137,3.2695,17732958.25,0.0,6.877049180327854,TEST,2026-06-20/2026-06-26
25005,2026-06-26,HERE,925,1,955.0,eod,1.3861326646377323,4.4709255564714026,1.297866456065419,1.3086252447155784,2.0621994,150240.3,0.0,7.6465811518324545,TEST,2026-06-20/2026-06-26
25142,2026-06-29,EDIT,576,1,955.0,eod,1.0701412566975175,4.041099935043208,4.687751959196627,4.445881050645281,3.04818,2857668.7,0.0,5.8916376306620055,TEST,2026-06-27/2026-07-03
25204,2026-06-29,RBLU,576,1,639.0,target,2.0,3.857378304068552,2.125377450260617,0.7468397409109904,8.3625762,265727.15,1.0,6.619413043478262,TEST,2026-06-27/2026-07-03
25194,2026-06-29,PBF,577,1,955.0,eod,0.007442740244249232,4.211490638053233,3.2886899837971764,152.21345951629854,46.19552000000001,2608037.25,0.0,5.879908045977,TEST,2026-06-27/2026-07-03
25202,2026-06-29,QPUX,577,1,596.0,stop,-1.0721271648966564,3.6677788593773664,4.981258957814797,0.8181870760605959,27.675060000000002,301488.4,1.0,7.615171606864268,TEST,2026-06-27/2026-07-03
25180,2026-06-29,NIXX,598,1,955.0,eod,0.4442518775274381,4.4692881671013,1.5653936334555492,4.5294656543942216,1.5492400000000002,8439857.4,0.0,13.574999999999982,TEST,2026-06-27/2026-07-03
25162,2026-06-29,IXHL,655,1,955.0,eod,0.12994350282486017,3.9098740888005286,2.0805460092933643,1.9720779788583305,3.6216,314879.4,0.0,6.828402366863906,TEST,2026-06-27/2026-07-03
25293,2026-06-30,NBIG,576,1,615.0,target,2.0,4.270147726389399,2.076025245943573,0.8770072806936435,37.564040000000006,1004027.9,1.0,6.975207083690371,TEST,2026-06-27/2026-07-03
25294,2026-06-30,NBIL,576,1,613.0,target,2.0,4.128716075639191,2.1317812249679,1.278317594821925,54.072500000000005,1515060.8,1.0,5.916011787819242,TEST,2026-06-27/2026-07-03
25295,2026-06-30,NEBX,576,1,617.0,target,2.0,4.470350595866537,2.083270213628313,1.1215801951007751,55.86318,1733008.15,1.0,6.392722063037226,TEST,2026-06-27/2026-07-03
25243,2026-06-30,AMDL,577,1,580.0,stop,-1.0414877384196217,2.353620214198689,4.33634203853065,39.012037433593605,77.965,4874902.35,1.0,5.9747784594410325,TEST,2026-06-27/2026-07-03
25240,2026-06-30,AIRJ,580,1,612.0,target,2.0,3.3329435153783233,3.5489869887645904,1.3494531518348027,5.1306,2047004.2,0.0,8.836170212765948,TEST,2026-06-27/2026-07-03
25244,2026-06-30,AMPU,613,1,648.0,stop,-1.1652779491691836,3.0979244506209156,3.484495570088668,1.9901604506848392,6.016383,252409.95,1.0,7.1150267857142735,TEST,2026-06-27/2026-07-03
25266,2026-06-30,DAIC,617,1,623.0,stop,-1.0334569209039541,2.902174581377736,1.0302005991753682,1.4444604379471555,1.9516400000000005,2487207.35,0.0,9.933333333333303,TEST,2026-06-27/2026-07-03
25268,2026-06-30,DMRA,627,1,677.0,stop,-1.0316225124532232,3.065367823627594,1.3421264121812722,6.661498708010333,26.32702,878288.8,0.0,7.311978740801295,TEST,2026-06-27/2026-07-03
25426,2026-07-01,RDTL,576,1,660.0,target,2.0,4.058452939308,4.213426399576083,1.7041909501795067,23.107820000000004,522064.85,1.0,8.113139371187227,TEST,2026-06-27/2026-07-03
25348,2026-07-01,ASST,577,1,955.0,eod,1.3272793647896277,3.828348013850121,2.696069900510708,2.0004364233113376,11.44828,5322269.1,0.0,5.2964944649446455,TEST,2026-06-27/2026-07-03
25353,2026-07-01,BMNG,577,1,673.0,target,2.0,4.451265519602147,4.103672404567782,1.651406501662664,9.72802,954872.55,1.0,5.884388646288197,TEST,2026-06-27/2026-07-03
25406,2026-07-01,MSTU,577,1,603.0,target,2.0,3.4693572668038066,2.656735032818832,1.4577044128261063,1.74038,61766409.8,1.0,5.804268292682924,TEST,2026-06-27/2026-07-03
25356,2026-07-01,CARL,603,1,955.0,eod,0.11848119978991978,4.437897150315644,4.250166673041502,20.28862751394966,11.58409,122187.2,0.0,6.643998153277941,TEST,2026-06-27/2026-07-03
25447,2026-07-01,UNCY,689,1,761.0,stop,-1.0482341069626664,2.031112295300362,3.3926293806447654,4.463336460942514,4.8791,2481022.75,0.0,6.445295404813978,TEST,2026-06-27/2026-07-03
25371,2026-07-01,EDIT,693,1,697.0,stop,-1.067455621301778,1.4608004149019174,1.2005630459415928,1.392139322033367,3.470700000000001,2751092.25,0.0,6.800925925925916,TEST,2026-06-27/2026-07-03
25376,2026-07-01,FDS,711,1,800.0,stop,-1.0652287630048056,1.509917979182975,2.663095345749148,23.144166976060955,250.68514000000002,1000570.85,0.0,12.584490990990972,TEST,2026-06-27/2026-07-03
25467,2026-07-02,BDTX,576,1,582.0,stop,-1.034228541337544,2.8386074530262233,2.5638062901238943,8.406268636435685,2.0069700000000004,2144639.1,0.0,9.343442622950814,TEST,2026-06-27/2026-07-03
25557,2026-07-02,TSDD,580,1,632.0,target,2.0,3.6896021326074746,1.1728660076876165,2.421387613453982,7.11242,29585358.25,1.0,5.05496296296295,TEST,2026-06-27/2026-07-03
25485,2026-07-02,CRMT,581,1,586.0,stop,-1.0236507444168732,4.05667262249291,2.163559944253153,1.1557547575338,3.1789600000000005,4442545.9,0.0,12.39290780141844,TEST,2026-06-27/2026-07-03
25554,2026-07-02,TEMT,581,1,592.0,stop,-1.195622061786431,1.657236427481306,2.5895690898287778,1.0340441734424657,28.75148,365066.9,1.0,6.366382189239328,TEST,2026-06-27/2026-07-03
25563,2026-07-02,VELL,582,1,591.0,target,2.0,3.906721422180521,2.5181642058034948,0.8506004770913866,10.57306,115864.88888888888,1.0,6.265423387096747,TEST,2026-06-27/2026-07-03
25457,2026-07-02,AOUT,586,1,955.0,eod,0.3124199743918011,3.555764648748731,2.035415297407882,2.3696926576544968,13.178600000000001,162634.8,0.0,5.114399999999986,TEST,2026-06-27/2026-07-03
25495,2026-07-02,FUFU,592,1,626.0,stop,-1.049825783972127,1.9675053129498834,3.983611358905886,4.322374329702044,1.4586999999999999,282938.9,0.0,5.387681159420277,TEST,2026-06-27/2026-07-03
25464,2026-07-02,AVD,593,1,599.0,stop,-1.0430677629713645,2.269232501431577,1.6679511561939273,3.054955880832638,3.108540000000001,590259.35,0.0,7.988501742160259,TEST,2026-06-27/2026-07-03
25638,2026-07-06,OMER,576,1,955.0,eod,1.1745504300234533,4.117803301647611,1.1609819300504305,0.9008124373436526,9.93928,2422897.5,0.0,7.131243243243235,TEST,2026-07-04/2026-07-10
25651,2026-07-06,QCML,577,1,955.0,eod,0.40324963072378117,3.451088341744403,3.9111258312657537,1.5005265975815416,19.617,2312208.75,1.0,6.469787697332596,TEST,2026-07-04/2026-07-10
25652,2026-07-06,QCMU,577,1,955.0,eod,0.4697852474663093,3.151053232501036,4.894161987855934,3.44475531858734,24.398819800000002,329170.35,1.0,6.320191870629355,TEST,2026-07-04/2026-07-10
25601,2026-07-06,COHX,579,1,626.0,target,2.0,2.2970610074492877,4.603777292567404,6.011725600020938,41.749,739045.1,1.0,5.995670995670976,TEST,2026-07-04/2026-07-10
25615,2026-07-06,EXYN,636,1,643.0,stop,-1.024419033566949,3.934059874330654,2.423210131804057,2.040889351955998,6.8911,170615.05,0.0,5.700769230769209,TEST,2026-07-04/2026-07-10
25690,2026-07-06,WBX,650,1,673.0,target,2.0,3.3938955385883625,2.197410288454817,10.552265224135873,5.36198,428988.9,0.0,13.744468085106366,TEST,2026-07-04/2026-07-10
25667,2026-07-06,SBTU,701,1,715.0,target,2.0,1.0909666379830563,1.502265991389543,1.3743623665899174,2.02206,160390.15,1.0,6.668253968253968,TEST,2026-07-04/2026-07-10
25670,2026-07-06,SKIL,740,1,881.0,stop,-1.2634875890689858,3.3539844158299865,1.026392288660883,2.225801700093605,7.61542,166759.0,0.0,5.45430555555555,TEST,2026-07-04/2026-07-10
25729,2026-07-07,OPAD,576,1,611.0,stop,-1.0210796630209866,4.52905462845821,1.8880713819267096,0.1280832732903066,5.97564,218499.25,0.0,5.076190476190479,TEST,2026-07-04/2026-07-10
25702,2026-07-07,AXTI,577,1,610.0,stop,-1.034174003049562,2.8430087942819053,2.6960560223011947,7.887386161385418,63.20698,10137137.25,0.0,6.020339838492594,TEST,2026-07-04/2026-07-10
25703,2026-07-07,AXTU,577,1,581.0,target,2.0,4.284540109168333,2.450209473082136,1.1929904357604004,5.6939600000000015,475708.7,1.0,11.532023575638494,TEST,2026-07-04/2026-07-10
25739,2026-07-07,SOC,581,1,733.0,stop,-1.0232637700992135,4.121371064393791,2.97056521489409,1.4150346729501555,4.255380000000001,15232534.15,0.0,6.067249999999991,TEST,2026-07-04/2026-07-10
25725,2026-07-07,MNTS,582,1,595.0,stop,-1.0247721528681935,3.880157024965307,1.466090608870823,0.607286230332062,6.7301400000000005,5264219.2,0.0,5.504245283018872,TEST,2026-07-04/2026-07-10
25726,2026-07-07,NCT,595,1,705.0,stop,-1.020938685208597,4.558158296597228,1.1596905549265395,0.903996110407998,2.77656,411616.55,0.0,13.45409836065572,TEST,2026-07-04/2026-07-10
25745,2026-07-07,WXM,739,1,748.0,stop,-1.0289163306451607,3.342655928833783,1.7632174581482598,0.5229495608126313,2.9677000000000002,128703.5,0.0,9.99442379182156,TEST,2026-07-04/2026-07-10
25738,2026-07-07,SNAL,797,1,803.0,stop,-1.0231711675933282,4.13716050802622,1.5013056892569745,0.0486279326181045,3.65178,481994.6,0.0,15.58380952380951,TEST,2026-07-04/2026-07-10
25777,2026-07-08,CIFR,576,1,674.0,stop,-1.0269517212645194,3.5775972096195057,2.960720849436874,1.451801679393327,21.46804,24582100.0,0.0,5.4385221674876805,TEST,2026-07-04/2026-07-10
25782,2026-07-08,COHX,576,1,612.0,stop,-1.1998706617805641,2.5406787922602065,4.246135649653873,4.516002908908924,36.5178,671575.85,1.0,6.708382180539263,TEST,2026-07-04/2026-07-10
25788,2026-07-08,CRWG,577,1,930.0,target,2.0,3.9216343465383425,2.055453060300749,1.0149575253452396,22.675240000000002,1550590.55,1.0,5.445988805970137,TEST,2026-07-04/2026-07-10
25791,2026-07-08,CWVX,577,1,937.0,target,2.0,4.448443889943435,2.218811551283602,0.8759828110333182,18.69148,1131821.25,1.0,6.24709236031924,TEST,2026-07-04/2026-07-10
25930,2026-07-09,FRVO,576,1,592.0,target,2.0,2.5466939463542415,1.847532453012385,2.082349146596326,24.86832,3148934.25,0.0,5.3277824978759325,TEST,2026-07-04/2026-07-10
25909,2026-07-09,ARMG,578,1,955.0,eod,-0.2335584603284341,3.3185213553429134,3.6905491075252255,1.6466790240859257,33.025974,1596235.05,1.0,5.723188312730776,TEST,2026-07-04/2026-07-10
25948,2026-07-09,NBIZ,578,1,955.0,eod,0.9139862295755942,4.280071781699157,2.0990776171181933,0.9815090392222734,9.094239999999997,4376767.0,1.0,8.458373205741609,TEST,2026-07-04/2026-07-10
25907,2026-07-09,APLZ,580,1,589.0,stop,-1.2242682722863367,2.4110912617600655,1.604452609669537,0.6156840873549629,24.7979,259893.05,1.0,5.477602389078462,TEST,2026-07-04/2026-07-10
25938,2026-07-09,KZIA,590,1,685.0,stop,-1.1344500909718331,2.413394726840785,1.4918102492518606,1.9708985370827927,13.20878,165040.65,0.0,5.270903277378092,TEST,2026-07-04/2026-07-10
25944,2026-07-09,LYEL,593,1,615.0,stop,-1.0261559121506774,3.6824393688248405,1.802036948595043,5.668151836297856,15.975280000000001,264947.85,0.0,5.132937293729367,TEST,2026-07-04/2026-07-10
25999,2026-07-10,SNDG,589,1,686.0,target,2.0,3.7452304804712115,2.2379152457477525,0.954878972600304,16.1966,1528848.65,1.0,5.063760572543918,TEST,2026-07-04/2026-07-10
25992,2026-07-10,NBIZ,595,1,605.0,stop,-1.0441196013289016,2.216331639790881,1.514952299837269,0.7084646247816447,10.18575,4414223.4,1.0,5.6750780437044845,TEST,2026-07-04/2026-07-10
25998,2026-07-10,SNAL,601,1,620.0,target,2.0,4.383224462747326,1.429427067644108,0.0246077723471789,4.2252,455277.8,0.0,5.578947368421061,TEST,2026-07-04/2026-07-10
25982,2026-07-10,CRCD,757,1,771.0,stop,-1.1873384359516443,2.2733774645956246,2.5099292405011253,1.8669282502496904,6.088412600000001,2307721.15,1.0,19.25847347740668,TEST,2026-07-04/2026-07-10
25996,2026-07-10,RPID,760,1,768.0,target,2.0,3.8915677207473585,1.5362433637719386,2.8105742818552644,1.8208600000000004,180977.2,0.0,5.224019011186454,TEST,2026-07-04/2026-07-10
26053,2026-07-13,PLU,576,1,582.0,stop,-1.0238500851788745,4.024131075615272,1.7128769104455293,0.7517821979183087,14.587,315854.75,1.0,6.780469897209973,TEST,2026-07-11/2026-07-17
26015,2026-07-13,ASTN,577,1,755.0,target,2.0,3.352846525698488,1.3200413721107882,0.5770320997792979,5.80462,5461525.8,1.0,5.415482695810536,TEST,2026-07-11/2026-07-17
26036,2026-07-13,IONZ,577,1,710.0,target,2.0,2.3842556173748823,1.2486684693216503,0.9098680930859984,4.1950199999999995,20392724.9,1.0,5.088190954773864,TEST,2026-07-11/2026-07-17
26064,2026-07-13,SLMT,577,1,622.0,stop,-1.1421263554926928,3.940840935694237,3.497062343561657,4.615110900249079,5.382099999999999,109877.75,0.0,6.893426294820704,TEST,2026-07-11/2026-07-17
26060,2026-07-13,RDTL,585,1,589.0,stop,-1.03767072864672,2.5859352409301937,1.9565238485773304,0.7565618484906,27.73542,473090.2,1.0,6.479437812861,TEST,2026-07-11/2026-07-17
26079,2026-07-13,VRXA,589,1,594.0,stop,-1.0220654259401363,4.335493316253104,2.287941655359662,1.3322860101311813,2.40434,1157843.1578947369,0.0,6.540888888888885,TEST,2026-07-11/2026-07-17
26031,2026-07-13,FRMM,597,1,638.0,stop,-1.0538927190179905,1.8217352280768435,3.782379591111101,3.660706827170414,6.52894,329235.7,0.0,10.143316412859548,TEST,2026-07-11/2026-07-17
26020,2026-07-13,CBRG,693,1,696.0,stop,-1.0459128555995647,2.1316118731625746,1.726751083327296,1.101736523492031,5.21108,8570185.0,1.0,6.684599589322371,TEST,2026-07-11/2026-07-17
26110,2026-07-14,HYLN,578,1,787.0,stop,-1.0383585230533774,2.540745745575449,1.9248884550209784,0.7084370417310553,4.11454,4883752.3,0.0,5.456812339331596,TEST,2026-07-11/2026-07-17
26133,2026-07-14,SOXS,582,1,683.0,stop,-1.0329398628170359,2.9463878666535233,3.619792862222402,1.8747469607993037,4.255380000000001,681873398.5,1.0,6.868765743073024,TEST,2026-07-11/2026-07-17
26122,2026-07-14,OTLK,587,1,604.0,stop,-1.0284418796372627,3.3965222748018733,4.827796397848635,2.197045331529135,1.7856499999999997,14336891.15,0.0,14.85967741935481,TEST,2026-07-11/2026-07-17
