day,symbol,split,wk,entry_m,r_pct,price,slip_bps,A_net,A_why,A_xm,B_net,B_why,B_xm,C_net,C_why,C_xm,C_fill
2026-06-26,IMSR,TEST,2026-06-20/2026-06-26,704,5.8870587,6.80034,44.24778761061621,-0.2346522411368885,eod,955,-0.25273170263254907,eod,955,-0.25273170263254907,eod,955,1
2026-06-26,IONL,TEST,2026-06-20/2026-06-26,612,7.5202875,24.718935,123.75735443294732,-1.0206773725264076,eod,955,-1.0186124504564047,eod,955,,nofill,955,0
2026-06-26,IONX,TEST,2026-06-20/2026-06-26,612,7.7240944,46.59938,77.48600947051321,-1.012001694117578,eod,955,-1.0114240570238946,eod,955,,nofill,955,0
2026-06-26,IPWR,TEST,2026-06-20/2026-06-26,605,6.0131855,5.07518,-59.288537549407884,0.14637145873619145,eod,955,0.14637145873619145,eod,955,0.20648276726526638,eod,955,1
2026-06-26,IPX,TEST,2026-06-20/2026-06-26,752,4.2356606,26.41902,167.04631738800214,-0.13570627615584047,eod,955,-0.3469999950655379,eod,955,,nofill,955,0
2026-06-26,IRE,TEST,2026-06-20/2026-06-26,781,11.753413,18.59562,113.26860841423868,-0.23920500158864416,eod,955,-0.2895299122395846,eod,955,,nofill,955,0
2026-06-26,IREG,TEST,2026-06-20/2026-06-26,704,10.573997,14.291145,1.123073063773461,-0.17849196902050235,eod,955,-0.17849196902050235,eod,955,-0.15544215111539506,eod,955,1
2026-06-26,IREN,TEST,2026-06-20/2026-06-26,720,5.916937,47.88322,20.297444490990912,-0.2908303807507724,eod,955,-0.2908303807507724,eod,955,-0.2790103020881199,eod,955,1
2026-06-26,IREX,TEST,2026-06-20/2026-06-26,709,11.12087,25.59656,-45.06269592476575,-0.18188729221276356,eod,955,-0.18188729221276356,eod,955,-0.1592202072905655,eod,955,1
2026-06-26,KEEL,TEST,2026-06-20/2026-06-26,628,6.5834866,5.88761,14.650766609880517,0.3369747292565528,eod,955,0.3369747292565528,eod,955,0.3688399215955665,eod,955,1
2026-06-26,KTUP,TEST,2026-06-20/2026-06-26,571,2.782755,5.63686,320.2846975088947,2.0,target,582,-0.1924999978987417,eod,955,,nofill,955,0
2026-06-26,KVHI,TEST,2026-06-20/2026-06-26,571,1.3863535,9.19751,136.314067611778,-1.2153950247898508,stop,573,-1.122933332343049,stop,573,,nofill,955,0
2026-06-26,LOFF,TEST,2026-06-20/2026-06-26,613,6.005888,20.85237,-19.240019240021056,0.10853442780626454,eod,955,0.10853442780626454,eod,955,0.16673949754339332,eod,955,1
2026-06-26,LYTS,TEST,2026-06-20/2026-06-26,601,8.855523,26.8804,-98.88059701492647,-0.11307376890105661,eod,955,-0.11307376890105661,eod,955,-0.0819999998398526,eod,955,1
2026-06-26,MAAS,TEST,2026-06-20/2026-06-26,602,2.1845639,17.50235,370.20057306590195,-1.1363271800380854,stop,631,-1.0546229496940116,stop,631,,nofill,955,0
2026-06-26,MEI,TEST,2026-06-20/2026-06-26,634,10.823087,18.054,44.44444444444251,0.4400675251382943,eod,955,0.4211312861236116,eod,955,0.4211312861236116,eod,955,1
2026-06-26,MNTS,TEST,2026-06-20/2026-06-26,572,3.8696582,7.28178,227.27272727272486,-1.0765262269933822,stop,944,-1.0514117650911452,stop,944,,nofill,955,0
2026-06-26,MRAL,TEST,2026-06-20/2026-06-26,599,6.4064746,71.030556,82.16801794427519,2.0,target,804,2.0,target,807,,nofill,955,0
2026-06-26,MRAM,TEST,2026-06-20/2026-06-26,630,5.0467644,21.90552,27.472527472527375,-0.026531442577343654,eod,955,-0.026531442577343654,eod,955,-0.02163636393150281,eod,955,1
2026-06-26,MST,TEST,2026-06-20/2026-06-26,597,6.089098,7.08118,332.86118980169863,-1.0482683809654572,stop,879,-1.0329302330970045,stop,879,,nofill,955,0
2026-06-26,MSTX,TEST,2026-06-20/2026-06-26,597,7.372018,7.35199,95.36152796725705,-1.0396944204422727,stop,887,-1.0366329869733668,stop,887,,nofill,955,0
2026-06-26,MTZ,TEST,2026-06-20/2026-06-26,623,4.8843017,404.7807,33.45169371958612,-0.35609551615967366,eod,955,-0.3606145742533726,eod,955,-0.3606145742533726,eod,955,1
2026-06-26,MWH,TEST,2026-06-20/2026-06-26,583,4.304459,36.95052,74.10423452768543,-0.6629410826740227,eod,955,-0.6943673766841704,eod,955,,nofill,955,0
2026-06-26,MXL,TEST,2026-06-20/2026-06-26,600,8.045526,94.75341,-13.760982322431614,0.06389308260075846,eod,955,0.06389308260075846,eod,955,0.10504904292336578,eod,955,1
2026-06-26,NETG,TEST,2026-06-20/2026-06-26,584,5.409748,11.54453,60.81668114682692,1.1887034455376846,eod,955,1.070969728150494,eod,955,,nofill,955,0
2026-06-26,NUVB,TEST,2026-06-20/2026-06-26,572,1.0713128,5.82743,111.87607573149627,-1.2790302582028328,stop,573,-1.7041363093977204,stop,574,,nofill,955,0
2026-06-26,OCC,TEST,2026-06-20/2026-06-26,698,5.6324477,18.37496,-54.58515283843113,-0.0016521604509811133,eod,955,-0.0016521604509811133,eod,955,0.0544489789308934,eod,955,1
2026-06-26,OMCL,TEST,2026-06-20/2026-06-26,576,1.6106248,39.64859,126.48621300278329,-1.1852631197532728,stop,615,-1.1167352914177746,stop,615,,nofill,955,0
2026-06-26,ONDL,TEST,2026-06-20/2026-06-26,571,5.2386518,7.69301,52.151238591915394,0.735971749997661,eod,955,0.6656666558271116,eod,955,0.6656666558271116,eod,955,1
2026-06-26,OPTX,TEST,2026-06-20/2026-06-26,575,3.1985676,9.8294,-153.06122448979664,2.0,target,710,2.0,target,710,2.0,target,707,1
2026-06-26,ORCX,TEST,2026-06-20/2026-06-26,578,4.999739,25.31572,73.2963549920762,-1.0590031321635,stop,893,-1.0544727302593475,stop,893,,nofill,955,0
2026-06-26,OUST,TEST,2026-06-20/2026-06-26,717,6.2592235,41.94546,-11.716881874700436,-0.10259189277982014,eod,955,-0.10259189277982014,eod,955,-0.057455997943004856,eod,955,1
2026-06-26,PLU,TEST,2026-06-20/2026-06-26,571,5.81221,15.05503,105.72951365755978,2.0,target,699,2.0,target,726,,nofill,955,0
2026-06-26,PSNY,TEST,2026-06-20/2026-06-26,606,10.28496,19.02691,260.9383236689489,-1.0281688057124194,stop,885,-1.0233820450867341,stop,885,,nofill,955,0
2026-06-26,QBTX,TEST,2026-06-20/2026-06-26,604,8.86529,12.60771,55.68814638026831,0.7578661183867806,eod,955,0.7084521407334577,eod,955,0.7084521407334577,eod,955,1
2026-06-26,QCML,TEST,2026-06-20/2026-06-26,587,5.2882037,24.65374,-12.205044751830707,-1.0557300385951467,stop,714,-1.0557300385951467,stop,714,-1.0589512199572773,stop,714,1
2026-06-26,QCMU,TEST,2026-06-20/2026-06-26,587,4.9079485,30.70183,-42.4697811172825,-1.0601253357691096,stop,713,-1.0601253357691096,stop,713,-1.0638975262743933,stop,713,1
2026-06-26,QH,TEST,2026-06-20/2026-06-26,571,7.8601937,5.68701,-88.18342151675651,-0.3543187386950243,eod,959,-0.3543187386950243,eod,959,-0.3286976730897728,eod,959,1
2026-06-26,QNT,TEST,2026-06-20/2026-06-26,606,7.2675943,71.89504,13.253348214286031,0.6298841784361244,eod,955,0.6298841784361244,eod,955,0.6682566335468534,eod,955,1
2026-06-26,QPUX,TEST,2026-06-20/2026-06-26,605,6.4924593,24.70389,20.30044660982444,0.10929815610066612,eod,958,0.10929815610066612,eod,958,0.12610126552215548,eod,958,1
2026-06-26,QUBX,TEST,2026-06-20/2026-06-26,588,5.411969,9.77925,-102.5641025641022,0.021145962127664945,eod,956,0.021145962127664945,eod,956,0.08100000349393582,eod,956,1
2026-06-26,QUIK,TEST,2026-06-20/2026-06-26,715,6.635336,18.46523,157.52308527973824,0.014560155414507496,eod,955,-0.14890410411499963,eod,955,,nofill,955,0
2026-06-26,QXL,TEST,2026-06-20/2026-06-26,594,11.978834,5.90767,-50.93378607810006,-0.46559179860145217,eod,957,-0.46559179860145217,eod,957,-0.45185508387946244,eod,957,1
2026-06-26,RBLU,TEST,2026-06-20/2026-06-26,634,7.689941,6.62983,-1.1102230246251565e-12,0.5235281014014678,eod,956,0.5235281014014678,eod,956,0.5852652877280357,eod,956,1
2026-06-26,RDWU,TEST,2026-06-20/2026-06-26,572,3.9870186,7.86352,114.79591836734527,0.20972492647450902,eod,955,-0.002263157864869289,eod,955,,nofill,955,0
2026-06-26,REPL,TEST,2026-06-20/2026-06-26,684,11.496418,11.16339,-125.78616352201254,0.244885206789599,eod,955,0.244885206789599,eod,955,0.2781920050363426,eod,955,1
2026-06-26,RGTIW,TEST,2026-06-20/2026-06-26,620,5.785037,8.38508,382.77511961722246,-1.0508579626312515,stop,898,-1.032384641221232,stop,898,,nofill,955,0
2026-06-26,RGTU,TEST,2026-06-20/2026-06-26,614,7.0440755,17.64277,151.1654349061953,-0.2881108561820417,eod,956,-0.39261747692290044,eod,956,,nofill,955,0
2026-06-26,RGTX,TEST,2026-06-20/2026-06-26,608,7.7456427,16.92061,-14.997036158862498,-0.18651713420242239,eod,955,-0.18651713420242239,eod,955,-0.15376190558435146,eod,955,1
2026-06-26,RIOT,TEST,2026-06-20/2026-06-26,597,5.614568,27.84328,57.636887608070175,0.35888227305730436,eod,955,0.29521953217097063,eod,955,0.29521953217097063,eod,955,1
2026-06-26,RIOX,TEST,2026-06-20/2026-06-26,599,10.529848,61.3836,294.1176470588225,0.5002835744166179,eod,955,0.1997524807622748,eod,955,,nofill,955,0
2026-06-26,RNAC,TEST,2026-06-20/2026-06-26,578,1.7505156,8.95679,212.7659574468055,2.0,target,586,0.7554999853403784,eod,955,,nofill,955,0
2026-06-26,RUM,TEST,2026-06-20/2026-06-26,728,4.613084,6.25872,24.038461538460343,0.23816347117661132,eod,955,0.23816347117661132,eod,955,0.2543508674430443,eod,955,1
2026-06-26,RXT,TEST,2026-06-20/2026-06-26,576,4.845213,6.37908,-62.89308176100739,-1.0609167826058414,stop,617,-1.0609167826058414,stop,617,-1.0647931003990143,stop,617,1
2026-06-26,SATA,TEST,2026-06-20/2026-06-26,602,5.694147,83.78059,-104.15419609721255,0.8403255908135168,eod,955,0.8403255908135168,eod,955,0.9424646117643429,eod,955,1
2026-06-26,SATG,TEST,2026-06-20/2026-06-26,582,7.420595,10.11024,208.3333333333326,-0.29385328774775415,eod,958,-0.43073119950251093,eod,958,,nofill,955,0
2026-06-26,SHAZ,TEST,2026-06-20/2026-06-26,692,8.408981,81.01231,50.761421319796,0.10799059443817134,eod,955,0.08132378508290623,eod,955,0.08132378508290623,eod,955,1
2026-06-26,SHMD,TEST,2026-06-20/2026-06-26,609,4.504413,5.70707,-105.44815465729384,0.06424654688341182,eod,955,0.06424654688341182,eod,955,0.14008333158281677,eod,955,1
2026-06-26,SITM,TEST,2026-06-20/2026-06-26,757,7.65612,677.7271,40.92052686103243,-0.13158354199491834,eod,955,-0.14378827741348627,eod,955,-0.14378827741348627,eod,955,1
2026-06-26,SMU,TEST,2026-06-20/2026-06-26,585,7.843408,8.61577,-128.05587892898652,-0.10802719965148583,eod,955,-0.10802719965148583,eod,955,-0.07258461611698198,eod,955,1
2026-06-26,SMUP,TEST,2026-06-20/2026-06-26,597,7.420595,6.74016,148.80952380952107,-0.16722713535964207,eod,955,-0.2821379427325062,eod,955,,nofill,955,0
2026-06-26,SNWV,TEST,2026-06-20/2026-06-26,571,1.0831202,7.65289,347.31323722149153,2.0,target,573,2.0,target,779,,nofill,955,0
2026-06-26,SOUX,TEST,2026-06-20/2026-06-26,585,4.841521,10.718961,263.1255958483281,2.0,target,696,0.5076994246106173,eod,959,,nofill,955,0
2026-06-26,SPAL,TEST,2026-06-20/2026-06-26,618,6.1545444,20.77213,62.771607918876704,0.03623643165152654,eod,955,-0.016103394923081535,eod,955,,nofill,955,0
2026-06-26,SPAX,TEST,2026-06-20/2026-06-26,618,6.201396,12.5375,55.99999999999827,0.09958199055925936,eod,955,0.05538271444260057,eod,955,0.05538271444260057,eod,955,1
2026-06-26,SPCF,TEST,2026-06-20/2026-06-26,618,6.2371006,20.88246,52.83381364072915,0.07353398738466943,eod,955,0.03565925825671203,eod,955,0.03565925825671203,eod,955,1
2026-06-26,SPCH,TEST,2026-06-20/2026-06-26,613,5.636935,12.38705,47.6113360323871,0.21221039619413457,eod,955,0.17553112161433437,eod,955,0.17553112161433437,eod,955,1
2026-06-26,SPCL,TEST,2026-06-20/2026-06-26,671,6.3690104,37.56235,16.02136181575231,-0.0031244174425922207,eod,955,-0.0031244174425922207,eod,955,0.019222222403074078,eod,955,1
2026-06-26,SPCM,TEST,2026-06-20/2026-06-26,618,5.9254565,20.97273,80.67910090865604,0.09279935355905194,eod,955,0.006778824087910605,eod,955,,nofill,955,0
2026-06-26,SPCU,TEST,2026-06-20/2026-06-26,618,6.004877,16.6498,30.120481927708997,0.08691778262250653,eod,955,0.08669999906832283,eod,955,0.08669999906832283,eod,955,1
2026-06-26,STRC,TEST,2026-06-20/2026-06-26,705,6.1475897,75.91707,34.35064077156991,-0.3372360277733704,eod,955,-0.3418936187771691,eod,955,-0.3418936187771691,eod,955,1
2026-06-26,TEMT,TEST,2026-06-20/2026-06-26,579,4.5060825,22.10612,81.6696914700521,0.943327867646605,eod,956,0.7437477445657164,eod,956,,nofill,955,0
2026-06-26,TEUP,TEST,2026-06-20/2026-06-26,602,7.773217,12.816234,-147.05099797647446,-0.9655028606881341,eod,955,-0.9655028606881341,eod,955,-0.9640423006584438,eod,955,1
2026-06-26,TKNO,TEST,2026-06-20/2026-06-26,578,4.3163548,5.47638,119.04761904762084,0.9631409115487335,eod,955,0.6278947566786414,eod,955,,nofill,955,0
2026-06-26,TOYO,TEST,2026-06-20/2026-06-26,710,5.432753,7.40214,47.42547425474086,-0.4151397202292596,eod,955,-0.4333253190450841,eod,955,-0.4333253190450841,eod,955,1
2026-06-26,TRDA,TEST,2026-06-20/2026-06-26,571,1.4843581,7.17145,433.5664335664324,2.0,target,572,0.4685569632560796,eod,955,,nofill,955,0
2026-06-26,VELL,TEST,2026-06-20/2026-06-26,706,18.402914,11.54453,-4.344048653345256,-0.5025201321611588,eod,955,-0.5025201321611588,eod,955,-0.4942679597047488,eod,955,1
2026-06-26,VELO,TEST,2026-06-20/2026-06-26,705,9.764378,17.43214,11.507479861907477,-0.5093613087360774,eod,955,-0.5093613087360774,eod,955,-0.4998802266230888,eod,955,1
2026-06-26,WEN,TEST,2026-06-20/2026-06-26,571,1.7952962,7.35199,279.12687585265996,2.0,target,572,2.0,target,581,,nofill,955,0
2026-06-26,WGMI,TEST,2026-06-20/2026-06-26,718,5.949793,65.12479,41.5832434929908,0.11741549784792399,eod,955,0.09610126103755529,eod,955,0.09610126103755529,eod,955,1
2026-06-26,WOLF,TEST,2026-06-20/2026-06-26,575,6.5577908,47.93337,107.76313036199969,-1.0447471134943795,stop,588,-1.0402275945158692,stop,588,,nofill,955,0
2026-06-26,WRD,TEST,2026-06-20/2026-06-26,661,4.7139025,5.43626,-1.1102230246251565e-12,-0.027833138648395307,eod,955,-0.027833138648395307,eod,955,0.03816666729538099,eod,955,1
2026-06-26,WULF,TEST,2026-06-20/2026-06-26,799,6.516062,26.13818,70.99002302379142,-0.2938364446198957,eod,955,-0.33562983157066223,eod,955,,nofill,955,0
2026-06-26,WULX,TEST,2026-06-20/2026-06-26,800,13.107899,51.99552,34.72222222222321,-0.2889744243837924,eod,956,-0.29152630529943657,eod,956,-0.29152630529943657,eod,956,1
2026-06-26,WYFI,TEST,2026-06-20/2026-06-26,700,8.287088,36.93046,19.01140684410718,0.3678137219090913,eod,955,0.3678137219090913,eod,955,0.38616559884459645,eod,955,1
2026-06-26,YSS,TEST,2026-06-20/2026-06-26,583,4.3460026,24.46317,77.90077900778681,1.5876140723164434,eod,955,1.3312203341969582,eod,955,,nofill,955,0
2026-06-29,AAOX,TEST,2026-06-27/2026-07-03,571,4.0439115,26.97067,215.693566381554,2.0,target,580,-1.0508301878396278,stop,600,,nofill,955,0
2026-06-29,AKTX,TEST,2026-06-27/2026-07-03,579,7.082109,10.76219,-633.737185461325,-1.0413602630233454,stop,928,-1.0413602630233454,stop,928,-1.0430958888049566,stop,928,1
2026-06-29,ANRO,TEST,2026-06-27/2026-07-03,579,4.880403,27.12112,81.36094674556117,0.47191624609369554,eod,955,0.3319521471672398,eod,955,,nofill,955,0
2026-06-29,AOSL,TEST,2026-06-27/2026-07-03,744,7.891692,44.12197,18.18595135258061,0.28138842854683854,eod,955,0.28138842854683854,eod,955,0.3008338212827054,eod,955,1
2026-06-29,APLZ,TEST,2026-06-27/2026-07-03,590,5.796138,17.314789,206.80067195736564,2.0,target,607,0.7676955609839927,eod,955,,nofill,955,0
2026-06-29,ASTC,TEST,2026-06-27/2026-07-03,575,1.0487335,9.33793,827.0676691729317,2.0,target,576,2.0,target,585,,nofill,955,0
2026-06-29,ATAI,TEST,2026-06-27/2026-07-03,572,4.822395,5.30587,37.80718336483746,-0.14257919503327432,eod,955,-0.1562307634703581,eod,955,-0.1562307634703581,eod,955,1
2026-06-29,AXTI,TEST,2026-06-27/2026-07-03,572,4.761837,70.36045,-17.106200997862864,-1.0620008965027563,stop,596,-1.0620008965027563,stop,596,-1.0660222942430082,stop,596,1
2026-06-29,AXTL,TEST,2026-06-27/2026-07-03,574,5.191942,5.3792896,255.0715990453445,-1.1998591567555852,stop,593,-1.140150011275993,stop,593,,nofill,955,0
2026-06-29,AXTU,TEST,2026-06-27/2026-07-03,573,8.651705,7.54256,352.39361702127604,-1.0489841200209842,stop,596,-1.036256936176791,stop,596,,nofill,955,0
2026-06-29,AXTX,TEST,2026-06-27/2026-07-03,573,8.996874,13.91161,331.6510454217725,-1.0323449151338568,stop,596,-1.024742514614422,stop,596,,nofill,955,0
2026-06-29,BERZ,TEST,2026-06-27/2026-07-03,614,5.10222,26.43908,182.0940819423367,-1.1911726839183825,stop,798,-1.1478312865577474,stop,798,,nofill,955,0
2026-06-29,BLMN,TEST,2026-06-27/2026-07-03,795,5.8009915,8.99691,33.44481605351169,0.22052879509587323,eod,955,0.21333333968756002,eod,955,0.21333333968756002,eod,955,1
2026-06-29,CHRN,TEST,2026-06-27/2026-07-03,578,5.2280855,22.29669,50.38236617183722,-1.05723937081422,stop,618,-1.0551725699416146,stop,618,-1.0551725699416146,stop,618,1
2026-06-29,CIEG,TEST,2026-06-27/2026-07-03,764,18.52408,9.21757,81.61044613710366,-0.10893610754467484,eod,955,-0.13307310648080514,eod,955,,nofill,955,0
2026-06-29,CIEN,TEST,2026-06-27/2026-07-03,764,9.526894,480.9385,47.13242961418062,-0.12244785109255124,eod,955,-0.13793996244081919,eod,955,-0.13793996244081919,eod,955,1
2026-06-29,COHH,TEST,2026-06-27/2026-07-03,744,19.825777,13.05906,-15.36098310292,0.2142947075744274,eod,955,0.2142947075744274,eod,955,0.23292547979242031,eod,955,1
2026-06-29,COHR,TEST,2026-06-27/2026-07-03,761,10.485067,381.7017,13.13800803087739,0.14979123195271257,eod,955,0.14979123195271257,eod,955,0.1685597649126461,eod,955,1
2026-06-29,COHX,TEST,2026-06-27/2026-07-03,761,20.56559,52.52711,26.73286232575789,0.19704085105695057,eod,955,0.19704085105695057,eod,955,0.19894301405569498,eod,955,1
2026-06-29,CORD,TEST,2026-06-27/2026-07-03,576,5.038704,5.90767,101.86757215619568,2.0,target,604,2.0,target,612,,nofill,955,0
2026-06-29,CRCD,TEST,2026-06-27/2026-07-03,583,6.2594824,5.53656,45.28985507246341,-1.0469272890480537,stop,946,-1.0458591585666894,stop,946,-1.0458591585666894,stop,946,1
2026-06-29,CRMU,TEST,2026-06-27/2026-07-03,573,4.9411435,5.6806912,222.9989195680959,0.8120934876977688,eod,955,0.30364110039600667,eod,955,,nofill,955,0
2026-06-29,CRMX,TEST,2026-06-27/2026-07-03,572,4.9891295,13.21954,288.3156297420331,-1.1327448131891136,stop,613,-1.0882314327510865,stop,613,,nofill,955,0
2026-06-29,CSL,TEST,2026-06-27/2026-07-03,782,3.1306102,389.54514,-185.12796745455583,-1.0948279635069225,stop,783,-1.4282337424731626,stop,784,-1.4732584013868493,stop,784,1
2026-06-29,CTEV,TEST,2026-06-27/2026-07-03,585,3.336747,33.24945,229.26093514328505,0.7878237685303265,eod,957,0.1198757044950161,eod,957,,nofill,955,0
2026-06-29,CTNM,TEST,2026-06-27/2026-07-03,587,5.0768766,14.23257,73.99577167018778,0.9742514143972266,eod,955,0.8170827859889701,eod,955,,nofill,955,0
2026-06-29,CV,TEST,2026-06-27/2026-07-03,627,6.1326656,7.54256,26.595744680850686,-0.16785957052275735,eod,955,-0.16785957052275735,eod,955,-0.163217397521028,eod,955,1
2026-06-29,CVRX,TEST,2026-06-27/2026-07-03,596,4.552554,5.87758,17.064846416381396,-1.1022316924280886,stop,617,-1.1022316924280886,stop,617,-1.1051538317307406,stop,617,1
2026-06-29,DCO,TEST,2026-06-27/2026-07-03,573,2.5242183,178.19298,-6.191601936283986,1.1250904302003055,eod,955,1.1250904302003055,eod,955,1.4110164608883613,eod,955,1
2026-06-29,DELL,TEST,2026-06-27/2026-07-03,840,5.497655,400.68848,69.0653072930858,0.4909620556822132,eod,955,0.3921898513225876,eod,955,,nofill,955,0
2026-06-29,EDC,TEST,2026-06-27/2026-07-03,793,5.717373,84.71338,-30.771963059436082,0.051656744745324036,eod,955,0.051656744745324036,eod,955,0.10982135278411298,eod,955,1
2026-06-29,FBYD,TEST,2026-06-27/2026-07-03,572,10.810302,16.07809,118.52776044915636,0.5234215579154174,eod,955,0.40827657732189615,eod,955,,nofill,955,0
2026-06-29,HMH,TEST,2026-06-27/2026-07-03,581,5.14982,20.10012,67.36526946107713,-0.6572380401711514,eod,955,-0.6804954956279151,eod,955,,nofill,955,0
2026-06-29,HOOZ,TEST,2026-06-27/2026-07-03,613,5.7473826,12.954547,109.4786255358815,-1.064614711022296,stop,753,-1.0570278542633857,stop,753,,nofill,955,0
2026-06-29,HUHU,TEST,2026-06-27/2026-07-03,634,8.164849,9.78928,-963.114754098362,-1.2482217084649327,stop,638,-1.035742871791016,stop,639,-1.037025977473637,stop,639,1
2026-06-29,INTC,TEST,2026-06-27/2026-07-03,778,7.9289565,128.70496,18.78117206982388,0.16096388746648665,eod,955,0.16096388746648665,eod,955,0.17760440793015042,eod,955,1
2026-06-29,INTW,TEST,2026-06-27/2026-07-03,744,14.877004,42.83813,37.461952704282986,0.27085917609861176,eod,955,0.26452558463646775,eod,955,0.26452558463646775,eod,955,1
2026-06-29,IPGP,TEST,2026-06-27/2026-07-03,764,7.4053144,107.51157,37.31691389122105,0.23781828377299732,eod,955,0.22572388691739398,eod,955,0.22572388691739398,eod,955,1
2026-06-29,IREZ,TEST,2026-06-27/2026-07-03,592,7.635831,7.63283,13.140604467805073,0.4836819318329685,eod,955,0.4836819318329685,eod,955,0.517122807636911,eod,955,1
2026-06-29,KOD,TEST,2026-06-27/2026-07-03,572,3.9331644,36.04782,122.42626599888729,1.1497117640519936,eod,955,0.7412799901659319,eod,955,,nofill,955,0
2026-06-29,LINT,TEST,2026-06-27/2026-07-03,779,15.284513,219.38138,135.09168371536262,0.21650937731767037,eod,955,0.1383377230309957,eod,955,,nofill,955,0
2026-06-29,LITU,TEST,2026-06-27/2026-07-03,581,5.681543,19.87946,122.55297679111709,-1.0606474313424707,stop,593,-1.0524531406518656,stop,593,,nofill,955,0
2026-06-29,LITX,TEST,2026-06-27/2026-07-03,580,5.912461,31.35378,44.01791426743351,-1.0497402924095405,stop,594,-1.0486378579674174,stop,594,-1.0486378579674174,stop,594,1
