day,symbol,entry_m,rr_X0,why_X0,xm_X0,rr_G3,why_G3,xm_G3
2025-04-07,ARWR,613,-1.0164590163934426,stop,741,-1.0164590163934426,stop,741
2025-04-07,BJDX,581,-1.0091445783132535,stop,589,-1.0091445783132535,stop,589
2025-04-07,CLW,615,-1.01824521072797,stop,675,-1.01824521072797,stop,675
2025-04-07,DMRC,613,-1.0204234234234248,stop,674,-1.0204234234234248,stop,674
2025-04-07,EVCM,619,-0.6206896551724127,eod,955,-0.6206896551724127,eod,955
2025-04-07,GRRR,590,2.0,target,616,1.748893897654229,eod,955
2025-04-07,JAKK,615,-1.0114588235294126,stop,778,-1.0114588235294126,stop,778
2025-04-07,LENZ,615,-1.0263649090060651,stop,690,-1.0263649090060651,stop,690
2025-04-07,NTCL,600,-0.1911296919022072,eod,948,-0.1911296919022072,eod,948
2025-04-07,NTCT,617,-1.0281911764705869,stop,624,-1.0281911764705869,stop,624
2025-04-07,PACS,615,-0.5463917525773178,eod,955,-0.5463917525773178,eod,955
2025-04-07,PAL,618,-1.1222295081967182,stop,628,-1.1222295081967182,stop,628
2025-04-07,PDFS,615,-1.0186906077348077,stop,636,-1.0186906077348077,stop,636
2025-04-07,RIGL,613,-1.0586249999999973,stop,641,-1.0586249999999973,stop,641
2025-04-07,SKBL,697,-0.7627118644067786,eod,955,-0.7627118644067786,eod,955
2025-04-07,SMCY,594,2.0,target,611,2.6759259259259305,eod,956
2025-04-07,STAA,614,-1.0208523489932884,stop,636,-1.0208523489932884,stop,636
2025-04-07,TBI,613,-1.0223636363636375,stop,636,-1.0223636363636375,stop,636
2025-04-07,TNXP,577,2.0,target,590,2.7902843601895677,eod,955
2025-04-07,TSLZ,584,-1.027692307692307,stop,588,-1.027692307692307,stop,588
2025-04-08,AAOI,586,-1.0216249999999998,stop,631,-1.0216249999999998,stop,631
2025-04-08,ALHC,591,-1.0310678018100958,stop,601,-1.0310678018100958,stop,601
2025-04-08,METC,602,2.0,target,632,0.1904761904761907,eod,955
2025-04-08,PLTU,618,-1.042832550860722,stop,643,-1.042832550860722,stop,643
2025-04-08,RCAT,623,-1.0269230769230757,stop,712,-1.0269230769230757,stop,712
2025-04-08,SPIR,600,-1.0203759723422645,stop,630,-1.0203759723422645,stop,630
2025-04-08,VG,581,2.0,target,612,-1.0267457627118635,stop,664
2025-04-09,BTU,581,-1.0137692307692308,stop,604,-1.0137692307692308,stop,604
2025-04-09,CDE,801,0.7037037037037006,eod,955,0.7037037037037006,eod,955
2025-04-09,CLPT,805,2.0,target,921,1.7209302325581397,eod,955
2025-04-09,CPS,802,2.0,target,837,2.013605442176873,eod,955
2025-04-09,DMRC,839,1.3728813559322075,eod,955,1.3728813559322075,eod,955
2025-04-09,EVCM,802,2.0,target,872,2.4262295081967244,eod,955
2025-04-09,GRRR,839,-1.0328384754990951,stop,907,-1.0328384754990951,stop,907
2025-04-09,IAG,580,-1.0223749999999998,stop,660,-1.0223749999999998,stop,660
2025-04-09,IONX,582,-1.012326203208557,stop,658,-1.012326203208557,stop,658
2025-04-09,LABD,653,-1.030660000000001,stop,681,-1.030660000000001,stop,681
2025-04-09,LE,802,0.8666666666666619,eod,955,0.8666666666666619,eod,955
2025-04-09,LUCK,806,2.0,target,868,1.8088144009931657,eod,955
2025-04-09,MEG,603,-1.0318529411764716,stop,613,-1.0318529411764716,stop,613
2025-04-09,NPCE,808,0.5376344086021507,eod,955,0.5376344086021507,eod,955
2025-04-09,PAL,839,0.6666666666666695,eod,955,0.6666666666666695,eod,955
2025-04-09,PDFS,802,1.009803921568629,eod,955,1.009803921568629,eod,955
2025-04-09,SMCY,804,2.0,target,868,1.697368421052635,eod,955
2025-04-09,STAA,806,-1.030019230769232,stop,900,-1.030019230769232,stop,900
2025-04-09,TECX,756,2.0,target,800,7.39130434782607,eod,955
2025-04-09,TSSI,841,-0.037735849056603016,eod,955,-0.037735849056603016,eod,955
2025-04-09,TTGT,838,-0.41176470588235337,eod,955,-0.41176470588235337,eod,955
2025-04-09,YINN,805,0.8837209302325592,eod,955,0.8837209302325592,eod,955
2025-04-10,AREB,599,-0.5503144654088051,eod,955,-0.5503144654088051,eod,955
2025-04-10,GDS,624,-1.0523170731707354,stop,676,-1.0523170731707354,stop,676
2025-04-10,NVD,713,-1.0350595238095246,stop,782,-1.0350595238095246,stop,782
2025-04-10,NVDS,737,-1.0567427385892085,stop,769,-1.0567427385892085,stop,769
2025-04-10,SOXS,601,-1.0403500000000003,stop,623,-1.0403500000000003,stop,623
2025-04-10,SRTY,683,2.0,target,721,-1.0898787878787877,stop,782
2025-04-10,TZA,683,2.0,target,721,-1.0973809523809535,stop,782
2025-04-11,CERT,590,-1.022429906542057,stop,612,-1.022429906542057,stop,612
2025-04-11,MSTX,581,-1.0272829196723303,stop,603,-1.0272829196723303,stop,603
2025-04-11,MVO,599,-1.0393858731196863,stop,603,-1.0393858731196863,stop,603
2025-04-11,NTCL,599,-1.0180740740740741,stop,648,-1.0180740740740741,stop,648
2025-04-11,RXRX,583,1.2405063291139231,eod,955,1.2405063291139231,eod,955
2025-04-11,SDGR,594,2.0,target,829,3.2312499999999984,eod,955
2025-04-11,VMAR,612,-1.0188943089430904,stop,616,-1.0188943089430904,stop,616
2025-04-14,NTCL,686,-1.0250723514211886,stop,691,-1.0250723514211886,stop,691
2025-04-14,SERV,634,-1.0365454545454544,stop,672,-1.0365454545454544,stop,672
2025-04-14,USAR,591,2.0,target,620,2.2684814518281295,eod,955
2025-04-15,ALGS,580,-0.47297297297297236,eod,955,-0.47297297297297236,eod,955
2025-04-15,FATN,748,2.0,target,756,-1.0328636363636357,stop,769
2025-04-15,IE,624,1.6904761904761885,eod,955,1.6904761904761885,eod,955
2025-04-16,FATN,583,2.0,target,684,2.768582606078844,eod,955
2025-04-16,KRRO,701,-1.0310638297872334,stop,714,-1.0310638297872334,stop,714
2025-04-17,HTZ,698,-1.0153541666666663,stop,704,-1.0153541666666663,stop,704
2025-04-17,JZXN,587,-1.0332857142857146,stop,599,-1.0332857142857146,stop,599
2025-04-17,NNOX,577,-1.0156129032258057,stop,636,-1.0156129032258057,stop,636
2025-04-17,ZYBT,581,-1.0279655172413802,stop,603,-1.0279655172413802,stop,603
2025-04-21,DUOT,594,-1.269352941176472,stop,630,-1.269352941176472,stop,630
2025-04-21,MLGO,578,2.0,target,643,2.427128712871287,eod,955
2025-04-22,ROBN,587,-0.26530612244897744,eod,955,-0.26530612244897744,eod,955
2025-04-22,UPXI,612,-1.0245294117647072,stop,616,-1.0245294117647072,stop,616
2025-04-22,ZYBT,578,-1.0163125000000004,stop,602,-1.0163125000000004,stop,602
2025-04-23,AAOI,581,-1.022698113207546,stop,705,-1.022698113207546,stop,705
2025-04-23,ASTS,627,-1.054488372093026,stop,646,-1.054488372093026,stop,646
2025-04-23,BABX,589,-1.0373766233766248,stop,595,-1.0373766233766248,stop,595
2025-04-23,BTDR,606,-1.027698630136984,stop,677,-1.027698630136984,stop,677
2025-04-23,CRSR,582,-0.6170212765957458,eod,955,-0.6170212765957458,eod,955
2025-04-23,DJT,782,-1.0702432432432436,stop,845,-1.0702432432432436,stop,845
2025-04-23,EPSM,840,2.0,target,844,-0.46666666666666745,eod,942
2025-04-23,FATN,766,-1.0817300131061598,stop,777,-1.0817300131061598,stop,777
2025-04-23,HIMS,590,-1.0549607843137279,stop,600,-1.0549607843137279,stop,600
2025-04-23,KC,588,-1.026102040816328,stop,688,-1.026102040816328,stop,688
2025-04-23,LX,588,-1.037952380952382,stop,591,-1.037952380952382,stop,591
2025-04-23,NFE,589,-1.0304571428571419,stop,675,-1.0304571428571419,stop,675
2025-04-23,NVAX,624,-1.0399364406779643,stop,639,-1.0399364406779643,stop,639
2025-04-23,PAL,582,-0.36842105263157404,eod,955,-0.36842105263157404,eod,955
2025-04-23,PONY,577,1.194444444444448,eod,955,1.194444444444448,eod,955
2025-04-23,SERV,592,-1.0307368421052634,stop,596,-1.0307368421052634,stop,596
2025-04-23,TNXP,583,0.6241787122207585,eod,955,0.6241787122207585,eod,955
2025-04-23,TSSI,626,-1.0421428571428555,stop,941,-1.0421428571428555,stop,941
2025-04-23,UPXI,600,-1.013188235294118,stop,610,-1.013188235294118,stop,610
2025-04-23,VNET,582,2.0,target,604,-1.038275862068968,stop,691
2025-04-23,XGN,580,0.8333333333333338,eod,955,0.8333333333333338,eod,955
2025-04-24,ALGS,625,0.40322580645161227,eod,955,0.40322580645161227,eod,955
2025-04-24,EPSM,579,-1.0320000000000011,stop,581,-1.0320000000000011,stop,581
2025-04-24,ZYBT,584,-1.0144690265486718,stop,585,-1.0144690265486718,stop,585
2025-04-25,CLPT,593,-1.0992666666666664,stop,937,-1.0992666666666664,stop,937
2025-04-25,CPS,719,-1.0774319066147873,stop,828,-1.0774319066147873,stop,828
2025-04-25,ZYBT,580,-1.0177931034482761,stop,651,-1.0177931034482761,stop,651
2025-04-28,EPSM,613,-1.0320833333333326,stop,949,-1.0320833333333326,stop,949
2025-04-29,DUOT,757,-0.03245436105476618,eod,955,-0.03245436105476618,eod,955
2025-04-29,SCLX,579,-1.0184443656980868,stop,668,-1.0184443656980868,stop,668
2025-04-30,ALMU,732,-0.2553191489361692,eod,955,-0.2553191489361692,eod,955
2025-04-30,GDS,608,-1.0618048780487803,stop,638,-1.0618048780487803,stop,638
2025-04-30,GRRR,678,2.0,target,951,1.4666666666666692,eod,955
2025-04-30,KPTI,718,0.20008003201280422,eod,956,0.20008003201280422,eod,956
2025-04-30,TSLQ,599,-1.0724750000000003,stop,601,-1.0724750000000003,stop,601
2025-04-30,ULY,590,-1.010811354942622,stop,594,-1.010811354942622,stop,594
2025-05-01,ARQQ,582,-1.0318214285714251,stop,715,-1.0318214285714251,stop,715
2025-05-01,BTDR,677,-1.069952698201194,stop,683,-1.069952698201194,stop,683
2025-05-01,MLGO,578,-1.0159090909090915,stop,582,-1.0159090909090915,stop,582
2025-05-01,NTGR,581,-1.0148204168893644,stop,634,-1.0148204168893644,stop,634
2025-05-01,TSSI,791,-0.7775305895439366,eod,955,-0.7775305895439366,eod,955
2025-05-02,AARD,663,2.0,target,739,1.8735632183908013,eod,955
2025-05-02,ADPT,716,-1.0477362899380036,stop,725,-1.0477362899380036,stop,725
2025-05-02,CNK,587,-0.18348623853210946,eod,955,-0.18348623853210946,eod,955
2025-05-02,RYET,618,-1.2195909090909038,stop,622,-1.2195909090909038,stop,622
2025-05-02,SMMT,603,-0.507462686567164,eod,955,-0.507462686567164,eod,955
2025-05-02,TNXP,587,1.2336038961038998,eod,955,1.2336038961038998,eod,955
2025-05-02,TSSI,584,-1.0169010989010994,stop,879,-1.0169010989010994,stop,879
2025-05-05,PESI,603,-1.0277272727272726,stop,625,-1.0277272727272726,stop,625
2025-05-05,SCLX,577,-1.0232434640522894,stop,582,-1.0232434640522894,stop,582
2025-05-05,UPC,796,-1.0096867671691794,stop,846,-1.0096867671691794,stop,846
2025-05-06,CRMD,580,2.0,target,924,1.8848167539267062,eod,955
2025-05-06,MTEN,593,2.0,target,690,7.171428571428578,eod,949
2025-05-06,NTCL,584,-1.0053989361702125,stop,595,-1.0053989361702125,stop,595
2025-05-06,RYET,583,-1.028105571847508,stop,587,-1.028105571847508,stop,587
2025-05-06,SKBL,661,-1.056747252747252,stop,676,-1.056747252747252,stop,676
2025-05-07,ATOM,577,0.2851600387972852,eod,955,0.2851600387972852,eod,955
2025-05-07,EOSE,577,0.7618110236220463,eod,955,0.7618110236220463,eod,955
2025-05-07,NRDS,577,-1.013717928599451,stop,648,-1.013717928599451,stop,648
2025-05-07,OSCR,592,-1.0246363636363622,stop,634,-1.0246363636363622,stop,634
2025-05-07,TRIP,577,0.6335403726708074,eod,955,0.6335403726708074,eod,955
2025-05-07,XGN,628,0.055772448410484024,eod,955,0.055772448410484024,eod,955
2025-05-08,ASST,581,-1.006820512820513,stop,591,-1.006820512820513,stop,591
2025-05-08,BMBL,596,-1.038769230769232,stop,644,-1.038769230769232,stop,644
2025-05-08,ETH,704,1.638888888888891,eod,955,1.638888888888891,eod,955
2025-05-08,ETHA,704,1.683333333333336,eod,955,1.683333333333336,eod,955
2025-05-08,ETHE,704,1.8387096774193634,eod,955,1.8387096774193634,eod,955
2025-05-08,FETH,704,1.8669191236137526,eod,955,1.8669191236137526,eod,955
2025-05-08,FSLY,579,1.999999999999997,eod,955,1.999999999999997,eod,955
2025-05-08,GRPN,577,1.7484816753926704,eod,955,1.7484816753926704,eod,955
2025-05-08,HDSN,577,-0.46202531645569644,eod,955,-0.46202531645569644,eod,955
2025-05-08,OPRX,761,-1.0969032258064622,stop,937,-1.0969032258064622,stop,937
2025-05-08,QDEL,577,2.0,target,857,1.988235294117648,eod,955
2025-05-08,RYET,584,2.0,target,602,3.3452380952380962,eod,955
2025-05-09,AREN,641,2.0,target,706,0.9722222222222252,eod,956
2025-05-09,DOGZ,730,-1.0467808219178036,stop,751,-1.0467808219178036,stop,751
2025-05-09,DOMH,593,2.0,target,612,3.038461538461538,eod,955
2025-05-09,GDOT,577,-1.0102190476190482,stop,586,-1.0102190476190482,stop,586
2025-05-09,GPUS,592,-1.025774647887324,stop,600,-1.025774647887324,stop,600
2025-05-09,HNST,577,-1.014769230769232,stop,633,-1.014769230769232,stop,633
2025-05-09,NUS,606,-1.0355897435897445,stop,908,-1.0355897435897445,stop,908
2025-05-12,AAOI,663,2.0,target,786,3.8846153846153535,eod,955
2025-05-12,ARRY,602,-1.033282051282053,stop,677,-1.033282051282053,stop,677
2025-05-12,BLMN,577,0.6990291262135904,eod,955,0.6990291262135904,eod,955
2025-05-12,GOGO,577,0.14492753623188323,eod,955,0.14492753623188323,eod,955
2025-05-12,HUT,600,-1.031395114072278,stop,626,-1.031395114072278,stop,626
2025-05-12,LTBR,605,0.3254067584480622,eod,955,0.3254067584480622,eod,955
2025-05-12,LZMH,669,-0.23663453111305835,eod,955,-0.23663453111305835,eod,955
2025-05-12,NWL,577,-0.1641791044776111,eod,955,-0.1641791044776111,eod,955
2025-05-12,PLCE,577,-1.0120566037735843,stop,611,-1.0120566037735843,stop,611
2025-05-12,RUN,704,-1.0431041666666632,stop,881,-1.0431041666666632,stop,881
2025-05-12,SERV,643,-1.031191597247372,stop,671,-1.031191597247372,stop,671
2025-05-12,SNBR,583,-1.0356635911994312,stop,596,-1.0356635911994312,stop,596
2025-05-12,WTF,597,-1.0250739260739263,stop,946,-1.0250739260739263,stop,946
2025-05-13,ALGS,581,-1.0183492063492054,stop,639,-1.0183492063492054,stop,639
2025-05-13,ARCT,579,-1.0204609374999998,stop,607,-1.0204609374999998,stop,607
2025-05-13,ASPN,579,2.0,target,865,1.808785529715766,eod,955
2025-05-13,CONL,577,2.0,target,751,2.721734314423601,eod,955
2025-05-13,EPSM,584,-1.0148606060606054,stop,648,-1.0148606060606054,stop,648
2025-05-13,FLNC,577,-1.0172571428571417,stop,721,-1.0172571428571417,stop,721
2025-05-13,LUNR,582,-1.0217439703153997,stop,647,-1.0217439703153997,stop,647
2025-05-13,MSW,634,0.75,eod,955,0.75,eod,955
2025-05-13,NTCL,578,-1.014593023255813,stop,581,-1.014593023255813,stop,581
2025-05-13,OM,745,0.35632183908045234,eod,955,0.35632183908045234,eod,955
2025-05-13,OPRX,592,-1.0136928028086598,stop,637,-1.0136928028086598,stop,637
2025-05-13,RUN,577,-1.0154155844155845,stop,906,-1.0154155844155845,stop,906
2025-05-13,SMCX,581,2.0,target,617,5.620591133004925,eod,955
2025-05-13,UPC,591,-1.012000000000001,stop,628,-1.012000000000001,stop,628
2025-05-13,VCIG,706,-1.019028918243484,stop,769,-1.019028918243484,stop,769
2025-05-14,ALGS,581,-1.0393548387096774,stop,584,-1.0393548387096774,stop,584
2025-05-14,CLPT,583,-1.0180124223602485,stop,841,-1.0180124223602485,stop,841
2025-05-14,DOGZ,607,0.08620689655171897,eod,955,0.08620689655171897,eod,955
2025-05-14,FATN,579,0.3807539682539694,eod,956,0.3807539682539694,eod,956
2025-05-14,HCWB,598,-1.0125124999999993,stop,614,-1.0125124999999993,stop,614
2025-05-14,NPCE,585,-1.0218148148148152,stop,593,-1.0218148148148152,stop,593
2025-05-14,OM,597,2.0,target,664,0.21276595744681204,eod,955
2025-05-14,TNXP,580,0.6046511627906975,eod,955,0.6046511627906975,eod,955
2025-05-15,ALGS,710,-0.03707270101107279,eod,955,-0.03707270101107279,eod,955
2025-05-15,EWCZ,577,-1.033432539682537,stop,584,-1.033432539682537,stop,584
2025-05-15,NPCE,681,2.0,target,759,1.3837209302325564,eod,955
2025-05-15,OPRX,771,0.16685082872927479,eod,955,0.16685082872927479,eod,955
2025-05-15,WKEY,799,-1.039333333333331,stop,921,-1.039333333333331,stop,921
2025-05-16,DUOT,577,-0.25396825396825423,eod,955,-0.25396825396825423,eod,955
2025-05-16,EVLV,577,1.1408450704225375,eod,955,1.1408450704225375,eod,955
2025-05-16,QVCGP,600,2.0,target,697,2.92105263157894,eod,955
2025-05-16,SION,761,-1.065604651162794,stop,764,-1.065604651162794,stop,764
2025-05-16,TSSI,592,2.0,target,609,1.797752808988766,eod,955
2025-05-16,ZYBT,776,0.08932461873638221,eod,955,0.08932461873638221,eod,955
2025-05-19,NGNE,579,-1.0491482346476153,stop,651,-1.0491482346476153,stop,651
2025-05-19,QNTM,591,2.0,target,631,5.44780376497433,eod,955
2025-05-19,RYET,584,2.0,target,641,3.032786885245904,eod,955
2025-05-19,TSSI,577,-1.0122185407426736,stop,595,-1.0122185407426736,stop,595
2025-05-19,XGN,579,-1.0399726848767485,stop,620,-1.0399726848767485,stop,620
2025-05-20,ARQQ,733,-1.0224175824175832,stop,765,-1.0224175824175832,stop,765
2025-05-20,DOMH,691,-1.0802051282051301,stop,762,-1.0802051282051301,stop,762
2025-05-20,ELPW,578,-1.0168780487804878,stop,906,-1.0168780487804878,stop,906
2025-05-20,PONY,779,-1.0288549618320588,stop,807,-1.0288549618320588,stop,807
2025-05-20,QBTS,584,-1.022341344078285,stop,588,-1.022341344078285,stop,588
2025-05-20,SKBL,717,2.0,target,723,-1.2018912529550918,stop,737
2025-05-20,SPCB,577,2.0,target,603,3.538461538461529,eod,955
2025-05-20,ZYBT,581,2.0,target,633,-1.0268125000000008,stop,720
2025-05-21,ARQQ,588,2.0,target,604,-1.0188822463768106,stop,857
2025-05-21,EDBL,577,-0.20000000000000065,eod,955,-0.20000000000000065,eod,955
2025-05-21,GPUS,594,2.0,target,601,1.3494205429433235,eod,955
2025-05-21,MWYN,815,2.0,target,878,4.0249999999999995,eod,955
2025-05-21,NEGG,713,-1.040782122905032,stop,815,-1.040782122905032,stop,815
2025-05-21,SDM,588,-1.0088655990849296,stop,591,-1.0088655990849296,stop,591
2025-05-21,WKEY,589,2.0,target,594,-1.1490000000000014,stop,809
2025-05-22,ARQQ,604,-1.0335427855850834,stop,625,-1.0335427855850834,stop,625
2025-05-22,CVRX,620,0.7500000000000011,eod,955,0.7500000000000011,eod,955
2025-05-22,GME,648,-1.0654531802120137,stop,657,-1.0654531802120137,stop,657
2025-05-22,GRRR,596,2.0,target,810,2.247524752475255,eod,955
2025-05-22,SERV,594,2.0,target,609,1.8015665796344722,eod,955
2025-05-22,SPCB,594,-1.0341342486651428,stop,626,-1.0341342486651428,stop,626
2025-05-22,WKEY,758,-1.021248849340288,stop,767,-1.021248849340288,stop,767
2025-05-23,AMBR,617,0.037500000000001386,eod,955,0.037500000000001386,eod,955
2025-05-23,LTBR,577,2.0,target,629,2.6775956284153044,eod,955
2025-05-23,UEC,637,-1.0365407319952784,stop,727,-1.0365407319952784,stop,727
2025-05-23,VVPR,632,2.0,target,707,5.086158977209532,eod,955
2025-05-23,XGN,591,0.8229166666666684,eod,955,0.8229166666666684,eod,955
2025-05-27,IDN,577,0.11290322580645222,eod,955,0.11290322580645222,eod,955
2025-05-27,LZMH,600,-0.21345201871111277,eod,955,-0.21345201871111277,eod,955
2025-05-27,MWYN,667,2.0,target,828,2.096774193548379,eod,955
2025-05-27,OM,597,-1.3147166666666708,stop,601,-1.3147166666666708,stop,601
2025-05-27,QVCGP,605,-1.0156862745098039,stop,624,-1.0156862745098039,stop,624
2025-05-27,RYET,580,0.9098360655737708,eod,955,0.9098360655737708,eod,955
2025-05-27,WKEY,655,-1.0690059447983022,stop,701,-1.0690059447983022,stop,701
2025-05-28,ARAI,602,2.0,target,612,2.3033672172808144,eod,955
2025-05-28,DFDV,603,-1.0122951316993303,stop,620,-1.0122951316993303,stop,620
2025-05-28,ELPW,588,-1.0067769784172664,stop,788,-1.0067769784172664,stop,788
2025-05-28,JOBY,588,0.34722222222222276,eod,955,0.34722222222222276,eod,955
2025-05-28,MNRO,579,-1.0159285714285724,stop,603,-1.0159285714285724,stop,603
2025-05-28,QNTM,728,-1.4060399999999973,stop,729,-1.4060399999999973,stop,729
2025-05-28,QVCGP,592,-1.0148888888888896,stop,617,-1.0148888888888896,stop,617
2025-05-28,SCLX,612,2.0,target,641,0.6710963455149497,eod,956
2025-05-28,VVPR,638,2.0,target,664,-1.0200917968749998,stop,767
2025-05-28,XNET,619,0.590909090909091,eod,955,0.590909090909091,eod,955
2025-05-28,ZYBT,632,-1.0335769230769227,stop,648,-1.0335769230769227,stop,648
2025-05-29,AI,577,-0.5889387144992533,eod,955,-0.5889387144992533,eod,955
2025-05-29,AIYY,577,-1.0526315789473673,eod,955,-1.0526315789473673,eod,955
2025-05-29,COGT,604,-1.018874773139747,stop,652,-1.018874773139747,stop,652
2025-05-29,DDC,580,0.31641554321966786,eod,955,0.31641554321966786,eod,955
2025-05-29,EXPI,577,-0.8202247191011236,eod,955,-0.8202247191011236,eod,955
2025-05-29,NVTS,578,-1.0394117647058845,stop,579,-1.0394117647058845,stop,579
2025-05-29,ORIC,577,0.6837606837606844,eod,955,0.6837606837606844,eod,955
2025-05-29,PDYN,600,-1.0155873620098967,stop,606,-1.0155873620098967,stop,606
2025-05-29,QNTM,682,0.771428571428571,eod,955,0.771428571428571,eod,955
2025-05-29,SKBL,595,-1.0266543633008152,stop,641,-1.0266543633008152,stop,641
2025-05-29,TEMT,604,-1.0294915254237262,stop,609,-1.0294915254237262,stop,609
2025-05-29,VVPR,593,2.0,target,618,-1.0246194598337959,stop,650
2025-05-30,QNTM,601,-0.0857142857142863,eod,956,-0.0857142857142863,eod,956
2025-05-30,RYET,679,-1.0262619047619044,stop,681,-1.0262619047619044,stop,681
2025-06-02,ARAI,647,-1.0192285714285718,stop,668,-1.0192285714285718,stop,668
2025-06-02,LZMH,578,-1.0561735962730745,stop,718,-1.0561735962730745,stop,718
2025-06-02,NGNE,760,-1.0697692307692273,stop,764,-1.0697692307692273,stop,764
2025-06-02,RRGB,614,2.0,target,656,4.333333333333351,eod,955
2025-06-02,UMAC,775,-1.020370370370369,stop,802,-1.020370370370369,stop,802
2025-06-02,XNET,580,-1.0291579497907966,stop,587,-1.0291579497907966,stop,587
2025-06-03,ALMU,590,2.0,target,660,1.7466666666666697,eod,955
